,23,29,30,31,"2,25,18,21,3","2,23,18,2,25,18,21,3,3","2,32,18,2,25,18,21,3,3","2,21,18,25,3","2,21,18,2,25,18,22,3,3","2,21,18,2,25,18,23,3,3","2,21,18,2,25,18,26,3,3","2,23,10,3","2,29,10,3","2,30,10,3","2,31,10,3","2,2,23,18,2,25,18,21,3,3,10,3","2,2,26,18,2,25,18,21,3,3,10,3","2,2,32,18,2,25,18,21,3,3,10,3","2,2,21,18,25,3,10,3","2,2,21,18,2,25,18,23,3,3,10,3","2,2,21,18,2,25,18,26,3,3,10,3","2,2,2,2,21,18,2,25,18,23,3,3,10,3,16,3,16,3","2,2,25,18,21,3,18,23,3","2,2,25,18,21,3,18,29,3","2,2,25,18,21,3,18,2,23,10,3,3","2,2,25,18,21,3,18,2,2,2,2,21,18,2,25,18,23,3,3,10,3,16,3,16,3,3","2,30,5,3","2,31,5,3",34
137,2.0,1.0,0.0,0.0,169.0,-167.0,-169.0,-169.0,-169.0,-167.0,-168.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.49208707354319264,0.4751575203531847,0.47585634016495626,0.47585634016495626,0.49208707354319264,0.4751575203531847,0.9982631181698793,167.0,168.0,167.6151785326426,168.0017368818301,0.0,0.0,1.0
138,0.0,2.0,2.0,2.0,307.0,-307.0,-307.0,-307.0,-306.0,-307.0,-306.0,-0.9587225543243536,1.4644687049903982,1.474870014208708,1.1722522366431198,-1.5429960906233513,-1.5347041749338495,-1.53416084069182,-1.53416084069182,-1.5429960906233513,-1.5347041749338495,0.9982403889742838,307.0,305.0,307.95872255432437,306.0017596110257,1.4142135623730951,1.4142135623730951,0.0
139,1.0,1.0,0.0,0.0,229.0,-228.0,-229.0,-229.0,-228.0,-228.0,-228.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.39462773370080156,-0.398695390641178,-0.3980641732510333,-0.3980641732510333,-0.39462773370080156,-0.398695390641178,0.9982631172878256,228.0,228.0,228.78695054348347,228.00173688271218,0.0,0.0,1.0
140,0.0,1.0,0.0,0.0,130.0,-130.0,-130.0,-130.0,-129.0,-130.0,-129.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,1.0299304812157792,1.0431619124995204,1.0439046738853495,1.0439046738853495,1.0299304812157792,1.0431619124995204,0.9982637151957561,130.0,129.0,130.95872255432437,129.00173628480425,0.0,0.0,0.0
141,1.0,1.0,0.0,0.0,189.0,-188.0,-189.0,-189.0,-189.0,-188.0,-188.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.18682459891821102,0.18387321668839715,0.18454950235962642,0.18454950235962642,0.18682459891821102,0.18387321668839715,0.9982631173943607,188.0,188.0,188.78695054348347,188.00173688260563,0.0,0.0,1.0
142,1.0,1.0,0.0,0.0,166.0,-165.0,-166.0,-166.0,-166.0,-165.0,-165.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.5211596901741432,0.5188501659029028,0.5195523658357557,0.5195523658357557,0.5211596901741432,0.5188501659029028,0.9982631186944725,165.0,165.0,165.78695054348347,165.00173688130553,0.0,0.0,1.0
143,2.0,1.0,0.0,0.0,163.0,-161.0,-163.0,-163.0,-163.0,-161.0,-163.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.5793049234360446,0.5479785962693816,0.5632483915065553,0.5632483915065553,0.5793049234360446,0.5479785962693816,0.998263120762844,161.0,162.0,161.6151785326426,162.00173687923714,0.0,0.0,1.0
144,0.0,1.0,0.0,0.0,234.0,-234.0,-234.0,-234.0,-233.0,-234.0,-233.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.4818455835936534,-0.47151646655737484,-0.4708908827023658,-0.4708908827023658,-0.4818455835936534,-0.47151646655737484,0.9982631167523492,234.0,233.0,234.95872255432437,233.00173688324764,0.0,0.0,1.0
145,1.0,1.0,0.0,0.0,254.0,-253.0,-254.0,-254.0,-253.0,-253.0,-253.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.7580354415876844,-0.7628007702221624,-0.7621977205076956,-0.7621977205076956,-0.7580354415876844,-0.7628007702221624,0.9982630795071291,253.0,253.0,253.78695054348347,253.00173692049287,0.0,0.0,1.0
146,1.0,1.0,0.0,0.0,259.0,-258.0,-259.0,-259.0,-258.0,-258.0,-258.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.8307169831650609,-0.8356218461383593,-0.8350244299590281,-0.8350244299590281,-0.8307169831650609,-0.8356218461383593,0.9982630310240949,258.0,258.0,258.7869505434835,258.00173696897593,0.0,0.0,1.0
147,0.0,1.0,0.0,0.0,194.0,-194.0,-194.0,-194.0,-193.0,-194.0,-193.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.09960674902535914,0.11105214077220026,0.11172279290829394,0.11172279290829394,0.09960674902535914,0.11105214077220026,0.998263117394234,194.0,193.0,194.95872255432437,193.00173688260577,0.0,0.0,1.0
148,3.0,1.0,0.0,0.0,240.0,-237.0,-240.0,-240.0,-239.0,-237.0,-239.0,2.556593478198276,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.5254545085400794,-0.5589017576568112,-0.5582829340439648,-0.5582829340439648,-0.5254545085400794,-0.5589017576568112,0.9982631159943177,237.0,239.0,237.44340652180173,239.00173688400568,0.0,0.0,0.0
149,0.0,2.0,2.5,2.0,291.0,-291.0,-291.0,-291.0,-290.0,-291.0,-290.0,-0.9587225543243536,1.4644687049903982,2.00032977635594,1.1722522366431198,-1.3104151575757463,-1.3016767320020193,-1.301115370447556,-1.301115370447556,-1.3104151575757463,-1.3016767320020193,0.9982578938414804,291.0,289.0,291.95872255432437,290.00174210615853,1.5811388300841898,1.4142135623730951,0.0
150,2.0,1.0,0.0,0.0,186.0,-184.0,-186.0,-186.0,-185.0,-184.0,-185.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.24496983218011228,0.22756586223811529,0.2282455280304259,0.2282455280304259,0.24496983218011228,0.22756586223811529,0.9982631173956901,184.0,185.0,184.6151785326426,185.00173688260432,0.0,0.0,1.0
151,0.0,2.0,3.0,2.0,198.0,-198.0,-198.0,-198.0,-197.0,-198.0,-197.0,-0.9587225543243536,1.4644687049903982,2.525789538503172,1.1722522366431198,0.041461515763457885,0.05279528003924274,0.05346142534722796,0.05346142534722796,0.041461515763457885,0.05279528003924274,0.9982631173942336,198.0,196.0,198.95872255432437,197.00173688260577,1.7320508075688772,1.4142135623730951,0.0
152,1.0,1.0,0.0,0.0,172.0,-171.0,-172.0,-172.0,-172.0,-171.0,-171.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.43394184028129135,0.43146487480346657,0.4321603144941568,0.4321603144941568,0.43394184028129135,0.43146487480346657,0.9982631176443657,171.0,171.0,171.78695054348347,171.00173688235563,0.0,0.0,1.0
153,2.0,1.0,0.0,0.0,155.0,-153.0,-155.0,-155.0,-154.0,-153.0,-154.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.695595389959847,0.679056532918536,0.6797711266286872,0.6797711266286872,0.695595389959847,0.679056532918536,0.998263134872408,153.0,154.0,153.6151785326426,154.00173686512758,0.0,0.0,0.0
154,0.0,2.0,1.5,2.0,174.0,-174.0,-174.0,-174.0,-173.0,-174.0,-173.0,-0.9587225543243536,1.4644687049903982,0.949410252061476,1.1722522366431198,0.3903329153348654,0.4023364444369878,0.4030296307136238,0.4030296307136238,0.3903329153348654,0.4023364444369878,0.9982631174906614,174.0,172.0,174.95872255432437,173.00173688250933,1.224744871391589,1.4142135623730951,0.0
155,0.0,1.0,0.0,0.0,179.0,-179.0,-179.0,-179.0,-178.0,-179.0,-178.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.31765137375748886,0.32951536852079094,0.33020292126229134,0.33020292126229134,0.31765137375748886,0.32951536852079094,0.9982631174093289,179.0,178.0,179.95872255432437,178.00173688259068,0.0,0.0,1.0
156,1.0,1.0,0.0,0.0,201.0,-200.0,-201.0,-201.0,-200.0,-200.0,-199.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.012388899132507257,0.023666849672763987,0.009765399676428484,0.009765399676428484,0.012388899132507257,0.023666849672763987,0.9982631173942336,200.0,200.0,200.78695054348347,200.00173688260577,0.0,0.0,1.0
157,1.0,1.0,0.0,0.0,232.0,-231.0,-232.0,-232.0,-231.0,-231.0,-231.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.4382366586472275,-0.4423880361908961,-0.4417601989218328,-0.4417601989218328,-0.4382366586472275,-0.4423880361908961,0.9982631171209181,231.0,231.0,231.78695054348347,231.00173688287907,0.0,0.0,1.0
158,1.0,1.0,0.0,0.0,158.0,-157.0,-158.0,-158.0,-158.0,-157.0,-157.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.6374501566979458,0.6353638873688179,0.6360751009578877,0.6360751009578877,0.6374501566979458,0.6353638873688179,0.9982631253613635,157.0,157.0,157.78695054348347,157.00173687463862,0.0,0.0,1.0
159,0.0,2.0,0.0,0.0,193.0,-193.0,-193.0,-193.0,-192.0,-193.0,-192.0,-0.9587225543243536,1.4644687049903982,-0.62696903438022,-0.7380847415901124,0.11414305734083445,0.12561635595543963,0.12628813479856044,0.12628813479856044,0.11414305734083445,0.12561635595543963,0.9982631173942351,193.0,191.0,193.95872255432437,192.00173688260577,0.0,0.0,0.0
160,1.0,1.0,0.0,0.0,137.0,-136.0,-137.0,-137.0,-136.0,-136.0,-136.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.9427126313229274,0.9412124062168448,0.9419472806534841,0.9419472806534841,0.9427126313229274,0.9412124062168448,0.9982633869817323,136.0,136.0,136.78695054348347,136.00173661301827,0.0,0.0,1.0
161,0.0,1.0,0.0,0.0,368.0,-368.0,-368.0,-368.0,-367.0,-368.0,-367.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-2.4297108978673454,-2.4231213011114514,-2.422646695998076,-2.422646695998076,-2.4297108978673454,-2.4231213011114514,0.9969101814715694,368.0,367.0,368.95872255432437,367.00308981852845,0.0,0.0,1.0
162,1.0,1.0,1.0,2.0,223.0,-222.0,-223.0,-223.0,-223.0,-222.0,-222.0,0.21304945651652293,-0.6482074595859141,0.423950489914244,1.1722522366431198,-0.30740988380794965,-0.3113100995417417,-0.3106721219094344,-0.3106721219094344,-0.30740988380794965,-0.3113100995417417,0.9982631173829941,222.0,222.0,222.78695054348347,222.001736882617,1.0,1.4142135623730951,0.0
163,1.0,1.0,1.0,3.0,209.0,-208.0,-209.0,-209.0,-208.0,-208.0,-208.0,0.21304945651652293,-0.6482074595859141,0.423950489914244,2.127420725759736,-0.10390156739129526,-0.10741108697639042,-0.10675733544570347,-0.10675733544570347,-0.10390156739129526,-0.10741108697639042,0.9982631173942329,208.0,208.0,208.78695054348347,208.00173688260577,1.0,1.7320508075688772,1.0
164,0.0,1.0,0.0,0.0,214.0,-214.0,-214.0,-214.0,-213.0,-214.0,-213.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.19111941728414714,-0.18023216289258728,-0.17958404489703594,-0.17958404489703594,-0.19111941728414714,-0.18023216289258728,0.9982631173940776,214.0,213.0,214.95872255432437,213.0017368826059,0.0,0.0,0.0
165,1.0,1.0,0.0,0.0,173.0,-172.0,-173.0,-173.0,-172.0,-172.0,-172.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.41940553196581604,0.41690065962022715,0.4175949726038903,0.4175949726038903,0.41940553196581604,0.41690065962022715,0.9982631175783079,172.0,172.0,172.78695054348347,172.00173688242168,0.0,0.0,1.0
166,1.0,2.0,2.0,2.0,106.0,-105.0,-106.0,-106.0,-105.0,-105.0,-105.0,0.21304945651652293,1.4644687049903982,1.474870014208708,1.1722522366431198,1.3933381891026622,1.3927030768972655,1.3934728792517455,1.3934728792517455,1.3933381891026622,1.3927030768972655,0.9982721913086507,105.0,104.0,105.78695054348347,105.00172780869136,1.4142135623730951,1.4142135623730951,0.0
167,0.0,2.0,0.0,0.0,163.0,-163.0,-163.0,-163.0,-162.0,-163.0,-162.0,-0.9587225543243536,1.4644687049903982,-0.62696903438022,-0.7380847415901124,0.5502323068050938,0.562542811452621,0.5632483915065553,0.5632483915065553,0.5502323068050938,0.562542811452621,0.9982631195135734,163.0,161.0,163.95872255432437,162.00173688048642,0.0,0.0,0.0
168,1.0,1.0,0.0,0.0,176.0,-175.0,-176.0,-176.0,-176.0,-175.0,-175.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.3757966070193901,0.3732080140705091,0.37389894693309084,0.37389894693309084,0.3757966070193901,0.3732080140705091,0.9982631174627605,175.0,175.0,175.78695054348347,175.00173688253724,0.0,0.0,1.0
169,1.0,1.0,0.0,0.0,166.0,-165.0,-166.0,-166.0,-165.0,-165.0,-165.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.5211596901741432,0.5188501659029028,0.5195523658357557,0.5195523658357557,0.5211596901741432,0.5188501659029028,0.9982631186944725,165.0,165.0,165.78695054348347,165.00173688130553,0.0,0.0,1.0
170,1.0,1.0,0.0,0.0,164.0,-163.0,-164.0,-164.0,-163.0,-163.0,-163.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.5502323068050938,0.5479785962693816,0.5486830496162888,0.5486830496162888,0.5502323068050938,0.5479785962693816,0.9982631195135734,163.0,163.0,163.78695054348347,163.00173688048642,0.0,0.0,1.0
171,1.0,1.0,0.0,0.0,199.0,-198.0,-199.0,-199.0,-199.0,-198.0,-198.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.041461515763457885,0.03823106485600337,0.038896083456961474,0.038896083456961474,0.041461515763457885,0.03823106485600337,0.9982631173942336,198.0,198.0,198.78695054348347,198.00173688260577,0.0,0.0,1.0
172,2.0,1.0,0.0,0.0,201.0,-199.0,-201.0,-201.0,-201.0,-199.0,-199.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.02692520744798257,0.023666849672763987,0.009765399676428484,0.009765399676428484,0.02692520744798257,0.023666849672763987,0.9982631173942336,199.0,200.0,199.6151785326426,200.00173688260577,0.0,0.0,0.0
173,2.0,1.0,0.0,0.0,222.0,-220.0,-222.0,-222.0,-221.0,-220.0,-221.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.278337267176999,-0.2967458843585023,-0.2961067800191679,-0.2961067800191679,-0.278337267176999,-0.2967458843585023,0.998263117389637,220.0,221.0,220.6151785326426,221.00173688261037,0.0,0.0,1.0
174,0.0,2.0,1.0,2.0,213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-212.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,-0.17658310896867183,-0.16566794770934792,-0.16501870300676943,-0.16501870300676943,-0.17658310896867183,-0.16566794770934792,0.9982631173941571,213.0,211.0,213.95872255432437,212.00173688260585,1.0,1.4142135623730951,0.0
175,0.0,2.0,1.0,2.0,157.0,-157.0,-157.0,-157.0,-156.0,-157.0,-155.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,0.6374501566979458,0.6644923177352966,0.6506404428481543,0.6506404428481543,0.6374501566979458,0.6644923177352966,0.9982631253613635,157.0,155.0,157.95872255432437,156.00173687463862,1.0,1.4142135623730951,0.0
