,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,"2,21,16,3","2,22,16,3","2,23,16,3","2,24,16,3","2,25,16,3","2,27,16,3","2,28,16,3","2,29,16,3","2,31,16,3","2,33,16,3","2,34,16,3","2,35,16,3","2,36,16,3","2,37,16,3","2,38,16,3","2,39,16,3","2,40,16,3","2,41,16,3","2,25,6,3","2,30,6,3","2,26,6,3","2,26,9,3",42
685,73.0,10.0,7.0,9.0,247.0,1421.46,0.02,40.09,35.46,56980.83,0.47,3165.6,59.0,0.0,12.0,0.0,25.0,29.0,154.0,93.0,19.0,0.01628508459376727,0.010963083271147008,0.032121724429416736,0.007989113735130152,0.03010435678971075,1e-06,0.5711200301959722,0.02313297513112661,0.01970814863409886,0.011419633368933908,0.0,0.00885645167903563,0.0,0.5244872612533986,0.05781096296296296,0.027695474837238096,0.034746756086893135,0.00972810113366848,0.09677270968028474,0.0589210181580881,0.07391314920466291,1.0,1.0
686,20.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00033485612845112904,7.681840129932838e-05,0.0,7.681840129932838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688110666016046e-05,0.0,0.0,0.0,0.0,0.0
687,12.0,1.0,1.0,1.0,19.0,63.12,0.29,3.5,18.03,220.91,0.02,12.27,8.0,0.0,2.0,0.0,5.0,5.0,12.0,7.0,1.0,7.229610374235527e-05,0.0,0.0,0.0,1.370248374588564e-05,0.0030486249999999993,0.00038003479053561176,0.0030409023717576783,1.5185959669128312e-06,2.8468598468656294e-05,0.0,4.1002091106646436e-05,0.0,0.00419589809002719,0.0002962962962962963,1.310359287246142e-05,1.4816974723666662e-05,0.0,0.0005726195839070103,8.856119175552282e-07,0.00014574256235530357,1.0,0.0
688,16.0,1.0,1.0,1.0,34.0,144.43,0.17,5.85,24.69,844.91,0.05,46.94,9.0,1.0,1.0,0.0,9.0,10.0,21.0,13.0,1.0,0.00017142590898954537,0.0,0.0,0.0,7.851908749792814e-05,0.0006141250000000001,0.0017745442010907073,0.007808696922443032,2.3728061983012995e-05,4.0534391179004765e-05,1.1739293764087153e-05,5.1252613883308045e-06,0.0,0.02447047766103857,0.0023703703703703703,7.022706805084792e-05,9.49063949501331e-05,0.0,0.001833651631569263,1.2954886170849626e-05,0.0007630750307322554,1.0,0.0
689,22.0,2.0,1.0,2.0,63.0,288.85,0.18,5.7,50.68,1646.46,0.1,91.47,16.0,0.0,1.0,0.0,9.0,15.0,44.0,19.0,3.0,0.00044570736337281794,7.681840129932838e-05,0.0,7.681840129932838e-05,0.0004995283500812752,0.0007289999999999999,0.0016415109729133893,0.06753441088716146,0.00018982449586410396,0.00022774878774925035,0.0,5.1252613883308045e-06,0.0,0.02447047766103857,0.008,0.0006459585967868944,0.0002962962962962963,3.688110666016046e-05,0.006295643015310039,4.9194332165946756e-05,0.0030520887923682397,1.0,0.0
690,16.0,4.0,1.0,1.0,37.0,157.17,0.11,8.94,17.59,1404.74,0.05,78.04,13.0,0.0,1.0,0.0,11.0,8.0,24.0,13.0,5.0,0.00017142590898954537,0.0006913656116939555,0.0,0.0,0.00010119141408082013,0.000166375,0.006333325069354565,0.002823662690970603,2.3728061983012995e-05,0.00012215920085085523,0.0,5.1252613883308045e-06,0.0,0.04467792286260951,0.0012136296296296296,0.00010482874297969135,9.49063949501331e-05,0.00017589450868691912,0.0021715130481127346,3.5810022931622886e-05,0.0009036322593521082,1.0,0.0
691,8.0,1.0,1.0,1.0,11.0,36.54,0.4,2.5,14.62,91.35,0.01,5.08,3.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,1.0,2.139160915596036e-05,0.0,0.0,0.0,2.6589890458920814e-06,0.008000000000000002,0.00013849664378119962,0.0016212777217600744,1.898244958641039e-07,1.5012737473705467e-06,0.0,0.0,0.0,0.00419589809002719,0.0002962962962962963,1.6379491090576774e-06,5.3997721296161305e-06,0.0,0.0001919306638580284,1.5143623518529877e-07,4.884155769645483e-05,1.0,0.0
692,20.0,1.0,1.0,1.0,62.0,291.43,0.18,5.56,52.46,1619.04,0.1,89.95,12.0,0.0,0.0,0.0,8.0,18.0,37.0,25.0,1.0,0.00033485612845112904,0.0,0.0,0.0,0.0004761168605029061,0.0007289999999999999,0.001523503996825688,0.0749031627443158,0.00018982449586410396,9.608151983171499e-05,0.0,0.0,0.0,0.017186398576751367,0.013824,0.0003841066491717525,0.0006749715162020163,0.0,0.006097367536117861,4.756942019054476e-05,0.0031068546292675973,1.0,0.0
693,149.0,25.0,19.0,25.0,401.0,2432.5,0.03,30.36,80.13,73847.58,0.81,4102.64,114.0,9.0,16.0,8.0,21.0,46.0,268.0,133.0,49.0,0.1384781423174966,0.17145867170010096,0.6441251056635672,0.17145867170010096,0.1288165342787119,3.3749999999999995e-06,0.24804160040961223,0.26693205221079397,0.10088051990651525,0.08237789306571665,0.008557945154019534,0.020993070646602975,0.2962962962962963,0.3108656976939344,0.23072237037037036,0.14596577418889312,0.10162962962962963,0.16688417062902147,0.25506316263665146,0.0989658221246118,0.21645026319279387,1.0,0.0
694,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9977378256138854e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3567184720217515e-05,0.0,7.583097727118877e-09,0.0,0.0,1.5862038335374248e-06,0.0,0.0,0.0,0.0
695,6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,9.0003835000616e-06,0.0,0.0,0.0,1.9977378256138853e-06,0.008000000000000002,0.00013849664378119962,0.001057725702651496,1.898244958641039e-07,5.5602731384094325e-08,0.0,0.0,0.0,0.00419589809002719,0.0001517037037037037,1.6379491090576774e-06,2.7646833303634587e-06,0.0,0.0001586203833537425,1.139754308549964e-07,3.675961420508832e-05,1.0,0.0
696,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,5.393892129157491e-08,0.125,8.863785201996775e-06,5.560273138409433e-05,0.0,0.0,0.0,0.0,0.0,0.0002685374777617401,2.3703703703703703e-06,6.066478181695102e-08,4.319817703692904e-08,0.0,1.4275834501836824e-05,4.09449099291004e-10,8.253528202114711e-07,0.9998503075449787,0.0
697,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,2.4971722820173566e-07,0.03759537500000001,2.9915275056739118e-05,0.00024056817813211776,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,1.8962962962962963e-05,2.0474363863220968e-07,3.4558541629543234e-07,0.0,3.965509583843562e-05,5.500602261841887e-09,4.9307940111790186e-06,0.999999999835293,0.0
698,14.0,1.0,1.0,1.0,27.0,110.36,0.31,3.27,33.72,361.18,0.04,20.07,8.0,0.0,2.0,0.0,6.0,11.0,15.0,12.0,1.0,0.00011482814856125102,0.0,0.0,0.0,3.932147362155811e-05,0.0037238749999999998,0.00030992918993163045,0.01989197913508936,1.214876773530265e-05,2.8468598468656294e-05,0.0,4.1002091106646436e-05,0.0,0.007250511899566983,0.0031549629629629627,2.559295482902621e-05,7.464644991981339e-05,0.0,0.0011563425946487828,2.3673370122901988e-06,0.00044552882143579156,1.0,0.0
699,2.0,1.0,1.0,1.0,18.0,68.53,0.29,3.5,19.58,239.86,0.02,13.33,0.0,0.0,0.0,0.0,7.0,7.0,11.0,7.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.165080699898018e-05,0.0030486249999999993,0.00038003479053561176,0.003894514808749753,1.5185959669128312e-06,0.0,0.0,0.0,0.0,0.011513544359034608,0.000813037037037037,1.0093103074795225e-05,1.4816974723666662e-05,0.0,0.0005139300420661257,1.0440669768373109e-06,0.00017179633079427738,1.0,0.0
700,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
701,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
702,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,5.5602731384094325e-08,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
703,4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,6.852240741855627e-07,0.008000000000000002,0.00013849664378119962,0.0002519317684793702,1.898244958641039e-07,4.448218510727546e-07,0.0,0.0,0.0,0.00419589809002719,1.8962962962962963e-05,9.478872158898596e-07,3.4558541629543234e-07,0.0,7.772398784333381e-05,4.380323938448515e-08,1.4124644623694348e-05,1.0,0.0
704,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
705,5.0,1.0,1.0,1.0,9.0,28.53,0.33,3.0,9.51,85.59,0.01,4.75,2.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,5.190918855849481e-06,0.0,0.0,0.0,1.4563508748725225e-06,0.0044921250000000005,0.00023932220045391295,0.00044622803080609987,1.898244958641039e-07,4.448218510727546e-07,0.0,0.0,0.0,0.007250511899566983,6.4e-05,1.6379491090576774e-06,1.1663507799970842e-06,0.0,0.00012848251051653141,1.329409425492678e-07,2.977528750612154e-05,1.0,0.0
706,16.0,2.0,1.0,2.0,20.0,76.15,0.19,5.33,14.28,406.12,0.03,22.56,8.0,0.0,1.0,0.0,8.0,6.0,12.0,8.0,3.0,0.00017142590898954537,7.681840129932838e-05,0.0,7.681840129932838e-05,1.5981902604911082e-05,0.000857375,0.0013421493649752828,0.0015107754518439937,5.1252613883308045e-06,2.8468598468656294e-05,0.0,5.1252613883308045e-06,0.0,0.017186398576751367,0.000512,1.310359287246142e-05,2.211746664290767e-05,3.688110666016046e-05,0.00063448153341497,2.9931015777078734e-06,0.0002121251857852957,1.0,0.0
707,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,4.0,1.0,0.0,0.06,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.5981902604911083e-08,1.0,1.107973150249597e-06,3.3204372029341066e-05,0.0,1.5012737473705467e-06,0.0,0.0,0.0,3.3567184720217515e-05,2.3703703703703703e-06,7.583097727118877e-09,4.319817703692904e-08,0.0,6.344815334149699e-06,1.814732850043231e-11,1.4632293765521926e-07,0.9640275800758169,0.0
708,8.0,2.0,1.0,2.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,6.0,0.0,0.0,0.0,7.0,4.0,9.0,5.0,3.0,2.139160915596036e-05,7.681840129932838e-05,0.0,7.681840129932838e-05,5.4817925934845015e-06,0.001520875,0.0007448032356318387,0.0007038144187558636,1.5185959669128312e-06,1.2010189978964374e-05,0.0,0.0,0.0,0.011513544359034608,0.0001517037037037037,5.528078243069661e-06,5.3997721296161305e-06,3.688110666016046e-05,0.00031089595137333525,8.147673603048444e-07,8.579882858380127e-05,1.0,0.0
709,18.0,1.0,1.0,1.0,40.0,166.8,0.18,5.41,30.84,902.22,0.06,50.12,9.0,0.0,4.0,0.0,7.0,11.0,23.0,17.0,1.0,0.0002440987729714381,0.0,0.0,0.0,0.00012785522083928866,0.0007289999999999999,0.0014034954805377394,0.015218028927503513,4.1002091106646436e-05,4.0534391179004765e-05,0.0,0.0003280167288531715,0.0,0.011513544359034608,0.0031549629629629627,9.226355004585537e-05,0.0002122326437824324,0.0,0.00253792613365988,1.4771942247331682e-05,0.001017757972237137,1.0,0.0
710,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
711,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
712,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
713,14.0,1.0,1.0,1.0,34.0,141.78,0.19,5.2,27.26,737.24,0.05,40.96,8.0,0.0,0.0,0.0,8.0,10.0,21.0,13.0,1.0,0.00011482814856125102,0.0,0.0,0.0,7.851908749792814e-05,0.000857375,0.0012463191096823627,0.010509761283380794,2.3728061983012995e-05,2.8468598468656294e-05,0.0,0.0,0.0,0.017186398576751367,0.0023703703703703703,7.022706805084792e-05,9.49063949501331e-05,0.0,0.001833651631569263,9.863487118467753e-06,0.0007353301349413314,1.0,0.0
714,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002297023455962233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,10.0,1.0,1.0,1.0,17.0,58.81,0.34,2.92,20.16,171.53,0.02,9.53,5.0,0.0,2.0,0.0,5.0,6.0,10.0,7.0,1.0,4.182038658865832e-05,0.0,0.0,0.0,9.814885937241018e-06,0.004913000000000001,0.00022068244018721146,0.00425095864976417,1.5185959669128312e-06,6.950341423011791e-06,0.0,4.1002091106646436e-05,0.0,0.00419589809002719,0.000512,7.583097727118877e-06,1.4816974723666662e-05,0.0,0.00045841290789231574,5.339405150297053e-07,0.0001265187169934094,1.0,0.0
716,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
717,35.0,5.0,1.0,4.0,89.0,448.95,0.05,20.4,22.01,9158.6,0.15,508.81,29.0,1.0,3.0,0.0,18.0,15.0,55.0,34.0,9.0,0.0017948020566587956,0.00136078310873096,0.0,0.0006913656116939555,0.0014083432371851951,1.5625000000000004e-05,0.07525055813312474,0.005531914063005461,0.0006406576735413506,0.0013560950157266766,1.1739293764087153e-05,0.0001383820574849317,0.0,0.19576382128830855,0.008,0.001261637884349403,0.0016978611502594591,0.001032670986484493,0.012564320565449942,0.0015221970791132581,0.0073730702550341195,1.0,1.0
718,23.0,2.0,1.0,2.0,56.0,253.32,0.14,7.07,35.82,1791.33,0.08,99.52,16.0,1.0,3.0,0.0,9.0,14.0,34.0,22.0,3.0,0.0005092961193569741,7.681840129932838e-05,0.0,7.681840129932838e-05,0.0003508347259830081,0.0003430000000000001,0.003132401797789051,0.023844709824541094,9.71901418824212e-05,0.00022774878774925035,1.1739293764087153e-05,0.0001383820574849317,0.0,0.02447047766103857,0.006504296296296296,0.00029804607306668036,0.00045997418908922045,3.688110666016046e-05,0.004974335221973364,5.823229403896651e-05,0.0023474231274767192,1.0,0.0
719,16.0,3.0,3.0,2.0,43.0,188.87,0.1,10.0,18.89,1888.7,0.06,104.93,12.0,0.0,2.0,0.0,12.0,9.0,28.0,15.0,5.0,0.00017142590898954537,0.00028532549054036257,0.002442002442002442,7.681840129932838e-05,0.0001588341413010832,0.00012500000000000003,0.008863785201996776,0.0034971251214025692,4.1002091106646436e-05,9.608151983171499e-05,0.0,4.1002091106646436e-05,0.0,0.05800409519653586,0.001728,0.0001664641613057136,0.0001457938474996355,0.00017589450868691912,0.0029328908882106986,6.473492683312829e-05,0.0013049034549208391,1.0,0.0
720,34.0,5.0,4.0,4.0,66.0,320.63,0.09,10.73,29.87,3441.39,0.11,191.19,30.0,0.0,2.0,0.0,14.0,15.0,43.0,23.0,9.0,0.001645311966060098,0.00136078310873096,0.005917159763313609,0.0006913656116939555,0.0005743416339126896,9.112499999999999e-05,0.010950107658386317,0.013826777204840022,0.00025265640399512227,0.0015012737473705468,0.0,4.1002091106646436e-05,0.0,0.09210835487227687,0.008,0.0006029093509900405,0.0005255922200083157,0.001032670986484493,0.006909503898889022,0.0002149218081370845,0.003760631074982748,1.0,0.0
721,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,5.0,1.0,1.0,1.0,9.0,28.53,0.33,3.0,9.51,85.59,0.01,4.75,2.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,5.190918855849481e-06,0.0,0.0,0.0,1.4563508748725225e-06,0.0044921250000000005,0.00023932220045391295,0.00044622803080609987,1.898244958641039e-07,4.448218510727546e-07,0.0,0.0,0.0,0.007250511899566983,6.4e-05,1.6379491090576774e-06,1.1663507799970842e-06,0.0,0.00012848251051653141,1.329409425492678e-07,2.977528750612154e-05,1.0,0.0
723,24.0,3.0,3.0,3.0,49.0,221.65,0.23,4.38,50.66,969.74,0.07,53.87,20.0,0.0,2.0,0.0,7.0,16.0,29.0,20.0,5.0,0.0005786618656807046,0.00028532549054036257,0.002442002442002442,0.00028532549054036257,0.000235031857445648,0.001520875,0.0007448032356318387,0.06745448851570951,6.510980208138767e-05,0.0004448218510727546,0.0,4.1002091106646436e-05,0.0,0.011513544359034608,0.009709037037037037,0.0001849441704667023,0.00034558541629543235,0.00017589450868691912,0.003808475404323357,1.706566910032055e-05,0.001797164749862017,1.0,0.0
724,14.0,2.0,1.0,2.0,30.0,122.62,0.17,5.78,21.22,708.49,0.04,39.36,10.0,0.0,1.0,0.0,8.0,9.0,17.0,13.0,3.0,0.00011482814856125102,7.681840129932838e-05,0.0,7.681840129932838e-05,5.393892129157491e-05,0.0006141250000000001,0.001711601815315009,0.0049573711596552,1.214876773530265e-05,5.560273138409433e-05,0.0,5.1252613883308045e-06,0.0,0.017186398576751367,0.001728,3.7255759133335045e-05,9.49063949501331e-05,3.688110666016046e-05,0.0014275834501836823,9.109198173021015e-06,0.0005500156461515,1.0,0.0
725,16.0,1.0,1.0,1.0,40.0,175.69,0.17,6.0,29.28,1054.16,0.06,58.56,9.0,1.0,2.0,0.0,9.0,12.0,24.0,16.0,1.0,0.00017142590898954537,0.0,0.0,0.0,0.00012785522083928866,0.0006141250000000001,0.0019145776036313036,0.013023523988798743,4.1002091106646436e-05,4.0534391179004765e-05,1.1739293764087153e-05,4.1002091106646436e-05,0.0,0.02447047766103857,0.004096,0.00010482874297969135,0.00017693973314326136,0.0,0.00253792613365988,2.01662787839145e-05,0.0011291366548713607,1.0,0.0
726,20.0,4.0,1.0,1.0,38.0,158.46,0.12,8.13,19.5,1287.46,0.05,71.53,18.0,0.0,0.0,0.0,10.0,8.0,25.0,13.0,5.0,0.00033485612845112904,0.0006913656116939555,0.0,0.0,0.00010961986996708511,0.00021599999999999996,0.004763112727078208,0.0038469729382978176,2.3728061983012995e-05,0.0003242751294320381,0.0,0.0,0.0,0.03356718472021752,0.0012136296296296296,0.00011848590198623245,9.49063949501331e-05,0.00017589450868691912,0.0022904783356280413,3.008016336374493e-05,0.0009185265699440162,1.0,0.0
727,18.0,1.0,1.0,1.0,64.0,300.83,0.18,5.56,54.15,1671.27,0.1,92.85,13.0,0.0,0.0,0.0,8.0,18.0,39.0,25.0,1.0,0.0002440987729714381,0.0,0.0,0.0,0.0005236949845577264,0.0007289999999999999,0.001523503996825688,0.08237789306571663,0.00018982449586410396,0.00012215920085085523,0.0,0.0,0.0,0.017186398576751367,0.013824,0.00044982177407496465,0.0006749715162020163,0.0,0.006497090902169292,5.0688091062714945e-05,0.0033105085034484455,1.0,0.0
728,9.0,2.0,1.0,1.0,18.0,66.61,0.15,6.75,9.87,449.6,0.02,24.98,6.0,0.0,0.0,0.0,9.0,4.0,12.0,6.0,3.0,3.047571715369695e-05,7.681840129932838e-05,0.0,0.0,1.165080699898018e-05,0.00042187499999999994,0.002726029439545352,0.0004988462997939107,1.5185959669128312e-06,1.2010189978964374e-05,0.0,0.0,0.0,0.02447047766103857,0.0001517037037037037,1.310359287246142e-05,9.330806239976674e-06,3.688110666016046e-05,0.0005139300420661257,3.668303886649948e-06,0.00016230477153280872,1.0,0.0
729,13.0,1.0,1.0,1.0,34.0,141.78,0.19,5.2,27.26,737.24,0.05,40.96,8.0,0.0,0.0,0.0,8.0,10.0,21.0,13.0,1.0,9.19294984471408e-05,0.0,0.0,0.0,7.851908749792814e-05,0.000857375,0.0012463191096823627,0.010509761283380794,2.3728061983012995e-05,2.8468598468656294e-05,0.0,0.0,0.0,0.017186398576751367,0.0023703703703703703,7.022706805084792e-05,9.49063949501331e-05,0.0,0.001833651631569263,9.863487118467753e-06,0.0007353301349413314,1.0,0.0
730,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
731,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.9977378256138854e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3567184720217515e-05,0.0,7.583097727118877e-09,0.0,0.0,1.5862038335374248e-06,0.0,0.0,0.0,0.0
732,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
733,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,2.4971722820173566e-07,0.03759537500000001,2.9915275056739118e-05,0.00024056817813211776,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,1.8962962962962963e-05,2.0474363863220968e-07,3.4558541629543234e-07,0.0,3.965509583843562e-05,5.500602261841887e-09,4.9307940111790186e-06,0.999999999835293,0.0
734,5.0,2.0,1.0,1.0,17.0,68.0,0.22,4.5,15.11,306.0,0.02,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,5.190918855849481e-06,7.681840129932838e-05,0.0,0.0,9.814885937241018e-06,0.001331,0.0008077124265319562,0.001789817253090528,1.5185959669128312e-06,1.5012737473705467e-06,0.0,0.0,0.0,0.02447047766103857,0.000813037037037037,7.583097727118877e-06,1.4816974723666662e-05,3.688110666016046e-05,0.00045841290789231574,1.69924325146648e-06,0.00016914931592943347,1.0,0.0
735,62.0,11.0,11.0,11.0,176.0,936.66,0.05,21.8,42.96,20423.25,0.31,1134.62,53.0,1.0,6.0,0.0,17.0,23.0,117.0,59.0,21.0,0.009976904178693865,0.014595496246872394,0.12491781722550954,0.014595496246872394,0.010891219131973965,1.5625000000000004e-05,0.09183087109085346,0.041134679252004015,0.005655061556287519,0.008277967840269811,1.1739293764087153e-05,0.0011070564598794537,0.0,0.16491557853042865,0.028840296296296294,0.012145187900024047,0.00887199840166745,0.01313534798742638,0.04913424994765527,0.007569416594320683,0.032093447260547595,1.0,0.0
