,21,22,23,24,25,26,27,28,29,30,31,"2,27,16,3","2,21,18,27,3","2,22,18,27,3","2,23,18,27,3","2,24,18,27,3","2,25,18,27,3","2,28,18,27,3","2,29,18,27,3","2,30,18,27,3","2,31,18,27,3","2,2,27,16,3,18,27,3",32
2385,9.5,0.57,0.27,2.3,0.082,23.0,144.0,0.99782,3.27,0.55,9.4,0.03505089654152955,-134.5,-143.43,-143.73,-141.7,-143.918,-143.00218,-140.73,-143.45,-134.6,-143.96494910345848,5.0
2386,6.7,0.17,0.42,10.4,0.038,85.0,182.0,0.99628,3.04,0.44,8.9,0.07076877448881586,-175.3,-181.83,-181.58,-171.6,-181.962,-181.00372,-178.96,-181.56,-173.1,-181.9292312255112,6.0
2387,6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,0.0016481071092122415,-45.6,-51.205,-52.0,-49.8,-51.935,-51.00622,-48.51,-51.48,-40.4,-51.99835189289079,5.0
2388,6.2,0.36,0.32,4.0,0.036,44.0,92.0,0.98936,3.2,0.5,13.3,0.009138734668091288,-85.8,-91.64,-91.68,-88.0,-91.964,-91.01064,-88.8,-91.5,-78.7,-91.99086126533192,7.0
2389,7.1,0.16,0.25,1.3,0.034,28.0,123.0,0.9915,3.27,0.55,11.4,0.021842784067916024,-115.9,-122.84,-122.75,-121.7,-122.966,-122.0085,-119.73,-122.45,-111.6,-122.97815721593209,6.0
2390,8.1,0.31,0.24,1.6,0.032,10.0,67.0,0.9924,3.08,0.47,10.5,0.0035282184693744057,-58.9,-66.69,-66.76,-65.4,-66.968,-66.0076,-63.92,-66.53,-56.5,-66.99647178153063,5.0
2391,6.9,0.28,0.4,8.2,0.036,15.0,95.0,0.9944,3.17,0.33,10.2,0.010062466818802037,-88.1,-94.72,-94.6,-86.8,-94.964,-94.0056,-91.83,-94.67,-84.8,-94.98993753318119,5.0
2392,7.1,0.44,0.62,11.8,0.044,52.0,152.0,0.9975,3.12,0.46,8.7,0.0412237145980742,-144.9,-151.56,-151.38,-140.2,-151.956,-151.0025,-148.88,-151.54,-143.3,-151.95877628540194,6.0
2393,6.0,0.28,0.52,5.0,0.078,30.0,139.0,0.99494,3.1,0.36,9.0,0.03152481462903785,-133.0,-138.72,-138.48,-134.0,-138.922,-138.00506,-135.9,-138.64,-130.0,-138.96847518537095,6.0
2394,6.5,0.23,0.38,1.3,0.032,29.0,112.0,0.99298,3.29,0.54,9.7,0.01649036863635924,-105.5,-111.77,-111.62,-110.7,-111.968,-111.00702,-108.71,-111.46,-102.3,-111.98350963136365,5.0
2395,6.6,0.24,0.28,1.8,0.028,39.0,132.0,0.99182,3.34,0.46,11.4,0.026997532769852065,-125.4,-131.76,-131.72,-130.2,-131.972,-131.00818,-128.66,-131.54,-120.6,-131.97300246723015,5.0
2396,7.2,0.17,0.28,17.55,0.05,33.0,154.0,0.99971,2.94,0.43,9.0,0.042872573023992444,-146.8,-153.83,-153.72,-136.45,-153.95,-153.00029,-151.06,-153.57,-145.0,-153.957127426976,7.0
2397,7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.99663,3.14,0.4,9.5,0.029527216118974006,-128.9,-135.69,-135.75,-124.8,-135.952,-135.00337,-132.86,-135.6,-126.5,-135.97047278388104,5.0
2398,7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,0.027615831200924344,-125.3,-132.36,-132.79,-130.8,-132.923,-132.0044,-129.73,-132.55,-123.1,-132.97238416879907,5.0
2399,6.1,0.16,0.24,1.4,0.046,17.0,77.0,0.99319,3.66,0.57,10.3,0.005356852895851631,-70.9,-76.84,-76.76,-75.6,-76.954,-76.00681,-73.34,-76.43,-66.7,-76.99464314710414,6.0
2400,5.7,0.25,0.26,12.5,0.049,52.5,106.0,0.99691,3.08,0.45,9.4,0.013979186461122693,-100.3,-105.75,-105.74,-93.5,-105.951,-105.00309,-102.92,-105.55,-96.6,-105.98602081353887,6.0
2401,6.9,0.15,0.29,2.3,0.033,14.0,82.0,0.99132,3.1,0.58,11.2,0.006470151642946502,-75.1,-81.85,-81.71,-79.7,-81.967,-81.00868,-78.9,-81.42,-70.8,-81.99352984835706,7.0
2402,7.4,0.38,0.27,7.5,0.041,24.0,160.0,0.99535,3.17,0.43,10.0,0.04808173349049626,-152.6,-159.62,-159.73,-152.5,-159.959,-159.00465,-156.83,-159.57,-150.0,-159.9519182665095,5.0
2403,7.4,0.25,0.36,2.05,0.05,31.0,100.0,0.992,3.19,0.44,10.8,0.011736787837459767,-92.6,-99.75,-99.64,-97.95,-99.95,-99.008,-96.81,-99.56,-89.2,-99.98826321216254,6.0
2404,7.2,0.4,0.62,10.8,0.041,70.0,189.0,0.9976,3.08,0.49,8.6,0.07925279534424064,-181.8,-188.6,-188.38,-178.2,-188.959,-188.0024,-185.92,-188.51,-180.4,-188.92074720465575,4.0
2405,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4,0.06620433767065337,-171.3,-177.46,-177.73,-170.9,-177.951,-177.00498,-174.84,-177.62,-168.6,-177.93379566232935,4.0
2406,4.7,0.145,0.29,1.0,0.042,35.0,90.0,0.9908,3.76,0.49,11.3,0.00855543116046594,-85.3,-89.855,-89.71,-89.0,-89.958,-89.0092,-86.24,-89.51,-78.7,-89.99144456883954,6.0
2407,7.2,0.19,0.39,1.2,0.036,32.0,85.0,0.9918,3.16,0.5,10.5,0.007206876369802965,-77.8,-84.81,-84.61,-83.8,-84.964,-84.0082,-81.84,-84.5,-74.5,-84.9927931236302,5.0
2408,5.7,0.385,0.04,12.6,0.034,22.0,115.0,0.9964,3.28,0.63,9.9,0.017851507981847814,-109.3,-114.615,-114.96,-102.4,-114.966,-114.0036,-111.72,-114.37,-105.1,-114.98214849201815,6.0
2409,6.4,0.125,0.36,1.4,0.044,22.0,68.0,0.99014,3.15,0.5,11.7,0.003688683282724327,-61.6,-67.875,-67.64,-66.6,-67.956,-67.00986,-64.85,-67.5,-56.3,-67.99631131671728,7.0
2410,6.6,0.28,0.23,10.4,0.049,45.0,190.0,0.99754,3.12,0.51,8.8,0.0805174844075957,-183.4,-189.72,-189.77,-179.6,-189.951,-189.00246,-186.88,-189.49,-181.2,-189.9194825155924,5.0
2411,7.8,0.27,0.33,2.4,0.053,36.0,175.0,0.992,3.2,0.55,11.0,0.06291290135690614,-167.2,-174.73,-174.67,-172.6,-174.947,-174.008,-171.8,-174.45,-164.0,-174.9370870986431,6.0
2412,5.8,0.28,0.28,4.2,0.044,52.0,158.0,0.992,3.35,0.44,10.7,0.046301018982673976,-152.2,-157.72,-157.72,-153.8,-157.956,-157.008,-154.65,-157.56,-147.3,-157.95369898101734,7.0
2413,7.5,0.5,0.36,6.1,0.071,17.0,102.0,0.9978,3.35,0.8,10.5,0.012455328352166182,-94.5,-101.5,-101.64,-95.9,-101.929,-101.0022,-98.65,-101.2,-91.5,-101.98754467164784,5.0
2414,6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.99416,3.15,0.41,9.2,0.01978009100887089,-113.0,-118.67,-118.74,-113.9,-118.949,-118.00584,-115.85,-118.59,-109.8,-118.98021990899113,5.0
2415,6.2,0.26,0.2,8.0,0.047,35.0,111.0,0.99445,3.11,0.42,10.4,0.016052527086610757,-104.8,-110.74,-110.8,-103.0,-110.953,-110.00555,-107.89,-110.58,-100.6,-110.98394747291339,6.0
2416,8.4,0.52,0.22,2.7,0.084,4.0,18.0,0.99682,3.26,0.57,9.9,6.59280409520197e-05,-9.6,-17.48,-17.78,-15.3,-17.916,-17.00318,-14.74,-17.43,-8.1,-17.999934071959046,6.0
2417,7.0,0.21,0.28,8.6,0.045,37.0,221.0,0.9954,3.25,0.54,10.4,0.1267100907374577,-214.0,-220.79,-220.72,-212.4,-220.955,-220.0046,-217.75,-220.46,-210.6,-220.87328990926255,6.0
2418,6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.99727,3.19,0.34,9.3,0.026388531883016608,-124.1,-130.385,-130.58,-119.0,-130.933,-130.00273,-127.81,-130.66,-121.7,-130.97361146811699,5.0
2419,7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,0.00028377466772314315,-21.5,-28.36,-29.0,-26.6,-28.923,-28.0035,-25.68,-28.4,-19.0,-28.99971622533228,6.0
2420,7.6,0.31,0.34,2.5,0.082,26.0,35.0,0.99356,3.22,0.59,12.5,0.0005007878025235414,-27.4,-34.69,-34.66,-32.5,-34.918,-34.00644,-31.78,-34.41,-22.5,-34.99949921219748,7.0
2421,6.6,0.22,0.37,1.2,0.059,45.0,199.0,0.993,3.37,0.55,10.3,0.0925103655878917,-192.4,-198.78,-198.63,-197.8,-198.941,-198.007,-195.63,-198.45,-188.7,-198.90748963441212,7.0
2422,6.8,0.67,0.3,13.0,0.29,22.0,193.0,0.9984,3.08,0.67,9.0,0.08439213031438002,-186.2,-192.33,-192.7,-180.0,-192.71,-192.0016,-189.92,-192.33,-184.0,-192.91560786968563,4.0
2423,7.9,0.11,0.49,4.5,0.048,27.0,133.0,0.9946,3.24,0.42,10.6,0.027615831200924344,-125.1,-132.89,-132.51,-128.5,-132.952,-132.0054,-129.76,-132.58,-122.4,-132.97238416879907,6.0
2424,5.2,0.5,0.18,2.0,0.036,23.0,129.0,0.98949,3.36,0.77,13.4,0.025198140998291412,-123.8,-128.5,-128.82,-127.0,-128.964,-128.01051,-125.64,-128.23,-115.6,-128.9748018590017,7.0
2425,8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,0.0003471904934394555,-22.3,-30.46,-30.74,-28.5,-30.903,-30.0024,-27.73,-30.4,-21.7,-30.99965280950656,6.0
2426,7.2,0.19,0.31,6.3,0.034,17.0,103.0,0.99305,3.15,0.52,11.4,0.012825340090550566,-95.8,-102.81,-102.69,-96.7,-102.966,-102.00695,-99.85,-102.48,-91.6,-102.98717465990946,7.0
2427,6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,0.00022852941118464516,-20.1,-26.46,-26.96,-24.0,-26.923,-26.0013,-23.31,-26.09,-17.6,-26.999771470588815,6.0
2428,6.6,0.29,0.73,2.2,0.027,21.0,92.0,0.99,3.12,0.48,12.4,0.009138734668091288,-85.4,-91.71,-91.27,-89.8,-91.973,-91.01,-88.88,-91.52,-79.6,-91.99086126533192,6.0
2429,7.6,0.4,0.27,1.2,0.053,23.0,193.0,0.99164,3.22,0.38,11.6,0.08439213031438002,-185.4,-192.6,-192.73,-191.8,-192.947,-192.00836,-189.78,-192.62,-181.4,-192.91560786968563,5.0
2430,6.9,0.3,0.3,10.55,0.037,4.0,28.0,0.99184,3.07,0.32,12.7,0.0002551659362772614,-21.1,-27.7,-27.7,-17.45,-27.963,-27.00816,-24.93,-27.68,-15.3,-27.999744834063723,6.0
2431,6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,0.43,10.2,0.005356852895851631,-70.7,-76.69,-76.66,-74.8,-76.955,-76.0073,-73.7,-76.57,-66.8,-76.99464314710414,5.0
2432,7.6,0.25,1.23,4.6,0.035,51.0,294.0,0.99018,3.03,0.43,13.1,0.29831931392012356,-286.4,-293.75,-292.77,-289.4,-293.965,-293.00982,-290.97,-293.57,-280.9,-293.7016806860799,6.0
2433,5.9,0.29,0.16,7.9,0.044,48.0,197.0,0.99512,3.21,0.36,9.4,0.08974897147090811,-191.1,-196.71,-196.84,-189.1,-196.956,-196.00488,-193.79,-196.64,-187.6,-196.9102510285291,5.0
2434,6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.9914,3.21,0.76,11.3333333333333,0.005150745592611851,-69.5,-75.87,-75.73,-73.4,-75.965,-75.0086,-72.79,-75.24,-64.6666666666667,-75.99484925440738,6.0
2435,6.7,0.46,0.21,4.0,0.034,12.0,88.0,0.99016,3.26,0.54,13.0,0.007997484591668292,-81.3,-87.54,-87.79,-84.0,-87.966,-87.00984,-84.74,-87.46,-75.0,-87.99200251540833,6.0
2436,6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,0.0002551659362772614,-21.9,-27.295,-27.9,-25.2,-27.919,-27.00369,-24.4,-27.34,-17.8,-27.999744834063723,5.0
2437,6.9,0.33,0.26,5.0,0.027,46.0,143.0,0.9924,3.25,0.43,11.2,0.0343256763517338,-136.1,-142.67,-142.74,-138.0,-142.973,-142.0076,-139.75,-142.57,-131.8,-142.96567432364827,7.0
2438,6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9967,3.17,0.44,8.8,0.11666726380692362,-208.1,-214.71,-214.77,-206.4,-214.944,-214.0033,-211.83,-214.56,-206.2,-214.88333273619307,5.0
2439,7.4,0.3,0.22,1.4,0.046,16.0,135.0,0.9928,3.08,0.77,10.4,0.02888060243954413,-127.6,-134.7,-134.78,-133.6,-134.954,-134.0072,-131.92,-134.23,-124.6,-134.97111939756044,7.0
2440,6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,0.0018459851466565513,-47.7,-53.32,-53.99,-50.3,-53.897,-53.00414,-50.49,-53.34,-42.7,-53.99815401485334,6.0
2441,8.2,0.23,0.37,1.3,0.042,39.0,117.0,0.9928,2.99,0.36,10.0,0.018799317485121345,-108.8,-116.77,-116.63,-115.7,-116.958,-116.0072,-114.01,-116.64,-107.0,-116.98120068251488,5.0
2442,7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,0.016052527086610757,-103.9,-110.79,-110.72,-108.3,-110.966,-110.00595,-107.65,-110.36,-100.8,-110.98394747291339,4.0
2443,8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,0.0010672101629108188,-36.5,-44.54,-44.41,-43.6,-44.586,-44.00298,-41.97,-43.66,-35.8,-44.99893278983709,5.0
2444,7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,0.012455328352166182,-94.1,-101.65,-101.79,-100.1,-101.927,-101.0036,-98.73,-101.42,-92.5,-101.98754467164784,5.0
2445,10.1,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,2.3255599915589563e-05,-2.9000000000000004,-12.62,-12.5,-10.6,-12.896,-12.00357,-9.78,-12.35,-1.4000000000000004,-12.999976744400085,7.0
2446,6.9,0.49,0.1,2.3,0.074,12.0,30.0,0.9959,3.42,0.58,10.2,0.0003144260414634785,-23.1,-29.51,-29.9,-27.7,-29.926,-29.0041,-26.58,-29.42,-19.8,-29.999685573958537,6.0
2447,5.2,0.36,0.02,1.6,0.031,24.0,104.0,0.9896,3.44,0.35,12.2,0.013202606730877321,-98.8,-103.64,-103.98,-102.4,-103.969,-103.0104,-100.56,-103.65,-91.8,-103.98679739326913,6.0
2448,5.9,0.645,0.12,2.0,0.075,32.0,44.0,0.99547,3.57,0.71,10.2,0.0009974668418111128,-38.1,-43.355,-43.88,-42.0,-43.925,-43.00453,-40.43,-43.29,-33.8,-43.99900253315819,5.0
2449,8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,0.01649036863635924,-103.1,-111.435,-111.66,-109.0,-111.907,-111.0002,-108.62,-111.39,-102.5,-111.98350963136365,5.0
2450,9.0,0.69,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,0.0006416244669290577,-29.0,-37.31,-38.0,-35.6,-37.912,-37.001,-34.65,-37.4,-28.7,-37.99935837553307,5.0
2451,7.2,0.23,0.38,6.1,0.067,20.0,90.0,0.99496,3.17,0.79,9.7,0.00855543116046594,-82.8,-89.77,-89.62,-83.9,-89.933,-89.00504,-86.83,-89.21,-80.3,-89.99144456883954,5.0
2452,8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,0.0018459851466565513,-45.7,-53.15,-53.86,-51.5,-53.907,-53.00276,-50.64,-53.46,-43.9,-53.99815401485334,5.0
2453,6.3,0.27,0.25,5.8,0.038,52.0,155.0,0.995,3.28,0.38,9.4,0.043713237721395425,-148.7,-154.73,-154.75,-149.2,-154.962,-154.005,-151.72,-154.62,-145.6,-154.9562867622786,6.0
2454,6.5,0.18,0.34,1.6,0.04,43.0,148.0,0.9912,3.32,0.59,11.5,0.03805390941543522,-141.5,-147.82,-147.66,-146.4,-147.96,-147.0088,-144.68,-147.41,-136.5,-147.96194609058458,8.0
2455,6.8,0.19,0.33,4.9,0.047,42.0,130.0,0.99283,3.12,0.56,11.0,0.025788758104476787,-123.2,-129.81,-129.67,-125.1,-129.953,-129.00717,-126.88,-129.44,-119.0,-129.97421124189552,6.0
2456,8.6,0.16,0.38,3.4,0.04,41.0,143.0,0.9932,2.95,0.39,10.2,0.0343256763517338,-134.4,-142.84,-142.62,-139.6,-142.96,-142.0068,-140.05,-142.61,-132.8,-142.96567432364827,6.0
2457,9.0,0.22,0.49,10.4,0.048,52.0,195.0,0.9987,3.31,0.44,10.2,0.08704308087558073,-186.0,-194.78,-194.51,-184.6,-194.952,-194.0013,-191.69,-194.56,-184.8,-194.9129569191244,6.0
2458,6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,0.0011401231013639873,-39.1,-45.44,-45.97,-44.5,-45.914,-45.00478,-42.47,-45.43,-35.4,-45.998859876898635,5.0
2459,15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,0.004199097330543569,-55.1,-70.64,-70.35,-63.5,-70.904,-70.0024,-68.02,-70.16,-56.1,-70.99580090266946,5.0
2460,6.8,0.25,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,9.0,0.042872573023992444,-147.2,-153.75,-153.73,-143.3,-153.924,-153.0033,-150.95,-153.62,-145.0,-153.957127426976,5.0
2461,7.4,0.16,0.3,1.4,0.064,34.0,166.0,0.99136,3.11,0.42,11.4333333333333,0.05369660497824327,-158.6,-165.84,-165.7,-164.6,-165.936,-165.00864,-162.89,-165.58,-154.5666666666667,-165.94630339502174,6.0
2462,6.0,0.28,0.25,1.8,0.042,8.0,108.0,0.9929,3.08,0.55,9.0,0.0147856310304318,-102.0,-107.72,-107.75,-106.2,-107.958,-107.0071,-104.92,-107.45,-99.0,-107.98521436896957,5.0
2463,8.0,0.28,0.42,7.1,0.045,41.0,169.0,0.9959,3.17,0.43,10.6,0.056660936781113176,-161.0,-168.72,-168.58,-161.9,-168.955,-168.0041,-165.83,-168.57,-158.4,-168.9433390632189,5.0
2464,7.8,0.39,0.26,9.9,0.059,33.0,181.0,0.9955,3.04,0.42,10.9,0.06960861236218387,-173.2,-180.61,-180.74,-171.1,-180.941,-180.0045,-177.96,-180.58,-170.1,-180.93039138763783,6.0
2465,8.1,0.43,0.42,6.6,0.033,36.0,141.0,0.9918,2.98,0.39,13.3,0.03290538255497079,-132.9,-140.57,-140.58,-134.4,-140.967,-140.0082,-138.02,-140.61,-127.7,-140.96709461744504,7.0
2466,6.6,0.41,0.24,4.9,0.158,47.0,144.0,0.99471,3.17,0.49,9.4,0.03505089654152955,-137.4,-143.59,-143.76,-139.1,-143.842,-143.00529,-140.83,-143.51,-134.6,-143.96494910345848,5.0
2467,5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0,0.00944007136381732,-87.1,-92.8,-92.77,-91.5,-92.963,-92.00979,-89.64,-92.51,-81.0,-92.99055992863619,6.0
2468,7.5,0.14,0.34,1.3,0.055,50.0,153.0,0.9945,3.29,0.8,9.6,0.042042755461532445,-145.5,-152.86,-152.66,-151.7,-152.945,-152.0055,-149.71,-152.2,-143.4,-152.95795724453848,6.0
2469,6.2,0.37,0.22,8.3,0.025,36.0,216.0,0.9964,3.33,0.6,9.6,0.1183027981006338,-209.8,-215.63,-215.78,-207.7,-215.975,-215.0036,-212.67,-215.4,-206.4,-215.88169720189936,6.0
2470,7.2,0.24,0.27,11.4,0.034,40.0,174.0,0.99773,3.2,0.44,9.0,0.06184050241299447,-166.8,-173.76,-173.73,-162.6,-173.966,-173.00227,-170.8,-173.56,-165.0,-173.938159497587,5.0
2471,5.5,0.62,0.33,1.7,0.037,24.0,118.0,0.98758,3.15,0.39,13.55,0.019285548526466023,-112.5,-117.38,-117.67,-116.3,-117.963,-117.01242,-114.85,-117.61,-104.45,-117.98071445147353,6.0
2472,7.3,0.655,0.2,10.2,0.071,28.0,212.0,0.9971,2.96,0.58,9.2,0.11185124154616094,-204.7,-211.345,-211.8,-201.8,-211.929,-211.0029,-209.04,-211.42,-202.8,-211.88814875845384,6.0
2473,6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,0.00012246462307896535,-15.3,-21.44,-21.91,-19.1,-21.921,-21.00331,-18.54,-21.39,-11.8,-21.99987753537692,5.0
2474,7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,0.007997484591668292,-80.5,-87.39,-87.74,-86.1,-87.927,-87.00388,-84.7,-87.47,-78.2,-87.99200251540833,5.0
2475,7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,0.00028377466772314315,-22.0,-28.6,-28.68,-25.4,-28.939,-28.00584,-25.72,-28.51,-17.7,-28.99971622533228,7.0
2476,6.5,0.18,0.31,1.7,0.044,30.0,127.0,0.9928,3.49,0.5,10.2,0.024044095059219252,-120.5,-126.82,-126.69,-125.3,-126.956,-126.0072,-123.51,-126.5,-116.8,-126.97595590494078,7.0
2477,7.0,0.69,0.08,1.8,0.097,22.0,89.0,0.9959,3.34,0.54,9.2,0.008273323476684247,-82.0,-88.31,-88.92,-87.2,-88.903,-88.0041,-85.66,-88.46,-79.8,-88.99172667652331,6.0
2478,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,0.025198140998291412,-121.9,-128.57,-128.58,-123.5,-128.93,-128.0027,-125.58,-128.28,-118.5,-128.9748018590017,5.0
2479,7.0,0.31,0.31,9.1,0.036,45.0,140.0,0.99216,2.98,0.31,12.0,0.032210168076121155,-133.0,-139.69,-139.69,-130.9,-139.964,-139.00784,-137.02,-139.69,-128.0,-139.96778983192388,7.0
2480,11.6,0.32,0.55,2.8,0.081,35.0,67.0,1.0002,3.32,0.92,10.8,0.0035282184693744057,-55.4,-66.68,-66.45,-64.2,-66.919,-65.9998,-63.68,-66.08,-56.2,-66.99647178153063,7.0
2481,6.2,0.2,0.26,1.7,0.093,40.0,161.0,0.9924,3.44,0.66,11.0,0.048988960152321945,-154.8,-160.8,-160.74,-159.3,-160.907,-160.0076,-157.56,-160.34,-150.0,-160.95101103984769,5.0
2482,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,0.08439213031438002,-185.6,-192.81,-192.69,-178.5,-192.955,-192.0014,-189.9,-192.5,-183.8,-192.91560786968563,6.0
2483,7.0,0.15,0.29,16.4,0.058,45.0,110.0,0.9978,3.15,0.37,9.7,0.015622503926334146,-103.0,-109.85,-109.71,-93.6,-109.942,-109.0022,-106.85,-109.63,-100.3,-109.98437749607366,6.0
2484,7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,1.308934573744693e-05,-3.2,-10.36,-10.9,-5.0,-10.885,-10.0016,-7.63,-10.31,-0.9000000000000004,-10.999986910654263,7.0
2485,6.4,0.2,0.32,3.1,0.041,18.0,126.0,0.9914,3.43,0.42,12.0,0.02348052535445009,-119.6,-125.8,-125.68,-122.9,-125.959,-125.0086,-122.57,-125.58,-114.0,-125.97651947464556,6.0
2486,7.8,0.18,0.46,13.6,0.052,38.0,118.0,0.998,3.15,0.5,10.0,0.019285548526466023,-110.2,-117.82,-117.54,-104.4,-117.948,-117.002,-114.85,-117.5,-108.0,-117.98071445147353,6.0
2487,6.7,0.17,0.37,2.0,0.039,34.0,125.0,0.9922,3.26,0.6,10.8,0.022925830578270624,-118.3,-124.83,-124.63,-123.0,-124.961,-124.0078,-121.74,-124.4,-114.2,-124.97707416942173,7.0
2488,6.8,0.26,0.44,8.2,0.046,52.0,183.0,0.99584,3.2,0.51,9.4,0.07194175595674407,-176.2,-182.74,-182.56,-174.8,-182.954,-182.00416,-179.8,-182.49,-173.6,-182.92805824404326,5.0
2489,8.3,0.27,0.39,2.4,0.058,16.0,107.0,0.9955,3.28,0.59,10.3,0.014378640422923685,-98.7,-106.73,-106.61,-104.6,-106.942,-106.0045,-103.72,-106.41,-96.7,-106.98562135957708,5.0
2490,8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.99488,3.26,0.56,11.3,0.00028377466772314315,-20.2,-28.73,-28.54,-26.9,-28.905,-28.00512,-25.740000000000002,-28.44,-17.7,-28.99971622533228,6.0
2491,7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,0.004379143335543769,-64.6,-71.64,-71.71,-69.4,-71.913,-71.00355,-68.61,-71.32,-61.0,-71.99562085666446,5.0
2492,7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,9.137889436797031e-05,-12.1,-19.82,-19.6,-18.2,-19.938,-19.0059,-16.72,-19.3,-8.9,-19.999908621105632,5.0
2493,7.4,0.21,0.27,7.3,0.031,41.0,144.0,0.9932,3.15,0.38,11.8,0.03505089654152955,-136.6,-143.79,-143.73,-136.7,-143.969,-143.0068,-140.85,-143.62,-132.2,-143.96494910345848,7.0
2494,8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,5.51396026267159e-05,-8.8,-16.77,-16.58,-15.1,-16.931,-16.00624,-13.79,-16.46,-4.699999999999999,-16.999944860397374,6.0
2495,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,0.018799317485121345,-110.7,-116.83,-116.68,-112.8,-116.96,-116.00818,-113.76,-116.57,-105.7,-116.98120068251488,6.0
2496,8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,0.0026620677005848906,-52.9,-60.13,-61.0,-57.7,-60.904,-59.99975,-57.4,-60.28,-51.2,-60.997337932299416,4.0
2497,7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,0.0038539377400750355,-62.0,-68.42,-68.72,-64.2,-68.915,-68.00367,-65.68,-68.3,-58.0,-68.99614606225992,6.0
2498,7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,0.0035282184693744057,-59.1,-66.82,-66.6,-64.8,-66.951,-66.004,-63.67,-66.07,-55.7,-66.99647178153063,5.0
2499,6.7,0.24,0.26,12.6,0.053,44.0,182.0,0.99802,3.42,0.42,9.7,0.07076877448881586,-175.3,-181.76,-181.74,-169.4,-181.947,-181.00198,-178.58,-181.58,-172.3,-181.9292312255112,5.0
2500,6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,12.5,0.006236222142937439,-74.3,-80.64,-80.72,-72.7,-80.966,-80.00849,-78.04,-80.61,-68.5,-80.99376377785707,6.0
2501,6.8,0.22,0.35,17.5,0.039,38.0,153.0,0.9994,3.24,0.42,9.0,0.042042755461532445,-146.2,-152.78,-152.65,-135.5,-152.961,-152.0006,-149.76,-152.58,-144.0,-152.95795724453848,6.0
2502,6.3,0.15,0.3,1.4,0.022,38.0,100.0,0.99099,3.42,0.57,11.4,0.011736787837459767,-93.7,-99.85,-99.7,-98.6,-99.978,-99.00901,-96.58,-99.43,-88.6,-99.98826321216254,7.0
2503,5.8,0.12,0.21,1.3,0.056,35.0,121.0,0.9908,3.32,0.33,11.4,0.02079439204062595,-115.2,-120.88,-120.79,-119.7,-120.944,-120.0092,-117.68,-120.67,-109.6,-120.97920560795937,6.0
