lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
0.0,0.0,161.0,14.0,20.0,0.2,0.2,446.0,12219.0,1.0,7410.0,1865584.0,98.0
8.0,2.0,3750.0,270.0,145.0,1.4,4.4,181322.0,61188.0,4.2,3889.0,1334074.0,87.0
34.0,11.0,6742.0,280.0,189.0,3.0,9.2,626826.0,453135.0,8.2,1366.0,1344714.0,58.0
1.0,0.0,2250.0,129.0,103.0,0.2,0.2,82286.0,56953.0,3.2,440.0,1016278.0,88.0
5.0,0.0,7763.0,1587.0,1532.0,5.0,1.4,1348324.0,1199088.0,1.0,663.0,1093842.0,63.0
45.0,54.0,2320.0,116.0,89.0,2.0,2.8,124687.0,63844.0,3.0,170.0,1533677.0,85.0
17.0,1.0,1972.0,142.0,72.0,3.38,6.16,126748.0,18912.0,3.0,520.0,1010212.0,90.0
2.0,1.0,1800.0,92.0,48.0,0.2,0.2,43848.0,15151.0,1.4,6623.0,1859394.0,91.0
18.0,1.0,4125.0,325.0,290.0,3.39,3.19,209255.0,203019.0,2.8,3409.0,1652576.0,84.0
13.0,11.0,1779.0,483.0,181.0,1.6,1.2,751142.0,647291.0,3.2,567.0,1040558.0,89.0
4.0,1.0,4191.0,399.0,341.0,2.0,1.2,206184.0,159001.0,2.4,236.0,1077565.0,82.0
0.0,0.0,139.0,10.0,11.0,0.2,0.2,444.0,4013.0,1.0,7306.0,1867538.0,99.0
19.0,2.0,3575.0,279.0,128.0,10.8,32.6,288291.0,40182.0,2.0,1443.0,1090662.0,63.0
11.0,5.0,5244.0,242.0,187.0,1.6,1.6,205563.0,26003.0,1.0,527.0,976651.0,86.0
8.0,6.0,1474.0,130.0,61.0,1.0,1.2,31184.0,24607.0,3.2,676.0,973321.0,91.0
52.0,0.0,4682.0,357.0,222.0,12.6,34.4,290329.0,134230.0,3.0,134.0,1098146.0,51.0
95.0,53.0,2002.0,194.0,198.0,1.6,2.79,282367.0,160351.0,4.4,403.0,1538564.0,88.0
3.0,1.0,1013.0,86.0,77.0,0.6,2.2,235054.0,30659.0,2.0,1109.0,1060136.0,87.0
9.0,1.0,3097.0,377.0,201.0,1.4,1.2,89157.0,69225.0,2.5,940.0,1095928.0,85.0
82.0,44.0,2342.0,156.0,323.0,0.6,0.6,97904.0,75368.0,3.2,487.0,1320070.0,94.0
110.0,105.0,2055.0,293.0,267.0,3.59,1.0,124573.0,69621.0,1.8,3654.0,1769870.0,82.0
1.0,0.0,451.0,41.0,73.0,0.2,0.2,20545.0,73753.0,2.5,483.0,1061952.0,97.0
10.0,8.0,3537.0,948.0,190.0,1.4,1.8,362670.0,77336.0,1.6,308.0,1135336.0,80.0
16.0,10.0,2937.0,369.0,199.0,1.6,1.4,301093.0,44564.0,1.5,141.0,1103562.0,78.0
0.0,0.0,760.0,82.0,48.0,0.2,0.2,1818.0,9486.0,2.0,651.0,1760472.0,91.0
12.0,3.0,2296.0,104.0,62.0,1.8,2.2,48107.0,38568.0,2.8,1217.0,1544565.0,89.0
8.0,0.0,2802.0,408.0,355.0,8.38,2.2,233031.0,12990.0,3.2,7298.0,1859602.0,80.0
0.0,0.0,1092.0,287.0,79.0,0.2,0.2,631564.0,367543.0,3.0,1380.0,1745816.0,95.0
16.0,5.0,2809.0,284.0,101.0,1.0,0.8,59725.0,12710.0,4.2,7209.0,1379947.0,89.0
9.0,1.0,2369.0,297.0,170.0,1.4,3.2,210369.0,145662.0,3.6,1163.0,1545403.0,86.0
1.0,1.0,454.0,176.0,45.0,0.2,0.2,472554.0,211006.0,3.0,6830.0,1835902.0,98.0
2.0,0.0,1929.0,120.0,82.0,2.2,2.4,322206.0,37095.0,2.6,4042.0,1779082.0,85.0
191.0,210.0,3205.0,223.0,186.0,1.0,1.0,286727.0,337862.0,1.5,109.0,1002637.0,74.0
90.0,49.0,5387.0,310.0,266.0,7.82,10.22,296715.0,180601.0,3.0,222.0,1098411.0,68.0
44.0,59.0,2191.0,228.0,146.0,1.6,0.6,47032.0,37191.0,4.2,748.0,972698.0,91.0
51.0,61.0,3761.0,539.0,395.0,7.0,2.8,564511.0,110912.0,6.2,239.0,1596602.0,71.0
6.0,2.0,2948.0,224.0,203.0,3.19,3.59,428831.0,387601.0,2.0,115.0,1082453.0,70.0
8.0,4.0,2357.0,413.0,296.0,3.2,2.6,1027253.0,950762.0,2.4,3776.0,1039309.0,73.0
2.0,0.0,3520.0,178.0,147.0,0.4,0.4,116102.0,53455.0,2.8,389.0,1067304.0,91.0
0.0,0.0,2450.0,110.0,98.0,0.2,0.2,221129.0,23126.0,2.6,156.0,1709690.0,94.0
1.0,0.0,1609.0,104.0,45.0,0.2,0.2,101426.0,89444.0,4.2,2020.0,1559666.0,97.0
1.0,0.0,243.0,35.0,33.0,0.2,0.2,6023.0,13554.0,1.0,448.0,1739701.0,98.0
6.0,0.0,1480.0,70.0,86.0,5.8,16.6,37016.0,60141.0,2.0,443.0,1081386.0,85.0
3.0,1.0,5670.0,226.0,196.0,0.2,0.2,11251.0,27610.0,1.0,425.0,1010614.0,88.0
3.0,2.0,1931.0,233.0,120.0,0.6,0.6,275724.0,204664.0,3.6,2557.0,1582634.0,93.0
46.0,64.0,2447.0,285.0,150.0,0.8,1.2,103376.0,86067.0,2.3,139.0,1101517.0,86.0
6.0,2.0,3009.0,221.0,149.0,0.8,1.2,183034.0,64920.0,2.2,623.0,1629750.0,91.0
10.0,8.0,1697.0,159.0,124.0,0.2,0.2,367223.0,88343.0,3.4,4712.0,1671243.0,92.0
1.0,1.0,158.0,14.0,13.0,0.2,0.2,7637.0,5958.0,1.0,7222.0,1847120.0,98.0
2.0,0.0,339.0,32.0,15.0,1.8,1.8,46087.0,12238.0,1.6,6785.0,1851732.0,91.0
2.0,0.0,2211.0,164.0,168.0,0.4,0.2,63322.0,120460.0,2.0,2880.0,1652454.0,96.0
2.0,0.0,801.0,68.0,47.0,0.6,2.2,171773.0,20095.0,2.5,3020.0,1012598.0,94.0
0.0,0.0,217.0,10.0,19.0,0.2,0.2,3477.0,64742.0,1.0,7746.0,1870136.0,98.0
5.0,3.0,3239.0,127.0,143.0,0.4,0.4,21107.0,210168.0,2.6,226.0,1519560.0,88.0
0.0,0.0,1769.0,87.0,67.0,0.2,0.2,5565.0,13635.0,2.0,4169.0,1774866.0,89.0
3.0,0.0,4577.0,195.0,157.0,2.8,3.4,191031.0,116174.0,1.8,167.0,990722.0,82.0
23.0,12.0,1673.0,145.0,117.0,2.0,6.8,160268.0,57456.0,581.0,87.0,13.0,0.0
7.0,5.0,2149.0,117.0,148.0,0.6,0.6,115000.0,25800.0,2.0,777.0,1047805.0,89.0
4.0,3.0,3045.0,230.0,162.0,0.6,0.6,30583.0,30913.0,1.0,254.0,1098288.0,89.0
42.0,64.0,2453.0,423.0,669.0,1.4,2.2,474034.0,140393.0,2.6,2592.0,1733226.0,82.0
20.0,27.0,147.0,12.0,12.0,0.2,0.2,7123.0,13270.0,1.0,8385.0,1864813.0,97.0
20.0,9.0,1834.0,261.0,258.0,4.4,1.4,137547.0,45286.0,4.4,6190.0,1709211.0,86.0
0.0,0.0,298.0,33.0,64.0,0.2,0.2,3314.0,55348.0,1.0,483.0,1733852.0,96.0
3.0,2.0,4173.0,202.0,175.0,1.0,2.6,179583.0,231310.0,1.7,561.0,992744.0,84.0
3.0,0.0,1266.0,192.0,169.0,3.6,1.0,90502.0,9050.0,1.4,403.0,1757090.0,90.0
3.0,2.0,4698.0,215.0,167.0,0.4,0.4,43638.0,36529.0,2.4,498.0,1447382.0,91.0
17.0,9.0,2596.0,188.0,134.0,1.0,0.8,464824.0,158736.0,1.5,399.0,1049707.0,87.0
16.0,5.0,2596.0,172.0,101.0,2.6,5.4,367523.0,68362.0,3.6,852.0,1545477.0,92.0
44.0,37.0,3700.0,488.0,295.0,3.2,4.4,233145.0,128026.0,1.0,195.0,945811.0,72.0
3.0,2.0,437.0,57.0,46.0,0.4,0.4,1521.0,13330.0,2.0,658.0,1721608.0,96.0
13.0,5.0,2269.0,280.0,187.0,1.0,1.0,198481.0,65015.0,1.0,243.0,1090707.0,82.0
1.0,0.0,1419.0,143.0,58.0,0.2,0.2,294580.0,5987.0,2.6,6227.0,1731128.0,95.0
15.0,1.0,3969.0,304.0,258.0,0.4,0.2,542851.0,473805.0,1.8,138.0,1007989.0,73.0
2.0,0.0,1137.0,148.0,109.0,0.4,1.8,215885.0,100630.0,2.4,162.0,1522802.0,95.0
13.0,12.0,2859.0,459.0,215.0,0.6,2.0,652144.0,585464.0,3.2,220.0,1043795.0,91.0
4.0,1.0,4175.0,112.0,109.0,0.6,1.0,118854.0,48015.0,2.8,436.0,1016301.0,90.0
4.0,3.0,2142.0,321.0,196.0,1.4,1.4,668115.0,48198.0,1.5,346.0,1128446.0,84.0
11.0,3.0,6599.0,306.0,263.0,4.6,5.2,184847.0,164077.0,3.0,168.0,990966.0,72.0
3.0,1.0,406.0,43.0,30.0,2.0,2.0,92514.0,42969.0,1.4,11490.0,1885199.0,90.0
22.0,14.0,4563.0,339.0,233.0,7.0,15.0,105413.0,42167.0,1.0,654.0,1096325.0,70.0
7.0,2.0,2342.0,125.0,74.0,2.2,4.2,294081.0,71960.0,1.0,175.0,1058875.0,85.0
10.0,1.0,4529.0,310.0,281.0,5.6,1.8,215089.0,106509.0,3.8,213.0,1512869.0,75.0
43.0,59.0,2362.0,386.0,356.0,2.99,2.59,279958.0,193793.0,2.5,150.0,1090135.0,84.0
2.0,1.0,170.0,15.0,16.0,0.2,0.2,11638.0,8714.0,1.2,7247.0,1847131.0,98.0
18.0,13.0,4475.0,699.0,425.0,4.2,1.2,557374.0,557281.0,1.5,567.0,1040643.0,74.0
13.0,7.0,3758.0,230.0,159.0,2.99,3.59,433969.0,76306.0,1.0,527.0,996667.0,76.0
3.0,1.0,722.0,57.0,68.0,0.6,0.6,43279.0,20088.0,1.0,434.0,1062194.0,90.0
46.0,62.0,3939.0,234.0,129.0,2.6,5.0,298009.0,188750.0,4.6,2185.0,1641514.0,88.0
1.0,1.0,192.0,12.0,33.0,0.2,0.2,8571.0,12015.0,1.0,7293.0,1875112.0,98.0
68.0,83.0,3135.0,244.0,162.0,5.41,14.83,171541.0,96875.0,1.0,365.0,1106976.0,75.0
36.0,44.0,1809.0,146.0,103.0,1.2,1.2,172354.0,37272.0,2.6,396.0,977395.0,89.0
1.0,0.0,280.0,41.0,14.0,0.8,1.0,214840.0,16418.0,1.2,8348.0,1864789.0,97.0
4.0,2.0,1797.0,147.0,116.0,0.2,0.2,6141.0,39596.0,1.0,204.0,1055489.0,94.0
2.0,0.0,2977.0,516.0,389.0,1.4,1.6,382554.0,107844.0,3.4,293.0,1692926.0,83.0
0.0,0.0,254.0,42.0,22.0,0.2,0.2,255327.0,12261.0,1.2,7309.0,1873272.0,98.0
3.0,0.0,4168.0,321.0,231.0,1.0,3.6,1292810.0,1170072.0,399.0,85.0,15.0,0.0
54.0,40.0,2764.0,184.0,123.0,3.2,3.4,175671.0,137509.0,6.2,3387.0,1601147.0,87.0
13.0,2.0,2833.0,188.0,172.0,2.8,3.2,57131.0,99198.0,1.2,391.0,1062754.0,86.0
2.0,0.0,1318.0,108.0,95.0,0.4,0.8,4035.0,43515.0,2.2,1046.0,973795.0,93.0
14.0,13.0,6890.0,1054.0,171.0,0.6,0.8,69387.0,36569.0,3.0,254.0,998522.0,87.0
35.0,53.0,1282.0,69.0,64.0,0.8,6.8,48949.0,23650.0,2.2,614.0,1756534.0,93.0
56.0,31.0,6025.0,509.0,410.0,6.6,10.4,357773.0,269817.0,4.8,2450.0,1644301.0,65.0
4.0,0.0,1683.0,203.0,97.0,0.8,1.0,208421.0,23930.0,4.0,1302.0,1070927.0,88.0
0.0,0.0,1743.0,123.0,72.0,0.2,0.2,132643.0,50785.0,2.0,599.0,1768939.0,88.0
22.0,27.0,2478.0,303.0,247.0,4.2,1.2,124481.0,20933.0,1.8,1520.0,1747144.0,86.0
1.0,0.0,324.0,43.0,42.0,0.6,0.6,12582.0,13528.0,1.0,146.0,1742146.0,97.0
1.0,1.0,470.0,48.0,35.0,0.4,0.4,160644.0,60051.0,1.0,8717.0,1834907.0,95.0
4.0,0.0,1757.0,326.0,149.0,3.19,1.0,1337864.0,51392.0,2.6,8438.0,1860554.0,87.0
2.0,1.0,4381.0,140.0,154.0,0.4,1.8,22358.0,25160.0,1.5,313.0,1015656.0,94.0
8.0,3.0,2794.0,239.0,143.0,2.6,3.0,192634.0,23863.0,1.0,332.0,1128000.0,84.0
3.0,2.0,3855.0,1984.0,80.0,0.8,1.0,635931.0,73150.0,2.2,150.0,1129062.0,87.0
9.0,7.0,619.0,68.0,60.0,0.8,0.8,26307.0,23684.0,2.2,1344.0,972406.0,94.0
1.0,0.0,1925.0,88.0,96.0,0.2,0.2,3715.0,12124.0,2.0,1414.0,1725048.0,97.0
2.0,0.0,1317.0,134.0,88.0,0.6,2.0,61085.0,24946.0,1.0,191.0,1016476.0,94.0
15.0,1.0,5710.0,410.0,307.0,11.0,26.0,313576.0,11481.0,5.4,1758.0,1399382.0,62.0
11.0,11.0,3963.0,447.0,315.0,0.4,0.2,372521.0,39189.0,3.0,203.0,1134622.0,86.0
24.0,21.0,2013.0,472.0,171.0,2.8,3.6,623893.0,577518.0,1.5,606.0,1045882.0,87.0
35.0,47.0,4549.0,608.0,456.0,3.2,1.0,124709.0,48059.0,2.3,172.0,1100077.0,75.0
0.0,0.0,338.0,52.0,31.0,0.2,0.2,271093.0,35462.0,1.6,2040.0,1763821.0,89.0
0.0,0.0,200.0,32.0,31.0,0.2,0.2,700.0,15435.0,1.0,605.0,1727257.0,96.0
4.0,4.0,2369.0,85.0,136.0,0.2,0.2,6027.0,377608.0,2.0,326.0,1389325.0,91.0
0.0,0.0,280.0,15.0,22.0,0.4,0.4,16155.0,13745.0,1.4,7192.0,1874133.0,97.0
17.0,16.0,4935.0,245.0,163.0,1.0,2.0,244446.0,85677.0,3.2,948.0,999619.0,82.0
2.0,1.0,3868.0,405.0,333.0,0.6,0.6,571151.0,82102.0,1.0,172.0,1046045.0,85.0
3.0,1.0,3384.0,544.0,386.0,0.4,1.79,26014.0,38071.0,2.2,6153.0,1723610.0,89.0
15.0,21.0,390.0,60.0,39.0,0.2,0.2,4844.0,10564.0,2.0,693.0,1722062.0,96.0
3.0,0.0,3565.0,361.0,246.0,3.0,6.4,219668.0,173869.0,2.5,2486.0,996440.0,80.0
1.0,0.0,325.0,62.0,27.0,0.8,0.8,324311.0,181984.0,2.4,5669.0,1836762.0,96.0
2.0,0.0,451.0,41.0,43.0,2.0,2.0,67254.0,46721.0,1.0,11991.0,1892471.0,88.0
43.0,0.0,2832.0,164.0,76.0,11.2,33.2,216920.0,26051.0,2.2,406.0,1106517.0,66.0
1.0,0.0,3744.0,407.0,216.0,0.99,1.59,926490.0,167142.0,2.6,125.0,1009166.0,83.0
7.0,4.0,2073.0,275.0,102.0,0.4,1.2,509927.0,61318.0,245.0,75.0,25.0,0.0
4.0,1.0,1079.0,150.0,99.0,0.6,0.6,279546.0,123542.0,2.6,1602.0,1538696.0,93.0
184.0,203.0,2908.0,312.0,123.0,0.4,1.6,1006792.0,24241.0,4.0,200.0,1110408.0,89.0
52.0,65.0,2385.0,124.0,102.0,0.8,0.8,112156.0,47219.0,1.2,549.0,1087394.0,90.0
16.0,6.0,2734.0,219.0,124.0,2.2,5.21,234900.0,68243.0,2.0,1628.0,1087989.0,84.0
21.0,29.0,421.0,24.0,17.0,1.2,1.2,44450.0,7566.0,1.2,3313.0,1847784.0,94.0
63.0,81.0,2007.0,224.0,100.0,1.0,3.0,675249.0,84771.0,7.2,202.0,1586085.0,83.0
2.0,2.0,175.0,16.0,14.0,0.2,0.2,7570.0,3624.0,1.0,5059.0,1828909.0,98.0
15.0,3.0,2162.0,159.0,119.0,2.0,2.4,40899.0,31950.0,1.0,702.0,1021237.0,87.0
55.0,17.0,3192.0,316.0,148.0,10.0,8.4,516472.0,77134.0,4.4,202.0,1039774.0,71.0
9.0,6.0,3915.0,169.0,121.0,3.0,3.4,170292.0,27567.0,2.7,421.0,1026229.0,84.0
1.0,0.0,1465.0,127.0,89.0,0.2,0.2,52089.0,44307.0,1.0,288.0,1011408.0,93.0
32.0,5.0,5741.0,342.0,192.0,6.41,18.84,181237.0,73067.0,2.8,178.0,1104233.0,66.0
2.0,2.0,466.0,52.0,68.0,0.4,0.4,20982.0,129280.0,1.0,6308.0,1845610.0,96.0
73.0,83.0,4405.0,540.0,461.0,8.42,2.4,272948.0,43129.0,430.0,68.0,32.0,0.0
1.0,0.0,2647.0,330.0,336.0,0.4,0.4,149828.0,80133.0,2.6,1659.0,1709059.0,85.0
43.0,59.0,3504.0,140.0,138.0,0.2,0.2,31397.0,92240.0,2.4,2601.0,1645296.0,93.0
41.0,49.0,4568.0,441.0,442.0,6.0,2.0,202078.0,21101.0,3.0,532.0,1712181.0,79.0
0.0,0.0,195.0,42.0,23.0,0.0,0.0,10043.0,15587.0,1.4,1387.0,1753355.0,93.0
35.0,49.0,1897.0,259.0,311.0,0.2,0.2,96054.0,34273.0,1.5,714.0,1011355.0,89.0
2.0,0.0,3578.0,459.0,248.0,1.4,3.2,452115.0,428921.0,2.0,367.0,1044480.0,85.0
0.0,0.0,897.0,101.0,53.0,0.6,0.8,400470.0,287614.0,2.8,341.0,1760334.0,92.0
0.0,0.0,798.0,67.0,55.0,0.2,0.2,1382.0,6939.0,1.6,987.0,1761488.0,93.0
39.0,52.0,1084.0,54.0,58.0,0.6,2.0,112426.0,38263.0,1.3,682.0,1042923.0,94.0
1.0,0.0,385.0,67.0,65.0,0.2,0.2,93006.0,48585.0,3.6,130.0,1711507.0,95.0
5.0,1.0,309.0,37.0,42.0,0.2,0.2,20830.0,24601.0,1.4,2804.0,1776871.0,96.0
1.0,1.0,202.0,18.0,36.0,0.2,0.2,13420.0,4559.0,1.0,7219.0,1847104.0,98.0
3.0,0.0,3548.0,171.0,145.0,2.0,3.8,59768.0,39613.0,4.6,606.0,1014917.0,86.0
24.0,37.0,230.0,26.0,40.0,0.2,0.2,3618.0,4979.0,1.0,7074.0,1846032.0,96.0
3.0,1.0,4821.0,236.0,258.0,2.0,9.38,83870.0,479867.0,2.0,963.0,1037206.0,80.0
9.0,9.0,1323.0,104.0,90.0,0.6,0.6,21111.0,20767.0,1.0,204.0,1118088.0,92.0
25.0,4.0,2308.0,164.0,254.0,0.6,0.6,336637.0,180700.0,4.4,632.0,1520762.0,77.0
14.0,21.0,1165.0,43.0,50.0,0.2,0.2,5524.0,12916.0,1.2,157.0,1751000.0,93.0
18.0,3.0,2358.0,224.0,155.0,1.8,1.8,132209.0,23741.0,1.5,1901.0,1092824.0,86.0
8.0,4.0,5225.0,195.0,149.0,0.8,1.2,127902.0,141409.0,3.8,3091.0,1344471.0,84.0
8.0,4.0,1382.0,178.0,128.0,0.4,0.4,95104.0,20338.0,1.4,686.0,974373.0,91.0
1.0,0.0,1547.0,115.0,86.0,1.2,3.4,53184.0,91654.0,3.6,458.0,1094496.0,86.0
12.0,2.0,3175.0,373.0,153.0,7.58,14.77,191239.0,47291.0,2.0,149.0,1033405.0,66.0
0.0,0.0,2149.0,123.0,112.0,0.2,0.2,12090.0,27659.0,2.2,243.0,1708694.0,96.0
31.0,13.0,3597.0,687.0,374.0,0.8,1.2,171212.0,118051.0,4.6,432.0,1535051.0,84.0
5.0,4.0,3011.0,128.0,157.0,0.2,0.2,9034.0,316545.0,2.2,276.0,1392184.0,93.0
10.0,4.0,4151.0,483.0,196.0,0.8,2.2,669530.0,439084.0,3.6,860.0,1031340.0,78.0
11.0,2.0,2445.0,285.0,250.0,4.41,1.4,160468.0,64928.0,1.5,825.0,1072035.0,84.0
59.0,45.0,1503.0,113.0,76.0,1.8,1.8,322275.0,27068.0,1.8,499.0,1104940.0,86.0
5.0,2.0,2157.0,180.0,105.0,2.8,3.4,191243.0,48792.0,3.6,168.0,1039970.0,86.0
72.0,79.0,3435.0,381.0,410.0,2.4,2.59,389074.0,487297.0,1.0,199.0,996364.0,73.0
12.0,12.0,1404.0,180.0,117.0,0.8,2.2,15212.0,21212.0,5.2,3040.0,1604526.0,94.0
38.0,0.0,4582.0,288.0,141.0,10.22,29.06,639671.0,86484.0,3.6,142.0,1098099.0,63.0
0.0,0.0,160.0,8.0,28.0,0.2,0.2,1014.0,28847.0,1.0,7571.0,1877232.0,98.0
1.0,0.0,2177.0,178.0,135.0,0.2,0.2,31414.0,38601.0,2.0,1748.0,1040098.0,91.0
54.0,58.0,1339.0,231.0,140.0,0.4,0.6,153872.0,122181.0,5.6,2885.0,1603096.0,93.0
5.0,0.0,4500.0,205.0,142.0,0.4,0.4,33583.0,31034.0,1.0,719.0,1076979.0,89.0
36.0,27.0,5339.0,550.0,371.0,3.4,1.0,556540.0,474120.0,3.0,3441.0,1039946.0,77.0
12.0,9.0,6262.0,212.0,186.0,0.6,0.6,20505.0,27881.0,2.4,2463.0,975309.0,88.0
4.0,2.0,3996.0,172.0,126.0,1.0,1.6,28255.0,62502.0,2.2,133.0,1012739.0,84.0
3.0,1.0,694.0,105.0,29.0,2.4,2.4,468844.0,13454.0,2.4,11175.0,1870992.0,86.0
4.0,0.0,578.0,43.0,28.0,1.4,1.6,102585.0,53515.0,1.8,1294.0,1751954.0,87.0
54.0,69.0,1720.0,143.0,105.0,0.8,1.2,175782.0,34995.0,594.0,88.0,12.0,0.0
2.0,1.0,4350.0,187.0,139.0,0.2,0.2,6315.0,63845.0,2.2,2549.0,1643882.0,94.0
3.0,2.0,1040.0,120.0,59.0,0.8,3.19,154551.0,24953.0,2.6,190.0,993039.0,89.0
8.0,2.0,2835.0,254.0,245.0,1.8,1.4,176000.0,153151.0,2.6,1534.0,1639528.0,89.0
5.0,1.0,1268.0,203.0,121.0,1.0,0.8,144371.0,69267.0,3.8,1346.0,1072618.0,92.0
25.0,6.0,4636.0,705.0,485.0,6.6,2.2,467038.0,275586.0,5.8,326.0,1546581.0,66.0
22.0,14.0,1016.0,98.0,71.0,1.0,1.4,27652.0,41764.0,2.0,2644.0,1727899.0,93.0
31.0,43.0,1604.0,108.0,91.0,0.8,0.8,4370.0,21249.0,2.5,728.0,1096389.0,91.0
37.0,7.0,4774.0,232.0,157.0,4.4,6.2,522823.0,107871.0,4.8,377.0,1527138.0,69.0
45.0,40.0,1278.0,178.0,80.0,3.2,4.8,353625.0,88144.0,2.2,6622.0,1839845.0,86.0
10.0,1.0,4616.0,625.0,494.0,8.4,3.4,402372.0,48289.0,1.3,219.0,997088.0,68.0
4.0,2.0,2168.0,207.0,142.0,1.0,1.0,266451.0,26908.0,1.0,305.0,1067419.0,90.0
15.0,6.0,4172.0,321.0,179.0,1.4,1.8,218370.0,133098.0,3.0,294.0,1526027.0,80.0
8.0,1.0,4069.0,282.0,257.0,2.99,2.59,152071.0,227909.0,1.0,151.0,996252.0,82.0
2.0,1.0,3436.0,240.0,321.0,0.4,1.8,97319.0,545693.0,1.0,704.0,992006.0,87.0
10.0,5.0,1378.0,174.0,98.0,0.6,0.8,236766.0,43659.0,1.0,132.0,980332.0,90.0
18.0,3.0,3416.0,188.0,94.0,13.4,37.4,208370.0,38913.0,2.0,271.0,1080566.0,61.0
4.0,2.0,2005.0,146.0,106.0,0.4,0.4,238364.0,19838.0,1.0,209.0,1025621.0,93.0
45.0,22.0,4121.0,620.0,535.0,2.6,4.8,917846.0,711555.0,2.0,178.0,1036322.0,78.0
18.0,10.0,1650.0,101.0,85.0,1.4,1.8,80582.0,45072.0,3.4,1958.0,1533346.0,92.0
3.0,1.0,5480.0,444.0,349.0,1.2,1.2,505897.0,531224.0,1.2,505.0,1219461.0,71.0
4.0,2.0,950.0,62.0,49.0,0.4,0.4,5406.0,33164.0,2.4,1379.0,1532280.0,94.0
23.0,7.0,3293.0,228.0,198.0,2.6,1.0,162726.0,101353.0,2.8,3139.0,1547168.0,87.0
1.0,0.0,3480.0,189.0,237.0,0.8,1.0,280924.0,528709.0,2.4,132.0,998563.0,80.0
0.0,0.0,394.0,160.0,66.0,0.2,0.2,201455.0,220580.0,3.0,275.0,1736867.0,96.0
6.0,0.0,3819.0,311.0,176.0,1.8,1.6,15499.0,64796.0,2.2,525.0,1076906.0,87.0
0.0,0.0,315.0,31.0,34.0,0.2,0.2,1491.0,8278.0,1.2,1023.0,1761680.0,94.0
189.0,14.0,2690.0,322.0,276.0,4.99,2.79,210248.0,134085.0,6.0,2409.0,1088888.0,79.0
0.0,0.0,300.0,56.0,46.0,0.2,0.2,1995.0,18052.0,1.0,272.0,1754832.0,97.0
3.0,0.0,995.0,75.0,69.0,0.8,1.0,66503.0,19072.0,1.0,211.0,1014606.0,95.0
21.0,19.0,3374.0,558.0,226.0,1.4,3.2,615882.0,590566.0,1.0,434.0,1043605.0,87.0
5.0,2.0,3165.0,188.0,136.0,2.0,0.8,131842.0,6803.0,2.2,155.0,1381774.0,90.0
7.0,1.0,1321.0,84.0,36.0,5.4,5.6,139381.0,78821.0,1.6,6111.0,1847878.0,83.0
16.0,15.0,1984.0,157.0,90.0,1.4,3.41,57962.0,43602.0,2.3,1121.0,1084952.0,89.0
22.0,19.0,924.0,96.0,70.0,1.6,2.0,22095.0,21418.0,1.0,599.0,1017939.0,90.0
57.0,71.0,1776.0,170.0,126.0,0.4,0.6,6148.0,30329.0,1.0,347.0,1093060.0,89.0
1.0,1.0,388.0,182.0,45.0,0.2,0.2,332374.0,292317.0,2.0,5882.0,1834992.0,97.0
25.0,18.0,2182.0,499.0,165.0,1.2,2.6,929960.0,613173.0,2.6,240.0,1032798.0,83.0
5.0,1.0,2443.0,405.0,327.0,3.8,2.2,183535.0,89572.0,1.0,2637.0,1017880.0,85.0
14.0,4.0,1954.0,130.0,114.0,6.19,17.76,80423.0,44906.0,3.0,148.0,1088251.0,78.0
39.0,54.0,381.0,62.0,54.0,0.4,0.4,264031.0,51760.0,2.6,1531.0,1811552.0,91.0
32.0,26.0,3205.0,350.0,245.0,1.0,1.4,109372.0,69986.0,2.6,405.0,1315331.0,80.0
3.0,1.0,2361.0,172.0,112.0,0.4,0.4,29740.0,37009.0,2.6,563.0,1535750.0,95.0
3.0,2.0,1889.0,52.0,69.0,0.6,1.4,19769.0,26606.0,2.0,705.0,1538586.0,93.0
14.0,18.0,1659.0,78.0,68.0,0.2,0.2,43191.0,31299.0,1.4,278.0,1750906.0,95.0
0.0,0.0,603.0,52.0,62.0,0.2,0.2,2318.0,56100.0,1.0,483.0,1730390.0,97.0
16.0,14.0,2942.0,77.0,79.0,1.6,3.19,39721.0,33909.0,3.0,233.0,1014451.0,88.0
4.0,2.0,2421.0,581.0,170.0,2.2,3.79,1029143.0,278592.0,1.3,163.0,1111235.0,80.0
6.0,2.0,1336.0,137.0,76.0,3.0,3.8,83576.0,66955.0,2.3,2708.0,1014373.0,89.0
49.0,57.0,5344.0,978.0,862.0,3.19,1.0,787806.0,738498.0,2.2,987.0,1074963.0,75.0
9.0,2.0,3853.0,178.0,141.0,1.4,2.8,189767.0,23555.0,2.6,571.0,1054232.0,89.0
3.0,2.0,2717.0,250.0,187.0,0.4,1.8,106983.0,78503.0,1.0,341.0,1031469.0,90.0
3.0,1.0,418.0,56.0,49.0,1.8,1.8,35096.0,26899.0,1.2,8600.0,1841038.0,92.0
0.0,0.0,281.0,55.0,47.0,0.2,0.2,1049.0,8784.0,1.0,188.0,1755512.0,98.0
18.0,28.0,703.0,59.0,40.0,0.6,0.6,1611.0,8707.0,1.0,1082.0,1743728.0,94.0
6.0,0.0,4720.0,457.0,329.0,3.6,3.6,161074.0,181366.0,1.7,198.0,1120477.0,74.0
