,21,22,23,24,26,27,28,29,31,32,33,"2,24,16,3","2,27,16,3","2,31,16,3","2,32,16,3","2,30,15,3","2,30,7,3","2,37,15,3","2,27,8,3","2,31,8,3","2,32,14,3","2,21,6,3","2,22,6,3","2,23,6,3","2,26,6,3","2,28,6,3","2,29,6,3","2,2,24,16,3,6,3","2,2,27,16,3,6,3","2,2,30,16,3,6,3","2,2,31,16,3,6,3","2,2,33,16,3,6,3","2,2,37,6,3,6,3","2,2,38,6,3,6,3","2,2,32,16,3,6,3","2,2,27,8,3,6,3","2,2,31,8,3,6,3","2,2,32,14,3,6,3",39
228,109.0,53.0,109.0,221.0,12.0,221.0,31.0,25.0,226.0,712.0,212.0,0.29899620595022014,0.5457191719214817,0.43088060267932055,0.33822664077706166,0.005917159763313609,-0.6019998676776046,0.005319148936170213,0.4638021630104179,0.9811113543339269,6.568077911411976,0.7418478260869564,0.7190635451505016,0.9791428571428572,0.05009276437847866,0.09359605911330052,0.6086956521739131,0.08939873117262642,0.2978094146026677,0.44145207782117635,0.1856580937652945,0.21028764833756716,0.16853185595567863,0.42205793882178744,0.1143972605313355,0.21385265921226917,0.9637275938570913,0.7677124194028213,2.0
229,93.0,37.0,76.0,183.0,8.0,164.0,40.0,20.0,191.0,405.0,139.0,0.15423749255436697,0.17472065913163132,0.21994832665095249,0.057402352302010066,0.007462686567164179,0.8859248164599484,0.005208333333333333,0.803775459710974,-0.8037933932096717,6.003887067106539,0.3759057971014492,0.11705685618729095,0.3977142857142857,0.02040816326530612,0.303448275862069,0.20108695652173914,0.0237892041094584,0.030527308727391702,0.025358836238511658,0.0483772663965541,0.005999088832445233,0.3062332523036914,0.26448979591836774,0.0032950300498040806,0.6470403358227855,0.6463323576636332,0.42618312735775343,2.0
230,85.0,45.0,70.0,130.0,8.0,151.0,45.0,19.0,171.0,334.0,187.0,0.032250059209790016,0.11845736080094872,0.12923459232067758,0.029587842165313093,0.00684931506849315,0.9964691731217737,0.0055248618784530384,0.9793545963764285,0.21510526876214117,5.8111409929767,0.21467391304347827,0.391304347826087,0.3142857142857143,0.02040816326530612,0.44302134646962243,0.13043478260869568,0.0010400663190349615,0.014032146327926143,0.09399469991114136,0.016701579852291735,0.08531811957294778,0.028144477146814364,0.02434767486926745,0.0008754404039994794,0.9617518645738158,0.044813984429897404,0.3165304955810455,0.0
231,105.0,54.0,106.0,215.0,10.0,208.0,32.0,24.0,217.0,640.0,218.0,0.27245191331941176,0.44139016223302274,0.3698013155026686,0.24401897878401196,0.006024096385542169,0.48329156372825655,0.005291005291005291,0.7931180595679168,-0.9736420181192547,6.461468176353717,0.6449275362318841,0.7637959866220736,0.9177142857142858,0.03376623376623377,0.1142857142857143,0.519927536231884,0.07423004507140823,0.19482527531609414,0.3742037641960155,0.13675301294750425,0.25494245090454204,0.19887911449205714,0.3382965431070388,0.05954526200679208,0.6299329380530424,0.9490853845683189,0.7008280076740121,2.0
232,98.0,39.0,68.0,136.0,8.0,131.0,52.0,18.0,159.0,251.0,134.0,0.04213121361095695,0.049007721554177916,0.08402977067957433,0.009138271541539946,0.006944444444444444,-0.49102159389846933,0.005376344086021506,0.5842088171092893,-0.34249477911590703,5.5254529391317835,0.48403532608695643,0.18060200668896315,0.288,0.02040816326530612,0.6660098522167488,0.06340579710144933,0.0017750391603320835,0.0024017567719318345,0.07854513019315866,0.00706100236046185,0.0038297801201552166,0.11575343433772416,0.03525197834235736,8.350800676691887e-05,0.34069756901620074,0.11604827462073582,0.16058478536689735,3.0
233,92.0,40.0,62.0,144.0,8.0,127.0,52.0,17.0,149.0,241.0,150.0,0.056730906560916367,0.037399961185018246,0.05121735078239363,0.007406941010160066,0.007194244604316547,0.6960801312247415,0.004901960784313725,0.23235910202965793,-0.22374095013558368,5.484796933490655,0.3549592391304348,0.21362876254180602,0.2137142857142857,0.02040816326530612,0.6660098522167488,0.0,0.003218395759223422,0.0013987570966408713,0.04733941579349278,0.0026232170211667573,0.01342151832372777,1.0,0.9296829518371974,5.486277512799101e-05,0.05189154995497543,0.04861449199442955,0.13903114439461084,3.0
234,102.0,48.0,105.0,214.0,10.0,201.0,33.0,23.0,214.0,600.0,178.0,0.26816904339971337,0.3903395101930595,0.35053196570428335,0.2000198621532391,0.006578947368421052,0.933320523748862,0.005208333333333333,0.9980829609135574,0.9317114137542325,6.396929655216146,0.5746150362318841,0.5079431438127091,0.8976190476190476,0.03376623376623377,0.13563218390804596,0.4347826086956522,0.07191463583791732,0.15236493321775763,0.15209424425040022,0.12287265898050888,0.058561376307604336,0.3062332523036914,0.5669731434240366,0.04000794525580077,0.998978977389714,0.8689656873905868,0.6608699260929585,2.0
235,86.0,43.0,69.0,123.0,6.0,150.0,46.0,19.0,174.0,325.0,177.0,0.02182041721112317,0.11450779981768931,0.1415813988483266,0.02679252996148758,0.006944444444444444,-0.49102159389846933,0.005555555555555556,0.6992508064783751,-0.3507691132091307,5.783825182329737,0.23403532608695654,0.31772575250836116,0.30104761904761906,0.010018552875695731,0.4729064039408868,0.13043478260869568,0.00047613060726748,0.013112036219088009,0.07854513019315866,0.020045292499848936,0.05604109859112881,0.017911696534569567,0.0009527931070387447,0.0007178396617372097,0.48911855652638897,0.12180087577492095,0.30128005674622527,0.0
236,82.0,44.0,72.0,118.0,7.0,152.0,44.0,19.0,174.0,340.0,177.0,0.01506136331049577,0.12245958182233606,0.1415813988483266,0.03153711440291326,0.006802721088435374,0.6090440218832924,0.005555555555555556,0.35904428689111606,-0.3507691132091307,5.828945617610207,0.1579483695652174,0.3540969899665552,0.3413333333333333,0.01484230055658627,0.4137931034482759,0.13043478260869568,0.00022684466477074797,0.01499634918010142,0.10241433425008734,0.020045292499848936,0.05604109859112881,0.017911696534569567,0.015497709287796847,0.0009945895848624392,0.12720392804421793,0.12180087577492095,0.32650951332981126,0.0
237,89.0,48.0,85.0,189.0,8.0,169.0,39.0,20.0,188.0,427.0,190.0,0.173561371207203,0.1988922559926513,0.20504809580730549,0.06829567884660313,0.006535947712418301,0.8064005807754863,0.005128205128205128,0.7984961861625556,0.879702927248347,6.056784013228624,0.2934782608695652,0.5079431438127091,0.5357142857142857,0.02040816326530612,0.277504105090312,0.20108695652173914,0.0301235495753245,0.03955812949384634,0.16366283015335614,0.04204472159420193,0.09604102897719931,0.4389062500000001,0.42205793882178744,0.004664299749118354,0.6385374365159041,0.7744890020738828,0.4569016860271109,2.0
238,96.0,55.0,98.0,161.0,10.0,215.0,31.0,24.0,226.0,683.0,221.0,0.09357073679505329,0.49599519247563617,0.43088060267932055,0.2978621988325115,0.005714285714285714,-0.8011345951780408,0.005405405405405406,0.19778402522372224,0.9811113543339269,6.52649485957079,0.44010416666666663,0.8093645484949834,0.7622857142857143,0.03376623376623377,0.09359605911330052,0.519927536231884,0.008755482784369136,0.24601123095894337,0.6014920118550617,0.1856580937652945,0.2799158574115611,0.09324298469387757,0.14564348188254922,0.08872188949333863,0.036941836632002525,0.9637275938570913,0.7414940031382162,1.0
239,90.0,39.0,89.0,181.0,8.0,175.0,38.0,21.0,200.0,458.0,154.0,0.14807073823787012,0.22984694237858416,0.26753189083407986,0.08566631822081913,0.007575757575757576,0.05308358714605824,0.005291005291005291,0.5984842190140996,0.48718767500700594,6.1268691841141845,0.3137454710144928,0.18060200668896315,0.602,0.02040816326530612,0.2522167487684729,0.2753623188405797,0.02192494352230784,0.05282961692078419,0.018795089877932332,0.07157331261325803,0.01723823713051321,0.19887911449205714,0.20036281179138338,0.007338718077510648,0.35766894701996643,0.23643864347070184,0.49801688783655607,2.0
240,89.0,41.0,76.0,183.0,7.0,157.0,42.0,19.0,181.0,373.0,153.0,0.15423749255436697,0.14327279347029476,0.172088102313268,0.043542966201515605,0.007352941176470588,-0.7904332067228887,0.005235602094240838,0.9968309933617175,0.3507973420904214,5.921578419643815,0.2934782608695652,0.24749163879598662,0.3977142857142857,0.01484230055658627,0.3573070607553367,0.13043478260869568,0.0237892041094584,0.020527093348781736,0.03314770704073644,0.02961431495778179,0.016219883639361492,0.2676895333964612,0.20036281179138338,0.0018959899056263303,0.9964683979711362,0.12182073650062297,0.37892031438545204,0.0
241,92.0,41.0,66.0,125.0,7.0,139.0,50.0,18.0,160.0,275.0,161.0,0.024683027878665498,0.07443845131361511,0.08754834752609299,0.013890244790931388,0.006993006993006993,-0.9983453608739179,0.005494505494505495,0.717964101410472,-0.9756293127952373,5.616771097666571,0.3549592391304348,0.24749163879598662,0.2624761904761905,0.01484230055658627,0.5990147783251232,0.06340579710144933,0.000609251865258978,0.005541083033969447,0.07148504490653713,0.007664713154549552,0.025700686208900803,0.04075541296851147,0.008669890149937553,0.00019293890035199655,0.5157774854876744,0.9529701714178888,0.20957708137066744,3.0
242,96.0,43.0,82.0,161.0,5.0,186.0,34.0,22.0,215.0,534.0,162.0,0.09357073679505329,0.29235783693255396,0.35689551807783476,0.13925533524187894,0.0070921985815602835,0.363171365373259,0.005128205128205128,-0.7984780389030324,0.19778402522372224,6.280395838960195,0.44010416666666663,0.31772575250836116,0.488,0.005936920222634509,0.15763546798029557,0.3532608695652174,0.008755482784369136,0.08547310481588181,0.05862134387559423,0.12737441082404607,0.027117057488140386,0.4389062500000001,0.23123340535193704,0.01939204839332809,0.6385083048259089,0.03764190120616381,0.5897357392535374,0.0
243,94.0,46.0,79.0,181.0,8.0,167.0,40.0,20.0,190.0,418.0,193.0,0.14807073823787012,0.18904924626106467,0.2149291185711667,0.0636998660368782,0.006756756756756757,-0.3383333943242765,0.005235602094240838,-0.8796885924951523,0.06630685835171127,6.035481432524756,0.39707880434782605,0.4293478260869565,0.44199999999999995,0.02040816326530612,0.303448275862069,0.20108695652173914,0.02192494352230784,0.035739617511876674,0.11131785548123115,0.046194526009778636,0.10777337374861813,0.2676895333964612,0.30016608386551935,0.004057672933116229,0.7755031655706228,0.0028212910269777964,0.4444983459167462,1.0
244,96.0,40.0,70.0,120.0,8.0,137.0,50.0,18.0,162.0,269.0,139.0,0.017697777531481877,0.06779689290662892,0.09471855257824581,0.012620382456523927,0.0070921985815602835,0.363171365373259,0.00546448087431694,0.33416538263076073,0.20648222933781113,5.594711379601839,0.44010416666666663,0.21362876254180602,0.3142857142857143,0.02040816326530612,0.5990147783251232,0.06340579710144933,0.0003132113295538246,0.004596418687792911,0.05862134387559423,0.008971604202517917,0.005999088832445233,0.055782981301939,0.0038321995464852886,0.00015927405334893692,0.10986778092840385,0.041168286129141904,0.1976684524860075,3.0
245,98.0,38.0,70.0,186.0,6.0,164.0,39.0,20.0,189.0,413.0,129.0,0.16374360766204626,0.17472065913163132,0.20996246716130174,0.0612306034589454,0.007352941176470588,-0.7904332067228887,0.005,0.803775459710974,0.8754448901342752,6.023447592961032,0.48403532608695643,0.14841137123745823,0.3142857142857143,0.010018552875695731,0.277504105090312,0.20108695652173914,0.026811969050182127,0.030527308727391702,0.03314770704073644,0.04408423761646071,0.002250192067126788,0.7193080445474587,0.5160516451478553,0.003749186799946616,0.6470403358227855,0.7669942758798349,0.43751100847309377,0.0
246,95.0,43.0,96.0,202.0,10.0,189.0,35.0,22.0,217.0,534.0,166.0,0.21982890798654356,0.3107489193212761,0.3698013155026686,0.13925533524187894,0.006993006993006993,-0.9983453608739179,0.005263157894736842,0.8754448901342752,-0.9736420181192547,6.280395838960195,0.4184782608695653,0.31772575250836116,0.7253333333333334,0.03376623376623377,0.18029556650246306,0.3532608695652174,0.04832474878655622,0.09656489085934095,0.07148504490653713,0.13675301294750425,0.033361121833505696,0.2319182825484767,0.26448979591836774,0.01939204839332809,0.76801609734609,0.9490853845683189,0.5897357392535374,1.0
247,106.0,52.0,108.0,207.0,12.0,221.0,31.0,25.0,229.0,709.0,200.0,0.23929405857643996,0.5457191719214817,0.45235567293006934,0.3338945251696268,0.005952380952380952,-0.9971732887740798,0.005263157894736842,0.4638021630104179,-0.9439940860834779,6.5638555265321274,0.6688179347826088,0.6751672240802675,0.9584761904761906,0.05009276437847866,0.09359605911330052,0.6086956521739131,0.05726164646998465,0.2978094146026677,0.4181473187459053,0.20462565483201586,0.13947003071422553,0.2319182825484767,0.6205581007913371,0.11148555393825055,0.21385265921226917,0.8920698455259314,0.7650425793033024,2.0
248,87.0,45.0,82.0,164.0,8.0,156.0,42.0,19.0,181.0,366.0,174.0,0.10094502020765828,0.13900204112865222,0.172088102313268,0.0408090204840832,0.006944444444444444,-0.49102159389846933,0.005263157894736842,0.47165229356133864,0.3507973420904214,5.902633333401366,0.2536231884057971,0.391304347826087,0.488,0.02040816326530612,0.3573070607553367,0.13043478260869568,0.010189897104724533,0.019321567437931522,0.07854513019315866,0.02961431495778179,0.048969213174159566,0.2319182825484767,0.23123340535193704,0.0016653761528703222,0.2212343568246143,0.12182073650062297,0.3681341372926159,1.0
249,81.0,43.0,68.0,148.0,7.0,150.0,45.0,19.0,175.0,330.0,171.0,0.06466819882438044,0.11450779981768931,0.1457928938956442,0.02832662060749431,0.006944444444444444,-0.49102159389846933,0.005494505494505495,0.6992508064783751,0.5984842190140996,5.799092654460526,0.13949275362318836,0.31772575250836116,0.288,0.01484230055658627,0.44302134646962243,0.13043478260869568,0.004181975939189598,0.013112036219088009,0.07854513019315866,0.02125556791046657,0.04258985681973326,0.04075541296851147,0.015497709287796847,0.0008023974350409212,0.48911855652638897,0.3576136088069735,0.30979504146299597,0.0
250,98.0,55.0,108.0,168.0,11.0,224.0,30.0,25.0,231.0,737.0,217.0,0.11120571300858867,0.5716169253082458,0.4669886484969345,0.37576798787516164,0.0056179775280898875,0.8775753358042688,0.0053475935828877,-0.5841843515845697,0.09280621889587708,6.602587892189336,0.48403532608695643,0.8093645484949834,0.9584761904761906,0.04155844155844156,0.07356321839080462,0.6086956521739131,0.012366710605748583,0.32674590929885267,0.6956739333097738,0.21807839782499344,0.24702250403920517,0.14083654566397188,0.30016608386551935,0.14120158071174763,0.340668834739691,0.007049669952821755,0.7895976541104548,1.0
251,88.0,43.0,84.0,136.0,11.0,154.0,44.0,19.0,174.0,350.0,164.0,0.04213121361095695,0.13062339894739206,0.1415813988483266,0.034942125790926655,0.006666666666666667,-0.7148764296291646,0.005405405405405406,-0.9980810948185003,-0.3507691132091307,5.857933154483459,0.2734375,0.31772575250836116,0.5196190476190476,0.04155844155844156,0.4137931034482759,0.13043478260869568,0.0017750391603320835,0.017062472352569545,0.1306405531623076,0.020045292499848936,0.03012023061829772,0.09324298469387757,0.23123340535193704,0.0012209521547889416,0.9989752329510879,0.12180087577492095,0.34282156597526314,3.0
252,107.0,53.0,108.0,213.0,12.0,206.0,32.0,23.0,216.0,627.0,202.0,0.26392601384179526,0.42644680112645983,0.3633185424726124,0.2290944095788823,0.006134969325153374,-0.35491017584493534,0.005154639175257732,0.22377033018717848,-0.7179850839697136,6.44094654063292,0.6929347826086957,0.7190635451505016,0.9584761904761906,0.05009276437847866,0.1142857142857143,0.4347826086956522,0.06965694078241948,0.1818568741909904,0.3146043428778989,0.13200036330442347,0.1497369808068812,0.39180069534739115,0.6205581007913371,0.052484248500296676,0.047953548381017,0.5153799726074625,0.6880788429467812,2.0
253,104.0,53.0,108.0,206.0,11.0,217.0,31.0,24.0,226.0,694.0,209.0,0.23532469879336762,0.5122662142785775,0.43088060267932055,0.3127784533640754,0.005952380952380952,-0.9971732887740798,0.005319148936170213,-0.9736420181192547,0.9811113543339269,6.542471960506804,0.6212635869565218,0.7190635451505016,0.9584761904761906,0.04155844155844156,0.09359605911330052,0.519927536231884,0.05537771386218917,0.26241667429130555,0.4181473187459053,0.1856580937652945,0.1904090056177548,0.16853185595567863,0.42205793882178744,0.09783036088882309,0.9505370944520553,0.9637275938570913,0.7515479826397713,2.0
254,85.0,47.0,75.0,121.0,9.0,157.0,44.0,20.0,168.0,358.0,176.0,0.019049402141692498,0.14327279347029476,0.11731349481938762,0.037810032151011926,0.006060606060606061,0.9977972794498907,0.005494505494505495,0.9968309933617175,-0.07513609089835323,5.8805329864007,0.21467391304347827,0.46822742474916385,0.3833333333333333,0.026716141001855286,0.4137931034482759,0.20108695652173914,0.0003628797219559186,0.020527093348781736,0.3535180025021164,0.013762456066738486,0.05360363890788584,0.04075541296851147,0.10006247396917951,0.0014295985312605555,0.9964683979711362,0.004073673235347226,0.355595225084298,3.0
255,84.0,44.0,80.0,140.0,11.0,156.0,44.0,20.0,166.0,349.0,176.0,0.049222549781292244,0.13900204112865222,0.10959891331247539,0.034592708308947125,0.006369426751592357,-0.0795485428747221,0.00546448087431694,0.47165229356133864,-0.875459459043705,5.855071922202427,0.1955389492753623,0.3540969899665552,0.4571428571428572,0.04155844155844156,0.4137931034482759,0.20108695652173914,0.002422859406971792,0.019321567437931522,0.21596556107547357,0.012011921799275495,0.05360363890788584,0.055782981301939,0.14564348188254922,0.0011966554681478994,0.2212343568246143,0.7670198571494736,0.3412078755991559,3.0
256,88.0,37.0,51.0,105.0,5.0,119.0,57.0,17.0,135.0,207.0,125.0,0.0,0.016288052036022488,0.01214220433369391,0.0025175143831075546,0.0078125,0.7210377105017316,0.00558659217877095,0.9284713207390763,-0.9960878351411849,5.332718793265369,0.2734375,0.11705685618729095,0.09533333333333333,0.005936920222634509,0.8449917898193761,0.0,0.0,0.0002653006391281763,0.008981306997417154,0.00014743312608117516,0.0013435863751101302,0.010018805825654372,0.0038321995464852886,6.337878669153411e-06,0.8641696817584049,0.993423243352525,0.05981875944959869,3.0
257,88.0,42.0,64.0,151.0,8.0,130.0,51.0,18.0,150.0,253.0,161.0,0.0709098244749706,0.046038125518862674,0.054308558918239894,0.009501586542696257,0.007042253521126761,-0.5877950071674065,0.0049261083743842365,-0.3672913304546965,0.6992508064783751,5.53338948872752,0.2734375,0.28219063545150497,0.2377142857142857,0.02040816326530612,0.632183908045977,0.06340579710144933,0.005028203207071137,0.002119509001290555,0.06484853760349162,0.002949419571775934,0.025700686208900803,0.9249594469020299,0.9296829518371974,9.028014682834661e-05,0.13322525698123036,0.48875361741538853,0.16481088922466203,3.0
258,115.0,51.0,100.0,201.0,12.0,196.0,34.0,23.0,207.0,573.0,184.0,0.2160494415166295,0.35598464768080484,0.3076290801033725,0.1734477263452667,0.006172839506172839,-0.9784503507933796,0.005050505050505051,0.3424664577455166,0.9410365074429887,6.350885716714739,0.8940217391304347,0.6321070234113713,0.8,0.05009276437847866,0.15763546798029557,0.4347826086956522,0.04667736117964749,0.12672506938442676,0.2963320554519881,0.09463565092524716,0.07553861102970777,0.5980056814969756,0.7976494819866722,0.030084113774342523,0.11551381503414222,0.8864788733022712,0.6326076593315164,2.0
259,105.0,51.0,80.0,207.0,6.0,195.0,33.0,22.0,214.0,579.0,188.0,0.23929405857643996,0.34932013042717347,0.35053196570428335,0.17914215449409518,0.006289308176100629,0.9395197317131483,0.005154639175257732,0.9756226979194443,0.9317114137542325,6.361302477572995,0.6449275362318841,0.6321070234113713,0.4571428571428572,0.010018552875695731,0.13563218390804596,0.3532608695652174,0.05726164646998465,0.12202455352165749,0.2459957738030775,0.12287265898050888,0.08878440549871118,0.39180069534739115,0.17184408840066667,0.03209191151678627,0.9544180781369359,0.8689656873905868,0.6389837101357041,0.0
260,99.0,51.0,92.0,203.0,5.0,209.0,31.0,24.0,232.0,671.0,214.0,0.22364598077925948,0.44897047591131656,0.47440084474243355,0.28212889508415984,0.006289308176100629,0.9395197317131483,0.005235602094240838,-0.08398947462256867,0.8879827697817494,6.508769136971681,0.5063405797101449,0.6321070234113713,0.6537142857142857,0.005936920222634509,0.09359605911330052,0.519927536231884,0.050017524718716885,0.20157448824003407,0.2459957738030775,0.22505616149233454,0.22442327421413288,0.2676895333964612,0.0633532324494424,0.07959671344140887,0.0047104986496427845,0.7891667611827404,0.7303684262154388,0.0
261,93.0,34.0,66.0,140.0,7.0,130.0,51.0,18.0,151.0,251.0,114.0,0.049222549781292244,0.046038125518862674,0.05744125916191843,0.009138271541539946,0.008333333333333333,0.5806111842123143,0.004975124378109453,-0.3672913304546965,0.9793545963764285,5.5254529391317835,0.3759057971014492,0.028010033444816063,0.2624761904761905,0.01484230055658627,0.632183908045977,0.06340579710144933,0.002422859406971792,0.002119509001290555,0.000314419211988183,0.003299498254106678,0.00010792315132409273,0.7846562923992311,0.73586052107918,8.350800676691887e-05,0.13322525698123036,0.9602737407439774,0.16058478536689735,1.0
262,97.0,45.0,76.0,175.0,9.0,157.0,42.0,20.0,180.0,370.0,169.0,0.13037323996126055,0.14327279347029476,0.16758201330034123,0.04235858576739491,0.006711409395973154,-0.9746486480944947,0.005050505050505051,0.9968309933617175,-0.5984600690578581,5.91350300563827,0.4619565217391305,0.391304347826087,0.3977142857142857,0.026716141001855286,0.3573070607553367,0.20108695652173914,0.016997181697996418,0.020527093348781736,0.12072117638408579,0.028083731181795742,0.03869673957180721,0.5980056814969756,0.6768420059350276,0.0017942497882137505,0.9964683979711362,0.3575846204957579,0.3743184394880117,2.0
263,91.0,36.0,83.0,162.0,8.0,142.0,47.0,19.0,163.0,298.0,137.0,0.09599860968307583,0.08476522428729781,0.09837073401198439,0.019293559245607682,0.0078125,0.7210377105017316,0.0051813471502590676,-0.8090099069535975,0.9349004048997503,5.697093486505405,0.3342391304347826,0.08653846153846151,0.5037142857142857,0.02040816326530612,0.503448275862069,0.13043478260869568,0.009215733061083538,0.007185143248475903,0.008981306997417154,0.009676801310056582,0.005053694216021196,0.3475900365340042,0.3789156210953772,0.00037224142836377364,0.6555263572527229,0.8749352148620007,0.2533339619593922,2.0
264,101.0,55.0,105.0,182.0,10.0,215.0,31.0,24.0,221.0,678.0,223.0,0.1511371739338662,0.49599519247563617,0.39633542625672213,0.29123884143155465,0.005649717514124294,0.8775897877771157,0.005376344086021506,0.19778402522372224,0.4638021630104179,6.519147287940395,0.5516304347826088,0.8093645484949834,0.8976190476190476,0.03376623376623377,0.09359605911330052,0.519927536231884,0.022842445344715714,0.24601123095894337,0.6631588274889257,0.15708177010609764,0.29761512595483114,0.11575343433772416,0.20036281179138338,0.08482006275839424,0.036941836632002525,0.21413604891197655,0.7368786168962105,1.0
265,100.0,45.0,100.0,209.0,8.0,201.0,32.0,23.0,231.0,611.0,189.0,0.24734857582962824,0.3903395101930595,0.4669886484969345,0.21155659663659554,0.006802721088435374,0.6090440218832924,0.005291005291005291,0.9980829609135574,0.09280621889587708,6.415096959171595,0.5288722826086957,0.391304347826087,0.8,0.02040816326530612,0.1142857142857143,0.4347826086956522,0.061181317964945324,0.15236493321775763,0.10241433425008734,0.21807839782499344,0.09235789353299406,0.19887911449205714,0.20036281179138338,0.04475619358045919,0.998978977389714,0.007049669952821755,0.6720773829502351,1.0
266,94.0,36.0,66.0,151.0,8.0,133.0,50.0,18.0,154.0,265.0,119.0,0.0709098244749706,0.05508431796270517,0.0670910786804698,0.01180466339680305,0.007407407407407408,0.08836868610400143,0.004975124378109453,0.4948722204034305,-0.9980810948185003,5.579729825986222,0.39707880434782605,0.08653846153846151,0.2624761904761905,0.02040816326530612,0.5990147783251232,0.06340579710144933,0.005028203207071137,0.0030342820854164037,0.02909423740640384,0.00450121283850899,0.00047217803924330394,0.7846562923992311,0.7976494819866722,0.00013935007791182174,0.2437939074009251,0.9974094375920626,0.18960759155008944,3.0
267,90.0,38.0,79.0,185.0,6.0,160.0,40.0,20.0,178.0,393.0,133.0,0.16054052324854215,0.15641496040296438,0.15871893024863176,0.051937105924997486,0.007692307692307693,-0.9301059501867618,0.005050505050505051,-0.9756293127952373,-0.4794387656291727,5.973809611869261,0.3137454710144928,0.14841137123745823,0.44199999999999995,0.010018552875695731,0.303448275862069,0.20108695652173914,0.025773259604915694,0.024465639837860913,0.013364959284947013,0.025191698819270036,0.0034700564789140343,0.5980056814969756,0.6205581007913371,0.002697462971864409,0.9544310526712929,0.22892705333705507,0.408836575402717,0.0
268,79.0,38.0,55.0,120.0,5.0,142.0,48.0,19.0,153.0,295.0,145.0,0.017697777531481877,0.08476522428729781,0.06383224242898118,0.018539119902177333,0.0078125,0.7210377105017316,0.005555555555555556,-0.8090099069535975,-0.5913696841443247,5.686975356339819,0.1032608695652174,0.14841137123745823,0.13571428571428573,0.005936920222634509,0.5346469622331692,0.13043478260869568,0.0003132113295538246,0.007185143248475903,0.008981306997417154,0.004074555173512225,0.009539951817759667,0.017911696534569567,0.0038321995464852886,0.00034369896674730767,0.6555263572527229,0.3491242911925906,0.24778774905828027,2.0
269,104.0,52.0,96.0,188.0,9.0,188.0,35.0,22.0,206.0,530.0,205.0,0.17025384547146183,0.30455311128118095,0.3017313457937514,0.13601689956639434,0.006211180124223602,-0.702407785577371,0.0051813471502590676,0.879702927248347,0.22377033018717848,6.272877006546167,0.6212635869565218,0.6751672240802675,0.7253333333333334,0.026716141001855286,0.18029556650246306,0.3532608695652174,0.02898637189782039,0.09275259759104738,0.27882056764389535,0.09104180503450837,0.1662343012800527,0.3475900365340042,0.3789156210953772,0.018500596967654607,0.7755285174078188,0.048627677268804646,0.5851910296865384,1.0
270,85.0,43.0,69.0,141.0,7.0,152.0,44.0,19.0,178.0,341.0,179.0,0.0510600778692903,0.12245958182233606,0.15871893024863176,0.03186876785180439,0.006896551724137931,0.4677451620451334,0.0055248618784530384,0.35904428689111606,-0.4794387656291727,5.831882477283517,0.21467391304347827,0.31772575250836116,0.30104761904761906,0.01484230055658627,0.4137931034482759,0.13043478260869568,0.002607131552017988,0.01499634918010142,0.086043378483906,0.025191698819270036,0.06116650581266401,0.028144477146814364,0.008669890149937553,0.001015618364392201,0.12720392804421793,0.22892705333705507,0.3281584779973359,0.0
271,96.0,46.0,88.0,174.0,10.0,155.0,43.0,19.0,173.0,354.0,182.0,0.12753877197918137,0.1347856925350095,0.13741803464609442,0.036359876799727305,0.006756756756756757,-0.3383333943242765,0.005154639175257732,-0.48716134980334147,-0.9775269404025313,5.869296913133774,0.44010416666666663,0.4293478260869565,0.5851428571428572,0.03376623376623377,0.38522167487684733,0.13043478260869568,0.01626613835795761,0.018167182912142112,0.11131785548123115,0.01888371624599521,0.06951187580064797,0.39180069534739115,0.4677582908163265,0.0013220406408913478,0.2361821231146792,0.9566870691233963,0.34923833205971055,3.0
272,89.0,37.0,51.0,111.0,5.0,120.0,56.0,17.0,138.0,213.0,147.0,0.006516133190052828,0.01877812785659637,0.019873428786081074,0.0032744681524774742,0.007874015748031496,0.972630067242408,0.0055248618784530384,0.8141809705265618,0.9736488930495181,5.361292165709425,0.2934782608695652,0.11705685618729095,0.09533333333333333,0.005936920222634509,0.8078817733990148,0.0,4.2459991750508026e-05,0.0003526180857986805,0.007155842624993862,0.00039495317171543584,0.010982286378601276,0.028144477146814364,0.0038321995464852886,1.0722141681589243e-05,0.6639637097433739,0.9490988101083697,0.07453174769904902,3.0
273,98.0,38.0,70.0,125.0,8.0,130.0,53.0,18.0,157.0,243.0,132.0,0.024683027878665498,0.046038125518862674,0.0771242852753914,0.007741993749333539,0.007194244604316547,0.6960801312247415,0.005376344086021506,-0.3672913304546965,0.9968309933617175,5.493061443340548,0.48403532608695643,0.14841137123745823,0.3142857142857143,0.02040816326530612,0.7004926108374385,0.06340579710144933,0.000609251865258978,0.002119509001290555,0.04733941579349278,0.0059481553792399555,0.00313304397427263,0.11575343433772416,0.015497709287796847,5.9938467214719584e-05,0.13322525698123036,0.9949085069153937,0.14339965592703074,3.0
