checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,12.0,3,4,759.0,2,1,4.0,3,2,2.0,3,26.0,1,1,1.0,1,1.0,0,1,0
0,36.0,3,2,2273.0,2,1,3.0,3,2,1.0,0,32.0,1,1,2.0,1,2.0,0,1,1
2,15.0,3,6,2327.0,2,2,2.0,0,2,3.0,3,25.0,1,1,1.0,3,1.0,0,1,0
0,8.0,3,3,1237.0,2,0,3.0,0,2,4.0,3,24.0,1,1,1.0,1,1.0,0,1,0
3,6.0,3,2,1538.0,2,2,1.0,0,2,2.0,2,56.0,1,1,1.0,1,1.0,0,1,1
0,27.0,1,6,2520.0,1,0,4.0,3,2,2.0,1,23.0,1,1,2.0,3,1.0,0,1,0
0,48.0,3,4,6560.0,0,1,3.0,3,2,2.0,1,24.0,1,1,1.0,1,1.0,0,1,0
0,12.0,1,9,1804.0,0,2,3.0,3,2,4.0,1,44.0,1,1,1.0,1,1.0,0,1,1
3,36.0,3,6,2299.0,1,3,4.0,3,2,4.0,0,39.0,1,1,1.0,1,1.0,0,1,1
3,15.0,3,6,1979.0,4,3,4.0,3,2,2.0,0,35.0,1,1,1.0,1,1.0,0,1,1
0,20.0,4,9,6148.0,0,3,3.0,2,2,4.0,0,31.0,0,1,2.0,1,1.0,1,1,1
0,18.0,3,6,1301.0,2,3,4.0,2,1,2.0,3,32.0,1,1,1.0,3,1.0,0,1,1
3,15.0,1,4,5045.0,4,3,1.0,0,2,4.0,0,59.0,1,1,1.0,1,1.0,1,1,1
3,36.0,1,9,11054.0,4,0,4.0,3,2,2.0,0,30.0,1,1,1.0,0,1.0,1,1,1
0,12.0,3,6,1534.0,2,2,1.0,2,2,1.0,3,23.0,1,2,1.0,1,1.0,0,1,0
3,36.0,1,4,3535.0,2,1,4.0,3,2,4.0,0,37.0,1,1,2.0,1,1.0,1,1,1
3,24.0,2,0,8648.0,2,2,2.0,3,2,2.0,0,27.0,0,1,2.0,1,1.0,1,1,0
0,18.0,1,6,1245.0,2,0,4.0,2,2,2.0,0,33.0,1,1,1.0,1,1.0,0,1,0
0,18.0,1,3,1928.0,2,2,2.0,3,2,2.0,3,31.0,1,1,2.0,3,1.0,0,1,0
2,12.0,1,4,939.0,1,1,4.0,2,2,2.0,3,28.0,1,1,3.0,1,1.0,1,1,0
3,9.0,3,4,3577.0,0,0,1.0,3,1,2.0,3,26.0,1,2,1.0,1,2.0,0,0,1
1,6.0,1,4,666.0,3,1,3.0,0,2,4.0,3,39.0,1,1,2.0,3,1.0,1,1,1
0,12.0,1,9,1860.0,2,4,4.0,3,2,2.0,0,34.0,1,1,2.0,0,1.0,1,1,1
0,36.0,2,0,4455.0,2,0,2.0,1,2,2.0,3,30.0,2,1,2.0,0,1.0,1,1,0
1,12.0,3,4,1228.0,2,0,4.0,0,2,2.0,3,24.0,1,1,1.0,3,1.0,0,1,0
1,24.0,3,4,1371.0,4,0,4.0,0,2,4.0,3,25.0,1,2,1.0,1,1.0,0,1,0
1,24.0,3,3,3021.0,2,0,2.0,1,2,2.0,3,24.0,1,2,1.0,3,1.0,0,1,1
3,6.0,1,6,1554.0,2,1,1.0,0,2,2.0,0,24.0,1,2,2.0,1,1.0,1,1,1
0,12.0,1,4,3124.0,2,2,1.0,3,2,3.0,3,49.0,0,1,2.0,3,2.0,0,1,1
0,12.0,3,6,1158.0,1,0,3.0,1,2,1.0,0,26.0,1,1,1.0,1,1.0,1,1,1
3,4.0,3,3,601.0,2,2,1.0,0,2,3.0,3,23.0,1,2,1.0,3,2.0,0,1,1
3,10.0,3,4,1597.0,1,0,3.0,3,2,2.0,2,40.0,1,2,1.0,3,2.0,0,0,1
3,6.0,4,6,426.0,2,3,4.0,2,2,4.0,0,39.0,1,1,1.0,3,1.0,0,1,1
2,10.0,3,4,1240.0,0,3,1.0,0,2,4.0,2,48.0,1,0,1.0,3,2.0,0,1,0
3,24.0,3,9,9277.0,4,0,2.0,1,2,4.0,2,48.0,1,0,1.0,1,1.0,1,1,1
1,24.0,3,3,4020.0,2,0,2.0,3,2,2.0,0,27.0,2,1,1.0,1,1.0,0,1,1
0,24.0,2,3,2064.0,2,4,3.0,0,2,2.0,1,34.0,1,1,1.0,0,1.0,1,1,0
0,60.0,3,2,6288.0,2,0,4.0,3,2,4.0,2,42.0,1,0,1.0,1,1.0,0,1,0
3,24.0,3,6,5943.0,4,2,1.0,0,2,1.0,0,44.0,1,1,2.0,1,1.0,1,1,0
1,21.0,3,3,3599.0,2,1,1.0,0,2,4.0,0,26.0,1,2,1.0,3,1.0,0,1,1
3,24.0,3,9,5433.0,4,4,2.0,0,2,4.0,1,26.0,1,2,1.0,0,1.0,1,1,1
3,12.0,1,6,1655.0,2,3,2.0,3,2,4.0,3,63.0,1,1,2.0,3,1.0,1,1,1
1,18.0,1,4,3966.0,2,3,1.0,0,2,4.0,3,33.0,0,2,3.0,1,1.0,1,1,0
0,36.0,3,6,2323.0,2,1,4.0,3,2,4.0,0,24.0,1,2,1.0,1,1.0,0,1,1
0,48.0,3,6,3979.0,4,1,4.0,3,2,1.0,0,41.0,1,1,2.0,1,2.0,1,1,1
1,30.0,3,6,2522.0,2,3,1.0,3,1,3.0,1,39.0,1,1,1.0,1,2.0,0,1,1
2,42.0,4,0,6289.0,2,2,2.0,1,2,1.0,1,33.0,1,1,2.0,1,1.0,0,1,1
0,36.0,2,4,7432.0,2,0,2.0,0,2,2.0,1,54.0,1,2,1.0,1,1.0,0,1,1
3,10.0,3,4,1418.0,0,0,3.0,3,2,2.0,3,35.0,1,2,1.0,3,1.0,0,0,1
0,30.0,3,4,2150.0,2,0,4.0,0,1,2.0,2,24.0,0,1,1.0,1,1.0,0,1,0
0,21.0,3,3,3976.0,4,1,2.0,3,2,3.0,0,35.0,1,1,1.0,1,1.0,1,1,1
3,24.0,3,6,3621.0,0,3,2.0,3,2,4.0,0,31.0,1,1,2.0,1,1.0,0,1,0
3,54.0,4,9,9436.0,4,0,2.0,3,2,2.0,1,39.0,1,1,1.0,3,2.0,0,1,1
1,24.0,0,4,1193.0,2,4,1.0,0,0,4.0,2,29.0,1,2,2.0,2,1.0,0,1,0
3,6.0,2,0,1743.0,0,0,1.0,3,2,2.0,3,34.0,1,1,2.0,3,1.0,0,1,1
3,24.0,3,6,1533.0,2,2,4.0,0,2,3.0,0,38.0,2,1,1.0,1,1.0,1,1,1
0,36.0,3,4,12389.0,4,0,1.0,3,2,4.0,2,37.0,1,0,1.0,1,1.0,1,1,0
3,21.0,2,9,2993.0,2,0,3.0,3,2,2.0,3,28.0,2,1,2.0,3,1.0,0,1,1
3,24.0,1,6,2872.0,0,3,3.0,3,2,4.0,3,36.0,1,1,1.0,1,2.0,1,1,1
3,21.0,1,3,2288.0,2,2,4.0,0,2,4.0,1,23.0,1,1,1.0,1,1.0,1,1,1
0,42.0,0,9,9283.0,2,4,1.0,3,2,2.0,2,55.0,0,0,1.0,0,1.0,1,1,1
3,12.0,1,4,1163.0,1,0,4.0,3,2,4.0,3,44.0,1,1,1.0,1,1.0,1,1,1
3,12.0,3,3,763.0,2,0,4.0,0,2,1.0,3,26.0,1,1,1.0,1,1.0,1,1,1
1,36.0,2,0,2145.0,2,1,2.0,3,2,1.0,0,24.0,1,1,2.0,1,1.0,1,1,0
0,12.0,2,6,585.0,2,0,4.0,2,0,4.0,3,20.0,1,2,2.0,1,1.0,0,1,1
3,12.0,1,4,682.0,0,1,4.0,0,2,3.0,0,51.0,1,1,2.0,1,1.0,1,1,1
3,12.0,1,0,2292.0,2,4,4.0,3,2,2.0,0,42.0,2,1,2.0,0,1.0,1,1,0
3,12.0,1,6,930.0,4,3,4.0,3,2,4.0,3,65.0,1,1,4.0,1,1.0,0,1,1
0,12.0,3,0,1037.0,0,1,3.0,3,2,4.0,3,39.0,1,1,1.0,3,1.0,0,1,1
0,30.0,3,6,1715.0,4,0,4.0,0,2,1.0,0,26.0,1,1,1.0,1,1.0,0,1,1
1,24.0,3,3,2996.0,4,0,2.0,2,2,4.0,0,20.0,1,1,1.0,1,1.0,0,1,0
0,24.0,0,2,1837.0,2,1,4.0,0,2,4.0,2,34.0,0,0,1.0,3,1.0,0,1,0
1,15.0,3,4,1403.0,2,0,2.0,0,2,4.0,0,28.0,1,2,1.0,1,1.0,0,1,1
2,12.0,3,6,1881.0,2,0,2.0,0,2,2.0,0,44.0,1,2,1.0,3,1.0,1,1,1
3,10.0,3,4,1364.0,2,0,2.0,0,2,4.0,0,64.0,1,1,1.0,1,1.0,1,1,1
1,15.0,3,4,2511.0,2,4,1.0,0,2,4.0,0,23.0,1,2,1.0,1,1.0,0,1,1
1,36.0,3,9,5493.0,2,3,2.0,3,2,4.0,2,42.0,1,0,1.0,1,2.0,0,1,1
1,24.0,0,0,3161.0,2,0,4.0,3,2,2.0,1,31.0,1,2,1.0,1,1.0,1,1,0
3,18.0,3,9,3378.0,4,0,2.0,3,2,1.0,1,31.0,1,1,1.0,1,1.0,1,1,1
0,15.0,3,7,2631.0,0,0,3.0,0,2,2.0,3,25.0,1,1,1.0,3,1.0,0,1,1
1,18.0,4,3,3114.0,2,2,1.0,0,2,4.0,1,26.0,1,2,1.0,1,1.0,0,1,0
0,20.0,2,9,7057.0,4,1,3.0,3,2,4.0,1,36.0,0,2,2.0,0,2.0,1,1,1
3,12.0,3,6,2279.0,4,0,4.0,3,2,4.0,2,37.0,1,0,1.0,1,1.0,1,1,1
0,6.0,3,6,2063.0,2,2,4.0,2,2,3.0,0,30.0,1,2,1.0,0,1.0,1,1,1
1,15.0,2,3,3643.0,2,3,1.0,0,2,4.0,1,27.0,1,1,2.0,3,1.0,0,1,1
2,10.0,3,3,1275.0,2,2,4.0,0,2,2.0,1,23.0,1,1,1.0,1,1.0,0,1,1
1,12.0,3,2,1200.0,4,0,4.0,0,2,4.0,1,23.0,0,2,1.0,1,1.0,1,1,1
0,12.0,3,6,2930.0,2,1,2.0,0,2,1.0,3,27.0,1,1,1.0,1,1.0,0,1,1
3,12.0,1,0,1412.0,2,0,4.0,0,1,2.0,3,29.0,1,1,2.0,0,1.0,1,1,1
0,18.0,1,6,1795.0,2,3,3.0,0,1,4.0,3,48.0,0,2,2.0,3,1.0,1,1,1
3,9.0,3,2,3832.0,4,3,1.0,3,2,4.0,3,64.0,1,1,1.0,3,1.0,0,1,1
3,6.0,3,3,2978.0,1,0,1.0,3,2,2.0,0,32.0,1,1,1.0,1,1.0,1,1,1
2,24.0,3,3,3749.0,2,2,2.0,0,2,4.0,0,26.0,1,1,1.0,1,1.0,0,1,1
1,48.0,3,4,3931.0,2,1,4.0,3,2,4.0,2,46.0,1,0,1.0,1,2.0,0,1,0
3,30.0,3,9,4811.0,4,1,2.0,0,2,4.0,1,24.0,2,2,1.0,3,1.0,0,1,1
3,6.0,0,6,1750.0,1,3,2.0,3,2,4.0,1,45.0,0,1,1.0,3,2.0,0,1,1
1,48.0,3,2,7476.0,2,1,4.0,3,2,1.0,2,50.0,1,0,1.0,0,1.0,1,1,1
0,12.0,3,4,6078.0,2,1,2.0,3,2,2.0,0,32.0,1,1,1.0,1,1.0,0,1,1
0,9.0,3,0,1391.0,2,0,2.0,2,2,1.0,3,27.0,0,1,1.0,1,1.0,1,1,1
3,21.0,3,0,1572.0,3,3,4.0,0,2,4.0,3,36.0,0,1,1.0,3,1.0,0,1,1
1,36.0,1,3,6229.0,2,2,4.0,0,0,4.0,2,23.0,1,2,2.0,3,1.0,1,1,0
0,36.0,2,0,9857.0,0,1,1.0,3,2,3.0,1,31.0,1,1,2.0,3,2.0,1,1,1
3,18.0,1,6,1582.0,3,3,4.0,3,2,4.0,0,46.0,1,1,2.0,1,1.0,0,1,1
2,6.0,1,2,1047.0,2,0,2.0,0,2,4.0,1,50.0,1,1,1.0,3,1.0,0,1,1
3,36.0,3,4,909.0,1,3,4.0,3,2,4.0,1,36.0,1,1,1.0,1,1.0,0,1,1
3,9.0,1,2,1244.0,4,3,4.0,0,2,4.0,1,41.0,1,2,2.0,3,1.0,0,1,1
0,15.0,3,7,1308.0,2,3,4.0,3,2,4.0,0,38.0,1,1,2.0,3,1.0,0,1,1
1,18.0,3,6,2600.0,2,0,4.0,3,2,4.0,2,65.0,1,0,2.0,1,1.0,0,1,0
3,15.0,1,6,1471.0,2,0,4.0,3,2,4.0,2,35.0,1,0,2.0,1,1.0,1,1,1
1,24.0,0,3,2483.0,1,0,4.0,3,2,4.0,3,22.0,2,1,1.0,1,1.0,1,1,1
0,12.0,1,4,1995.0,0,2,4.0,3,2,1.0,0,27.0,1,1,1.0,1,1.0,0,1,1
3,36.0,1,4,7855.0,2,0,4.0,0,2,2.0,3,25.0,2,1,2.0,1,1.0,1,1,0
3,15.0,1,6,1360.0,2,0,4.0,3,2,2.0,1,31.0,1,1,2.0,1,1.0,0,1,1
0,10.0,0,6,1048.0,2,0,4.0,3,2,4.0,3,23.0,2,1,1.0,3,1.0,0,1,1
