checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,6.0,3,3,428.0,2,3,2.0,0,2,1.0,1,49.0,0,1,1.0,1,1.0,1,1,1
3,24.0,3,6,1552.0,2,1,3.0,3,2,1.0,0,32.0,0,1,1.0,1,2.0,0,1,1
3,6.0,0,6,1750.0,1,3,2.0,3,2,4.0,1,45.0,0,1,1.0,3,2.0,0,1,1
0,12.0,3,3,951.0,0,2,4.0,0,2,4.0,0,27.0,0,2,4.0,1,1.0,0,1,0
2,10.0,3,4,1240.0,0,3,1.0,0,2,4.0,2,48.0,1,0,1.0,3,2.0,0,1,0
1,30.0,3,9,3857.0,2,0,4.0,1,2,4.0,1,40.0,1,1,1.0,0,1.0,1,1,1
3,24.0,1,9,2197.0,4,1,4.0,3,2,4.0,0,43.0,1,1,2.0,1,2.0,1,1,1
2,24.0,3,6,1258.0,1,0,3.0,0,2,3.0,0,57.0,1,1,1.0,3,1.0,0,1,1
0,12.0,3,4,1318.0,3,3,4.0,3,2,4.0,3,54.0,1,1,1.0,1,1.0,1,1,1
1,12.0,3,6,2214.0,2,0,4.0,3,2,3.0,1,24.0,1,1,1.0,3,1.0,0,1,1
1,36.0,1,3,6229.0,2,2,4.0,0,0,4.0,2,23.0,1,2,2.0,3,1.0,1,1,0
0,36.0,2,4,7432.0,2,0,2.0,0,2,2.0,1,54.0,1,2,1.0,1,1.0,0,1,1
3,21.0,1,3,2288.0,2,2,4.0,0,2,4.0,1,23.0,1,1,1.0,1,1.0,1,1,1
3,6.0,3,2,1538.0,2,2,1.0,0,2,2.0,2,56.0,1,1,1.0,1,1.0,0,1,1
1,12.0,4,7,1108.0,2,1,4.0,3,2,3.0,3,28.0,1,1,2.0,1,1.0,0,1,0
0,30.0,3,6,1715.0,4,0,4.0,0,2,1.0,0,26.0,1,1,1.0,1,1.0,0,1,1
1,12.0,3,3,7865.0,2,3,4.0,3,2,4.0,2,53.0,1,0,1.0,0,1.0,1,1,0
0,27.0,4,0,8318.0,2,3,2.0,0,2,4.0,2,42.0,1,0,2.0,0,1.0,1,1,0
1,18.0,3,3,2462.0,2,0,2.0,3,2,2.0,0,22.0,1,1,1.0,1,1.0,0,1,0
3,24.0,3,4,1249.0,2,2,4.0,2,2,2.0,3,28.0,1,1,1.0,1,1.0,0,1,1
2,4.0,3,4,1494.0,4,2,1.0,3,2,2.0,3,29.0,1,1,1.0,3,2.0,0,0,1
0,36.0,1,6,2337.0,2,3,4.0,3,2,4.0,3,36.0,1,1,1.0,1,1.0,0,1,1
1,24.0,0,0,3161.0,2,0,4.0,3,2,2.0,1,31.0,1,2,1.0,1,1.0,1,1,0
0,39.0,1,6,4933.0,2,1,2.0,3,1,2.0,3,25.0,1,1,2.0,1,1.0,0,1,0
1,12.0,1,4,2122.0,2,0,3.0,3,2,2.0,3,39.0,1,2,2.0,3,2.0,0,0,1
2,24.0,3,3,2892.0,2,3,3.0,1,2,4.0,2,51.0,1,0,1.0,1,1.0,0,1,1
0,30.0,2,6,1919.0,0,2,4.0,3,2,3.0,2,30.0,2,1,2.0,0,1.0,0,1,0
3,7.0,1,6,730.0,4,3,4.0,3,2,2.0,1,46.0,1,2,2.0,3,1.0,1,1,1
0,18.0,4,4,2278.0,0,2,3.0,0,2,3.0,0,28.0,1,1,2.0,1,1.0,0,1,0
1,6.0,3,3,1374.0,2,0,1.0,3,2,2.0,3,36.0,0,1,1.0,3,1.0,1,1,1
0,36.0,3,7,2384.0,2,2,4.0,3,2,1.0,2,33.0,1,2,1.0,3,1.0,0,1,0
3,12.0,3,6,886.0,4,0,4.0,0,2,2.0,0,21.0,1,1,1.0,1,1.0,0,1,1
3,18.0,3,3,3422.0,2,3,4.0,3,2,4.0,1,47.0,0,1,3.0,1,2.0,1,1,1
1,9.0,1,4,2799.0,2,0,2.0,3,2,2.0,3,36.0,1,2,2.0,1,2.0,0,1,1
0,12.0,3,4,836.0,0,2,4.0,0,2,2.0,1,23.0,0,1,1.0,3,1.0,0,1,0
0,15.0,3,4,2631.0,0,0,2.0,0,2,4.0,0,28.0,1,2,2.0,1,1.0,1,1,0
3,15.0,3,1,1262.0,1,1,4.0,3,2,3.0,1,36.0,1,1,2.0,1,1.0,1,1,1
1,12.0,3,3,2577.0,2,0,2.0,1,2,1.0,0,42.0,1,1,1.0,1,1.0,0,1,1
1,6.0,0,2,1198.0,2,3,4.0,0,2,4.0,2,35.0,1,0,1.0,1,1.0,0,1,0
0,36.0,2,0,4455.0,2,0,2.0,1,2,2.0,3,30.0,2,1,2.0,0,1.0,1,1,0
3,36.0,2,6,4454.0,2,0,4.0,0,2,4.0,3,34.0,1,1,2.0,1,1.0,0,1,1
1,10.0,1,4,2241.0,2,2,1.0,3,2,3.0,3,48.0,1,2,2.0,3,2.0,0,0,1
3,24.0,3,8,937.0,2,2,4.0,2,2,3.0,0,27.0,1,1,2.0,3,1.0,0,1,1
1,15.0,3,4,1721.0,2,2,2.0,3,2,3.0,3,36.0,1,1,1.0,1,1.0,0,1,1
1,24.0,0,3,2828.0,1,0,4.0,3,2,4.0,3,22.0,2,1,1.0,1,1.0,1,1,1
0,6.0,3,6,590.0,2,2,3.0,2,2,3.0,3,26.0,1,1,1.0,3,1.0,0,0,1
2,24.0,1,6,3148.0,4,0,3.0,3,2,2.0,0,31.0,1,1,2.0,1,1.0,1,1,1
1,18.0,3,6,3509.0,2,1,4.0,0,1,1.0,3,25.0,1,1,1.0,1,1.0,0,1,1
3,6.0,1,6,1898.0,4,0,1.0,3,2,2.0,3,34.0,1,1,2.0,3,2.0,0,1,1
1,30.0,3,3,3108.0,2,2,2.0,1,2,4.0,1,31.0,1,1,1.0,3,1.0,0,1,0
1,36.0,3,9,8335.0,4,3,3.0,3,2,4.0,2,47.0,1,0,1.0,1,1.0,0,1,0
1,48.0,0,0,7685.0,2,1,2.0,0,1,4.0,0,37.0,1,2,1.0,1,1.0,0,1,0
0,30.0,1,3,8386.0,2,1,2.0,3,2,2.0,1,49.0,1,1,1.0,1,1.0,0,1,0
0,21.0,3,0,1188.0,2,3,2.0,0,2,4.0,1,39.0,1,1,1.0,1,2.0,0,1,0
1,42.0,3,3,7882.0,2,1,2.0,3,1,4.0,1,45.0,1,0,1.0,1,2.0,0,1,1
2,10.0,3,1,1225.0,2,0,2.0,3,2,2.0,0,37.0,1,1,1.0,1,1.0,1,1,1
0,24.0,1,6,1743.0,2,3,4.0,3,2,2.0,1,48.0,1,1,2.0,3,1.0,0,1,1
3,24.0,3,9,7814.0,2,1,3.0,3,2,3.0,0,38.0,1,1,1.0,0,1.0,1,1,1
0,12.0,3,8,754.0,4,3,4.0,3,2,4.0,1,38.0,1,1,2.0,1,1.0,0,1,1
1,9.0,3,6,1366.0,2,2,3.0,0,2,4.0,1,22.0,1,2,1.0,1,1.0,0,1,0
1,24.0,1,4,1199.0,2,3,4.0,3,2,4.0,0,60.0,1,1,2.0,3,1.0,0,1,0
1,12.0,1,3,2246.0,2,3,3.0,3,2,3.0,1,60.0,1,1,2.0,1,1.0,0,1,0
0,21.0,1,0,3652.0,2,1,2.0,3,2,3.0,1,27.0,1,1,2.0,1,1.0,0,1,1
1,42.0,1,7,3394.0,2,4,4.0,3,0,4.0,0,65.0,1,1,2.0,2,1.0,0,1,1
3,12.0,3,6,804.0,2,3,4.0,3,2,4.0,0,38.0,1,1,1.0,1,1.0,0,1,1
3,20.0,1,4,3485.0,4,2,2.0,1,2,4.0,3,44.0,1,1,2.0,1,1.0,1,1,1
0,12.0,3,4,6078.0,2,1,2.0,3,2,2.0,0,32.0,1,1,1.0,1,1.0,0,1,1
0,6.0,3,6,368.0,4,3,4.0,3,2,4.0,1,38.0,1,1,1.0,1,1.0,0,1,1
3,24.0,3,9,5433.0,4,4,2.0,0,2,4.0,1,26.0,1,2,1.0,0,1.0,1,1,1
1,15.0,3,3,1845.0,2,2,4.0,0,1,1.0,1,46.0,1,2,1.0,1,1.0,0,1,1
1,24.0,3,3,2996.0,4,0,2.0,2,2,4.0,0,20.0,1,1,1.0,1,1.0,0,1,0
0,18.0,2,4,2899.0,4,3,4.0,3,2,4.0,0,43.0,1,1,1.0,1,2.0,0,1,1
3,24.0,3,0,4591.0,3,0,2.0,3,2,3.0,1,54.0,1,1,3.0,0,1.0,1,1,0
3,30.0,1,6,5954.0,2,1,3.0,3,0,2.0,0,38.0,1,1,1.0,1,1.0,0,1,1
3,12.0,3,3,1123.0,1,0,4.0,0,2,4.0,0,29.0,1,2,1.0,3,1.0,0,1,0
1,36.0,3,3,2712.0,2,3,2.0,3,2,2.0,1,41.0,0,1,1.0,1,2.0,0,1,0
3,6.0,4,4,1204.0,0,0,4.0,3,2,1.0,2,35.0,0,2,1.0,1,1.0,0,0,1
0,18.0,3,4,1042.0,4,0,4.0,0,2,2.0,1,33.0,1,1,1.0,1,1.0,0,1,0
1,36.0,3,9,8229.0,2,0,2.0,3,2,2.0,1,26.0,1,1,1.0,1,2.0,0,1,0
2,36.0,3,6,4210.0,2,0,4.0,3,2,2.0,0,26.0,1,1,1.0,1,1.0,0,1,0
0,36.0,2,4,2862.0,0,3,4.0,3,2,3.0,2,30.0,1,0,1.0,1,1.0,0,1,1
3,12.0,1,2,2096.0,2,1,2.0,3,2,3.0,3,49.0,1,1,1.0,3,2.0,0,1,1
2,24.0,1,3,3617.0,4,3,4.0,3,0,4.0,2,20.0,1,2,2.0,1,1.0,0,1,1
0,9.0,3,6,790.0,1,0,4.0,0,2,3.0,3,66.0,1,1,1.0,3,1.0,0,1,1
3,12.0,3,3,1768.0,2,0,3.0,3,2,2.0,3,24.0,1,2,1.0,3,1.0,0,1,1
1,18.0,1,3,2124.0,2,0,4.0,0,2,4.0,3,24.0,1,2,2.0,1,1.0,0,1,0
1,18.0,3,6,1882.0,2,0,4.0,0,2,4.0,0,25.0,0,2,2.0,1,1.0,0,1,0
3,24.0,3,6,2284.0,2,1,4.0,3,2,2.0,0,28.0,1,1,1.0,1,1.0,1,1,1
1,24.0,3,4,4817.0,2,1,2.0,3,0,3.0,1,31.0,1,1,1.0,1,1.0,1,1,0
3,18.0,1,2,1864.0,0,0,4.0,0,2,2.0,3,30.0,1,1,2.0,1,1.0,0,1,0
1,12.0,1,4,691.0,2,3,4.0,3,2,3.0,1,35.0,1,1,2.0,1,1.0,0,1,0
0,30.0,3,6,2991.0,4,3,2.0,0,2,4.0,0,25.0,1,1,1.0,1,1.0,0,1,1
3,7.0,2,6,846.0,4,3,3.0,3,2,4.0,2,36.0,1,0,1.0,1,1.0,0,1,1
0,36.0,4,0,1953.0,2,3,4.0,3,2,4.0,2,61.0,1,0,1.0,0,1.0,1,1,0
3,10.0,3,9,2848.0,0,0,1.0,3,0,2.0,3,32.0,1,1,1.0,1,2.0,0,1,1
0,12.0,1,9,1860.0,2,4,4.0,3,2,2.0,0,34.0,1,1,2.0,0,1.0,1,1,1
3,21.0,3,9,2476.0,4,3,4.0,3,2,4.0,3,46.0,1,1,1.0,0,1.0,1,1,1
3,12.0,1,0,2292.0,2,4,4.0,3,2,2.0,0,42.0,2,1,2.0,0,1.0,1,1,0
3,12.0,1,2,3565.0,4,2,2.0,3,2,1.0,1,37.0,1,1,2.0,3,2.0,0,1,1
0,12.0,3,4,685.0,2,1,2.0,2,2,3.0,0,25.0,0,1,1.0,3,1.0,0,1,0
3,18.0,1,4,1028.0,2,0,4.0,0,2,3.0,3,36.0,1,1,2.0,1,1.0,0,1,1
0,9.0,3,6,1206.0,2,3,4.0,0,2,4.0,3,25.0,1,1,1.0,1,1.0,0,1,1
0,24.0,0,2,1837.0,2,1,4.0,0,2,4.0,2,34.0,0,0,1.0,3,1.0,0,1,0
3,4.0,1,6,1503.0,2,1,2.0,3,2,1.0,3,42.0,1,1,2.0,3,2.0,0,1,1
0,24.0,1,4,3878.0,0,2,4.0,1,2,2.0,0,37.0,1,1,1.0,1,1.0,1,1,1
0,15.0,2,7,1512.0,3,0,3.0,2,2,3.0,1,61.0,2,1,2.0,1,1.0,0,1,0
0,15.0,0,4,6850.0,0,4,1.0,3,2,2.0,1,34.0,1,1,1.0,0,2.0,1,1,0
2,36.0,3,6,4473.0,2,3,4.0,3,2,2.0,0,31.0,1,1,1.0,1,1.0,0,1,1
0,15.0,3,7,1308.0,2,3,4.0,3,2,4.0,0,38.0,1,1,2.0,3,1.0,0,1,1
3,18.0,3,7,1943.0,2,2,4.0,0,2,4.0,3,23.0,1,1,1.0,1,1.0,0,1,0
3,27.0,2,0,5117.0,2,1,3.0,3,2,4.0,0,26.0,1,1,2.0,1,1.0,0,1,1
1,21.0,0,4,1647.0,4,0,4.0,3,2,2.0,1,40.0,1,1,2.0,3,2.0,0,1,0
1,48.0,3,6,6999.0,2,1,1.0,2,1,1.0,3,34.0,1,1,2.0,1,1.0,1,1,0
2,18.0,3,3,2864.0,2,0,2.0,3,2,1.0,3,34.0,1,1,1.0,3,2.0,0,1,0
