season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,target
0,0.0,8.0,0.0,0,3.0,1,0,30.34,33.335,0.51,15.0013,37.0
3,0.0,10.0,18.0,0,6.0,0,0,18.04,21.97,0.54,6.0032,335.0
2,1.0,6.0,11.0,0,2.0,1,0,27.06,31.06,0.69,8.9981,230.0
0,1.0,9.0,22.0,0,5.0,1,0,28.7,33.335,0.74,15.0013,299.0
0,1.0,8.0,10.0,0,1.0,1,2,31.16,34.09,0.4,0.0,199.0
2,0.0,3.0,7.0,0,5.0,1,0,8.200000000000001,9.09,0.59,23.9994,104.0
0,1.0,7.0,6.0,0,6.0,0,0,30.34,35.605,0.74,7.0015,31.0
1,1.0,12.0,0.0,0,4.0,1,3,10.66,11.365,0.87,19.9995,3.0
2,0.0,5.0,0.0,0,3.0,1,2,22.14,25.76,0.88,15.0013,23.0
0,1.0,7.0,3.0,0,3.0,1,0,26.24,28.79,0.89,8.9981,5.0
2,0.0,4.0,15.0,0,5.0,1,2,22.96,26.515,0.4,19.9995,252.0
1,1.0,1.0,18.0,0,0.0,0,0,13.94,15.15,0.23,23.9994,168.0
1,0.0,1.0,16.0,1,1.0,0,2,8.200000000000001,10.605,0.47,11.0014,82.0
3,0.0,10.0,14.0,0,1.0,1,2,18.04,21.97,0.47,15.0013,141.0
3,1.0,11.0,23.0,0,0.0,0,0,17.22,21.21,0.71,12.998,109.0
0,0.0,6.0,4.0,0,0.0,0,0,24.6,30.305,0.64,6.0032,11.0
2,1.0,6.0,23.0,0,1.0,1,0,23.78,27.275,0.49,19.9995,86.0
2,1.0,6.0,23.0,0,0.0,0,0,23.78,27.275,0.64,12.998,108.0
1,0.0,3.0,17.0,0,2.0,1,2,14.76,17.424999999999997,0.62,12.998,217.0
2,1.0,4.0,20.0,0,6.0,0,2,22.96,26.515,0.46,8.9981,321.0
0,1.0,9.0,1.0,0,6.0,0,0,29.52,34.85,0.74,8.9981,79.0
2,1.0,5.0,0.0,0,3.0,1,2,23.78,27.275,0.88,0.0,39.0
1,1.0,1.0,11.0,1,1.0,0,0,10.66,10.605,0.35,32.9975,175.0
0,1.0,8.0,1.0,0,1.0,1,0,27.06,31.06,0.65,6.0032,14.0
0,1.0,7.0,2.0,0,6.0,0,0,29.52,34.09,0.7,0.0,90.0
2,1.0,5.0,2.0,0,4.0,1,0,24.6,28.79,0.78,11.0014,16.0
0,1.0,7.0,0.0,0,4.0,1,0,27.06,31.06,0.65,12.998,92.0
1,1.0,12.0,10.0,0,5.0,1,0,13.12,14.395,0.42,31.0009,154.0
1,0.0,1.0,5.0,0,1.0,1,0,0.8200000000000001,3.03,0.48,8.9981,5.0
3,0.0,11.0,8.0,0,0.0,0,0,13.94,17.424999999999997,0.66,6.0032,79.0
0,1.0,7.0,23.0,0,1.0,1,0,29.52,34.09,0.66,11.0014,114.0
0,0.0,8.0,11.0,0,3.0,1,2,30.34,34.09,0.58,7.0015,122.0
1,1.0,1.0,19.0,0,1.0,1,0,12.3,15.909999999999998,0.45,7.0015,306.0
2,1.0,5.0,13.0,0,3.0,1,2,26.24,31.06,0.53,16.997899999999998,266.0
3,0.0,11.0,16.0,0,3.0,1,3,19.68,23.485,0.94,7.0015,123.0
0,1.0,8.0,5.0,0,1.0,1,0,28.7,33.335,0.79,12.998,25.0
3,1.0,10.0,11.0,0,6.0,0,0,22.96,26.515,0.64,19.0012,585.0
3,1.0,11.0,9.0,0,0.0,0,0,13.12,15.15,0.7,16.997899999999998,204.0
0,1.0,8.0,6.0,0,0.0,0,2,25.42,30.305,0.69,7.0015,20.0
0,1.0,7.0,2.0,0,0.0,0,0,33.62,38.635000000000005,0.52,7.0015,70.0
1,1.0,2.0,7.0,0,0.0,0,2,9.84,12.12,0.75,11.0014,16.0
2,1.0,3.0,16.0,0,2.0,1,0,17.22,21.21,0.2,0.0,305.0
0,1.0,6.0,6.0,0,1.0,1,0,26.24,29.545,0.78,11.0014,158.0
2,0.0,4.0,16.0,0,5.0,1,2,13.12,15.15,0.93,16.997899999999998,60.0
1,1.0,1.0,1.0,0,1.0,1,0,9.84,12.12,0.6,8.9981,5.0
1,1.0,2.0,17.0,0,6.0,0,0,12.3,13.635,0.33,23.9994,159.0
0,1.0,8.0,5.0,0,0.0,0,0,29.52,34.85,0.74,16.997899999999998,19.0
1,1.0,2.0,17.0,0,3.0,1,3,9.84,12.88,0.87,7.0015,155.0
0,0.0,8.0,1.0,0,1.0,1,0,27.880000000000003,31.82,0.79,6.0032,21.0
0,0.0,6.0,20.0,0,4.0,1,0,30.34,32.575,0.33,12.998,340.0
1,1.0,2.0,2.0,0,4.0,1,2,17.22,21.21,0.67,8.9981,9.0
1,0.0,1.0,18.0,0,6.0,0,0,3.28,4.545,0.35,12.998,54.0
1,1.0,12.0,8.0,0,4.0,1,0,10.66,11.365,0.65,23.9994,208.0
3,0.0,11.0,4.0,0,2.0,1,0,13.94,15.909999999999998,0.81,15.0013,8.0
0,1.0,8.0,16.0,0,4.0,1,0,32.800000000000004,36.365,0.43,11.0014,482.0
2,0.0,5.0,14.0,0,6.0,0,3,24.6,31.06,0.35,11.0014,378.0
2,1.0,4.0,8.0,0,5.0,1,0,16.400000000000002,20.455,0.5,0.0,592.0
2,1.0,4.0,12.0,0,6.0,0,0,26.24,31.06,0.57,15.0013,640.0
0,0.0,7.0,8.0,0,4.0,1,2,28.7,33.335,0.79,12.998,443.0
0,0.0,6.0,8.0,0,3.0,1,0,28.7,32.575,0.48,19.0012,540.0
0,1.0,9.0,19.0,0,6.0,0,0,25.42,31.06,0.41,11.0014,478.0
3,1.0,11.0,0.0,1,4.0,0,0,13.12,16.665,0.66,6.0032,46.0
2,0.0,6.0,7.0,0,1.0,1,3,22.96,26.515,0.88,12.998,46.0
3,1.0,10.0,17.0,0,3.0,1,0,23.78,27.275,0.43,15.0013,948.0
1,0.0,2.0,7.0,0,4.0,1,0,8.200000000000001,9.85,0.72,12.998,104.0
0,0.0,9.0,21.0,0,3.0,1,2,27.06,31.06,0.65,15.0013,213.0
2,0.0,6.0,23.0,0,3.0,1,0,30.34,33.335,0.51,11.0014,69.0
2,1.0,3.0,8.0,0,3.0,1,3,19.68,23.485,0.94,7.0015,535.0
0,0.0,8.0,20.0,0,2.0,1,0,27.06,31.06,0.5,0.0,298.0
1,1.0,1.0,14.0,0,6.0,0,0,15.58,19.695,0.5,26.0027,362.0
0,1.0,7.0,7.0,0,0.0,0,0,30.34,34.85,0.7,0.0,50.0
1,0.0,2.0,6.0,0,5.0,1,2,18.04,21.97,0.72,11.0014,50.0
1,1.0,1.0,22.0,1,1.0,0,2,12.3,13.635,0.49,23.9994,43.0
3,0.0,12.0,18.0,0,2.0,1,2,18.86,22.725,1.0,19.0012,304.0
1,0.0,2.0,22.0,0,6.0,0,0,12.3,12.88,0.28,32.9975,44.0
3,1.0,11.0,0.0,0,4.0,1,3,11.48,13.635,0.61,15.0013,15.0
3,0.0,10.0,3.0,0,0.0,0,0,13.94,18.18,0.87,0.0,46.0
2,0.0,6.0,10.0,0,6.0,0,0,29.52,34.09,0.62,12.998,244.0
1,1.0,2.0,3.0,0,6.0,0,0,9.84,14.395,0.75,0.0,18.0
0,1.0,8.0,7.0,0,6.0,0,0,29.52,34.85,0.77,11.0014,67.0
1,0.0,12.0,5.0,0,5.0,1,0,14.76,17.424999999999997,0.93,12.998,8.0
3,1.0,10.0,0.0,0,1.0,1,0,16.400000000000002,20.455,0.62,0.0,31.0
3,0.0,9.0,12.0,0,4.0,1,0,27.06,31.06,0.61,11.0014,195.0
0,1.0,7.0,8.0,0,2.0,1,2,32.800000000000004,37.88,0.55,0.0,661.0
0,1.0,8.0,0.0,0,5.0,1,0,27.880000000000003,31.82,0.83,11.0014,82.0
0,1.0,9.0,2.0,0,0.0,0,0,21.32,25.0,0.63,0.0,89.0
0,0.0,8.0,1.0,0,1.0,1,0,27.880000000000003,31.82,0.83,8.9981,12.0
1,1.0,3.0,21.0,0,5.0,1,3,14.76,18.18,0.87,6.0032,101.0
3,0.0,11.0,7.0,0,2.0,1,0,12.3,15.909999999999998,0.87,7.0015,323.0
1,1.0,1.0,2.0,0,4.0,1,2,11.48,13.635,0.75,11.0014,7.0
1,0.0,1.0,0.0,0,3.0,1,2,9.02,11.365,0.69,8.9981,17.0
2,0.0,3.0,18.0,0,5.0,1,0,12.3,14.395,0.39,16.997899999999998,198.0
0,1.0,7.0,11.0,0,3.0,1,0,31.16,33.335,0.33,0.0,281.0
0,0.0,8.0,19.0,0,6.0,0,2,27.880000000000003,31.82,0.79,19.0012,237.0
0,1.0,9.0,19.0,0,6.0,0,3,23.78,27.275,0.88,7.0015,215.0
2,1.0,6.0,20.0,0,1.0,1,2,25.42,29.545,0.73,8.9981,362.0
3,0.0,11.0,0.0,0,5.0,1,2,16.400000000000002,20.455,0.82,0.0,43.0
2,1.0,5.0,10.0,0,5.0,1,0,21.32,25.0,0.36,22.0028,210.0
3,1.0,9.0,17.0,0,5.0,1,2,27.06,31.06,0.54,19.9995,808.0
0,1.0,6.0,2.0,0,4.0,1,0,29.52,34.85,0.79,7.0015,18.0
1,1.0,1.0,11.0,0,4.0,1,2,13.94,17.424999999999997,0.81,7.0015,119.0
0,0.0,7.0,20.0,0,4.0,1,0,34.44,44.695,0.71,15.0013,237.0
2,1.0,5.0,0.0,0,2.0,1,2,21.32,25.0,0.52,16.997899999999998,38.0
0,1.0,7.0,17.0,0,4.0,1,0,31.16,34.09,0.43,15.0013,795.0
3,1.0,10.0,13.0,0,5.0,1,2,23.78,27.275,0.68,8.9981,337.0
0,1.0,9.0,4.0,0,5.0,1,0,22.14,25.76,0.77,0.0,12.0
0,1.0,7.0,23.0,0,1.0,1,0,30.34,33.335,0.51,7.0015,102.0
3,0.0,10.0,19.0,0,0.0,0,0,22.96,26.515,0.49,19.9995,153.0
2,0.0,3.0,12.0,0,1.0,1,2,10.66,13.635,0.25,0.0,79.0
3,1.0,9.0,17.0,0,0.0,0,0,25.42,31.06,0.35,19.0012,575.0
1,1.0,2.0,11.0,0,0.0,0,2,10.66,11.365,0.56,22.0028,226.0
3,0.0,11.0,15.0,0,0.0,0,0,19.68,23.485,0.51,12.998,306.0
3,1.0,12.0,20.0,0,6.0,0,0,13.12,17.424999999999997,0.81,0.0,198.0
1,1.0,1.0,13.0,0,5.0,1,0,16.400000000000002,20.455,0.43,19.0012,204.0
0,0.0,7.0,21.0,0,2.0,1,0,31.98,37.12,0.62,16.997899999999998,245.0
2,1.0,4.0,18.0,0,1.0,1,0,22.14,25.76,0.34,19.9995,646.0
3,1.0,10.0,10.0,0,6.0,0,0,16.400000000000002,20.455,0.43,0.0,347.0
0,1.0,7.0,17.0,0,3.0,1,0,32.800000000000004,34.85,0.31,15.0013,830.0
1,1.0,12.0,5.0,0,1.0,1,0,7.38,9.85,0.8,8.9981,9.0
3,0.0,12.0,0.0,0,2.0,1,0,14.76,18.18,0.57,7.0015,21.0
2,1.0,5.0,5.0,0,0.0,0,3,21.32,25.0,0.83,11.0014,11.0
1,1.0,3.0,23.0,0,2.0,1,0,11.48,13.635,0.61,15.0013,54.0
2,1.0,5.0,12.0,0,1.0,1,2,22.96,26.515,0.68,15.0013,263.0
3,0.0,10.0,0.0,0,5.0,1,0,16.400000000000002,20.455,0.62,16.997899999999998,50.0
1,1.0,1.0,5.0,0,6.0,0,0,10.66,13.635,0.75,7.0015,9.0
1,1.0,12.0,10.0,0,0.0,0,0,10.66,10.605,0.41,39.0007,122.0
1,1.0,1.0,11.0,0,1.0,1,2,8.200000000000001,11.365,0.93,6.0032,62.0
3,1.0,12.0,5.0,0,6.0,0,2,14.76,18.18,0.93,7.0015,6.0
0,0.0,7.0,23.0,0,0.0,0,0,28.7,33.335,0.74,8.9981,93.0
2,1.0,5.0,7.0,0,0.0,0,0,25.42,28.03,0.88,11.0014,52.0
0,1.0,7.0,15.0,1,3.0,0,0,37.72,42.425,0.35,19.9995,454.0
1,0.0,12.0,12.0,0,5.0,1,0,16.400000000000002,20.455,0.54,35.0008,170.0
0,0.0,7.0,9.0,0,1.0,1,0,30.34,34.85,0.67,15.0013,203.0
0,0.0,6.0,15.0,0,0.0,0,0,30.34,32.575,0.4,0.0,403.0
0,0.0,7.0,5.0,0,3.0,1,0,27.880000000000003,31.82,0.83,7.0015,23.0
0,1.0,8.0,18.0,0,2.0,1,2,31.16,35.605,0.62,11.0014,814.0
1,1.0,1.0,16.0,0,0.0,0,2,18.04,21.97,0.54,19.9995,215.0
3,0.0,10.0,18.0,0,4.0,1,3,25.42,28.79,0.83,16.997899999999998,268.0
1,0.0,2.0,13.0,0,5.0,1,3,22.14,25.76,0.6,31.0009,83.0
3,0.0,10.0,9.0,0,0.0,0,0,16.400000000000002,20.455,0.76,0.0,143.0
3,0.0,10.0,18.0,0,0.0,0,0,14.76,17.424999999999997,0.4,8.9981,213.0
2,0.0,4.0,11.0,0,4.0,1,2,25.42,28.79,0.83,19.0012,84.0
0,0.0,8.0,13.0,0,4.0,1,0,32.800000000000004,37.12,0.52,23.9994,187.0
0,0.0,6.0,3.0,0,3.0,1,0,27.06,30.305,0.78,8.9981,7.0
3,1.0,10.0,5.0,0,0.0,0,0,16.400000000000002,20.455,0.82,12.998,11.0
2,0.0,5.0,11.0,0,1.0,1,0,26.24,31.06,0.57,0.0,185.0
3,0.0,12.0,21.0,0,0.0,0,0,9.02,13.635,0.55,0.0,63.0
2,1.0,3.0,12.0,0,1.0,1,0,19.68,23.485,0.33,35.0008,279.0
3,1.0,10.0,18.0,0,2.0,1,3,25.42,27.275,0.94,6.0032,687.0
0,0.0,7.0,15.0,0,3.0,1,0,35.26,40.91,0.5,11.0014,138.0
1,0.0,3.0,10.0,0,5.0,1,0,9.84,11.365,0.6,16.997899999999998,66.0
1,1.0,1.0,12.0,0,4.0,1,2,13.94,16.665,0.81,8.9981,165.0
1,0.0,1.0,7.0,0,0.0,0,0,3.28,5.305,0.58,11.0014,2.0
1,1.0,12.0,6.0,0,3.0,1,2,9.02,10.605,0.69,15.0013,36.0
1,0.0,3.0,9.0,0,1.0,1,0,9.02,9.09,0.64,31.0009,134.0
2,1.0,4.0,19.0,0,5.0,1,0,20.5,24.24,0.27,26.0027,441.0
2,1.0,6.0,19.0,0,5.0,1,0,30.34,32.575,0.3,15.0013,555.0
2,1.0,5.0,17.0,0,4.0,1,0,31.16,33.335,0.31,11.0014,827.0
1,1.0,1.0,17.0,1,1.0,0,0,10.66,11.365,0.48,22.0028,193.0
3,1.0,10.0,13.0,0,3.0,1,2,22.14,25.76,0.49,8.9981,310.0
0,0.0,9.0,10.0,0,6.0,0,3,27.06,31.06,0.65,16.997899999999998,258.0
1,1.0,1.0,20.0,0,5.0,1,0,9.84,12.12,0.41,11.0014,136.0
2,0.0,4.0,17.0,0,6.0,0,2,15.58,19.695,0.82,6.0032,257.0
0,0.0,7.0,22.0,0,0.0,0,0,31.98,37.88,0.66,0.0,98.0
1,1.0,1.0,21.0,0,5.0,1,2,8.200000000000001,11.365,0.37,6.0032,104.0
2,0.0,4.0,2.0,0,4.0,1,0,14.76,17.424999999999997,0.76,8.9981,3.0
1,1.0,2.0,5.0,0,1.0,1,0,7.38,10.605,0.8,7.0015,17.0
1,0.0,12.0,14.0,0,5.0,1,0,16.400000000000002,20.455,0.54,27.9993,200.0
3,0.0,10.0,14.0,0,0.0,0,0,27.880000000000003,31.82,0.47,11.0014,500.0
0,1.0,8.0,12.0,0,0.0,0,3,29.52,34.85,0.74,23.9994,626.0
3,0.0,11.0,11.0,0,0.0,0,0,17.22,21.21,0.58,6.0032,320.0
2,1.0,4.0,23.0,0,3.0,1,0,21.32,25.0,0.23,27.9993,131.0
0,0.0,6.0,4.0,0,3.0,1,0,26.24,28.79,0.83,0.0,11.0
1,0.0,1.0,3.0,0,5.0,1,0,4.1000000000000005,6.819999999999999,0.54,7.0015,1.0
0,0.0,8.0,18.0,0,0.0,0,0,29.52,34.85,0.79,16.997899999999998,311.0
1,0.0,1.0,5.0,0,3.0,1,2,9.02,12.88,0.93,6.0032,7.0
1,0.0,2.0,19.0,0,3.0,1,0,13.94,15.909999999999998,0.53,15.0013,161.0
1,0.0,1.0,0.0,0,0.0,0,0,6.5600000000000005,9.09,0.8,7.0015,33.0
2,0.0,6.0,22.0,0,0.0,0,0,27.06,30.305,0.78,15.0013,152.0
2,1.0,5.0,4.0,0,5.0,1,2,25.42,28.03,0.88,0.0,9.0
3,0.0,10.0,12.0,0,1.0,1,2,16.400000000000002,20.455,0.71,8.9981,147.0
2,0.0,5.0,19.0,0,1.0,1,0,23.78,27.275,0.43,12.998,384.0
2,1.0,5.0,22.0,0,5.0,1,0,24.6,28.03,0.83,8.9981,232.0
3,1.0,10.0,19.0,0,2.0,1,2,20.5,24.24,0.68,12.998,115.0
3,1.0,10.0,3.0,0,2.0,1,2,22.14,25.76,0.88,12.998,5.0
0,0.0,8.0,18.0,0,6.0,0,0,31.16,35.605,0.58,16.997899999999998,394.0
2,0.0,4.0,2.0,0,3.0,1,0,17.22,21.21,0.94,11.0014,2.0
0,1.0,9.0,21.0,1,1.0,0,0,29.52,34.09,0.76,7.0015,184.0
1,1.0,3.0,9.0,0,1.0,1,0,20.5,24.24,0.72,11.0014,331.0
1,0.0,1.0,2.0,0,0.0,0,0,6.5600000000000005,11.365,0.8,0.0,11.0
2,0.0,4.0,11.0,0,3.0,1,0,25.42,30.305,0.69,6.0032,118.0
0,0.0,8.0,3.0,0,2.0,1,0,29.52,34.09,0.62,0.0,3.0
3,0.0,12.0,2.0,0,1.0,1,0,8.200000000000001,12.88,0.69,0.0,4.0
0,1.0,9.0,12.0,0,4.0,1,2,29.52,34.85,0.79,15.0013,137.0
2,0.0,6.0,17.0,0,6.0,0,2,29.52,32.575,0.34,16.997899999999998,344.0
0,1.0,7.0,8.0,0,6.0,0,0,30.34,34.85,0.66,11.0014,163.0
0,0.0,8.0,18.0,0,3.0,1,0,30.34,34.09,0.55,19.9995,621.0
0,1.0,6.0,23.0,0,5.0,1,3,33.62,41.665,0.63,12.998,48.0
2,0.0,6.0,14.0,0,6.0,0,0,33.62,38.635000000000005,0.49,7.0015,380.0
2,1.0,5.0,5.0,0,0.0,0,0,21.32,25.0,0.72,12.998,12.0
3,0.0,10.0,6.0,0,4.0,1,0,16.400000000000002,20.455,0.66,12.998,114.0
3,1.0,12.0,9.0,0,5.0,1,0,9.84,12.12,0.75,8.9981,343.0
0,1.0,6.0,20.0,0,6.0,0,0,33.62,38.635000000000005,0.52,11.0014,292.0
0,1.0,6.0,10.0,0,1.0,1,0,31.16,34.85,0.55,11.0014,184.0
3,1.0,10.0,19.0,0,0.0,0,2,16.400000000000002,20.455,0.82,7.0015,114.0
2,1.0,5.0,15.0,0,3.0,1,2,28.7,32.575,0.61,0.0,257.0
1,1.0,1.0,2.0,0,2.0,1,0,7.38,8.334999999999999,0.51,16.997899999999998,3.0
0,0.0,7.0,10.0,0,2.0,1,0,33.62,38.635000000000005,0.52,11.0014,123.0
0,0.0,7.0,23.0,0,5.0,1,0,32.800000000000004,39.395,0.63,12.998,103.0
1,1.0,1.0,3.0,0,2.0,1,2,13.12,16.665,0.93,8.9981,3.0
3,1.0,12.0,2.0,0,1.0,1,2,15.58,19.695,0.94,0.0,5.0
1,1.0,3.0,7.0,0,5.0,1,0,12.3,16.665,0.7,0.0,262.0
1,1.0,2.0,19.0,0,2.0,1,2,14.76,17.424999999999997,0.5,11.0014,281.0
1,1.0,2.0,13.0,0,3.0,1,0,17.22,21.21,0.54,19.9995,190.0
2,0.0,5.0,7.0,0,0.0,0,2,21.32,25.0,1.0,8.9981,42.0
3,1.0,10.0,21.0,0,0.0,0,3,18.04,21.97,0.88,27.9993,46.0
2,1.0,5.0,13.0,0,2.0,1,2,26.24,30.305,0.73,0.0,243.0
3,1.0,10.0,11.0,0,6.0,0,0,26.24,30.305,0.65,16.997899999999998,647.0
3,0.0,12.0,12.0,0,3.0,1,2,14.76,18.18,0.57,6.0032,144.0
1,0.0,3.0,8.0,0,3.0,1,0,9.84,10.605,0.65,19.0012,256.0
2,0.0,5.0,8.0,0,3.0,1,0,19.68,23.485,0.77,16.997899999999998,442.0
1,1.0,1.0,2.0,0,2.0,1,3,11.48,13.635,0.75,16.997899999999998,12.0
3,0.0,12.0,15.0,0,5.0,1,2,13.12,15.15,0.45,19.9995,153.0
2,0.0,5.0,0.0,0,3.0,1,3,21.32,25.0,0.77,11.0014,27.0
2,0.0,6.0,5.0,0,4.0,1,2,28.7,33.335,0.84,0.0,20.0
0,1.0,7.0,4.0,0,1.0,1,2,29.52,33.335,0.54,19.9995,12.0
1,0.0,1.0,2.0,0,5.0,1,2,8.200000000000001,9.85,0.69,15.0013,1.0
1,1.0,2.0,16.0,0,0.0,0,0,12.3,14.395,0.56,15.0013,296.0
1,0.0,3.0,1.0,0,6.0,0,2,23.78,27.275,0.46,23.9994,51.0
3,0.0,11.0,21.0,0,3.0,1,0,14.76,15.909999999999998,0.57,31.0009,66.0
1,0.0,1.0,3.0,0,1.0,1,0,9.02,11.365,0.64,12.998,2.0
0,1.0,8.0,3.0,0,3.0,1,0,26.24,28.79,0.83,7.0015,7.0
3,1.0,10.0,9.0,0,2.0,1,3,23.78,27.275,0.88,8.9981,86.0
3,0.0,12.0,4.0,0,6.0,0,0,9.02,11.365,0.75,8.9981,8.0
2,1.0,4.0,6.0,0,1.0,1,2,12.3,13.635,0.81,19.9995,45.0
0,0.0,9.0,21.0,0,6.0,0,0,26.24,29.545,0.78,6.0032,230.0
1,0.0,3.0,1.0,0,5.0,1,2,7.38,9.09,0.64,12.998,4.0
3,1.0,10.0,12.0,0,0.0,0,2,19.68,23.485,0.59,32.9975,491.0
1,1.0,12.0,11.0,0,5.0,1,2,11.48,13.635,0.52,15.0013,178.0
2,0.0,5.0,2.0,0,1.0,1,2,18.04,21.97,0.77,15.0013,35.0
2,1.0,4.0,21.0,0,6.0,0,0,20.5,24.24,0.2,12.998,234.0
2,0.0,3.0,3.0,0,1.0,1,0,9.02,11.365,0.44,11.0014,2.0
0,1.0,6.0,14.0,0,5.0,1,0,36.08,40.15,0.39,15.0013,263.0
2,0.0,3.0,2.0,0,2.0,1,0,9.84,10.605,0.32,19.9995,3.0
2,1.0,4.0,2.0,0,2.0,1,0,14.76,17.424999999999997,0.71,8.9981,2.0
3,1.0,11.0,23.0,0,5.0,1,0,17.22,21.21,0.38,30.0026,67.0
1,1.0,1.0,19.0,1,1.0,0,0,9.84,11.365,0.38,15.0013,93.0
0,1.0,6.0,21.0,0,5.0,1,2,35.26,41.665,0.53,12.998,236.0
2,1.0,4.0,13.0,0,3.0,1,0,22.96,26.515,0.26,15.0013,228.0
1,0.0,3.0,1.0,0,0.0,0,0,14.76,17.424999999999997,0.66,8.9981,33.0
2,0.0,5.0,11.0,0,0.0,0,2,27.06,30.305,0.83,19.0012,319.0
2,1.0,5.0,23.0,0,5.0,1,0,24.6,28.03,0.83,6.0032,256.0
3,0.0,11.0,13.0,0,1.0,1,2,20.5,24.24,0.77,8.9981,134.0
3,1.0,11.0,21.0,0,3.0,1,0,12.3,16.665,0.56,0.0,213.0
0,0.0,9.0,7.0,0,5.0,1,3,25.42,25.76,1.0,16.997899999999998,108.0
0,0.0,7.0,0.0,0,6.0,0,0,31.16,34.85,0.55,12.998,133.0
3,0.0,11.0,7.0,0,1.0,1,0,18.04,21.97,0.72,16.997899999999998,322.0
2,1.0,6.0,8.0,0,4.0,1,0,21.32,25.0,0.77,0.0,681.0
3,0.0,11.0,21.0,0,4.0,1,0,14.76,16.665,0.57,16.997899999999998,136.0
1,0.0,1.0,20.0,0,3.0,1,0,9.02,11.365,0.47,11.0014,89.0
0,0.0,7.0,14.0,0,5.0,1,0,33.62,34.85,0.23,12.998,303.0
2,0.0,4.0,3.0,0,1.0,1,0,17.22,21.21,0.62,7.0015,7.0
0,0.0,8.0,5.0,0,1.0,1,0,22.96,26.515,0.73,8.9981,17.0
3,0.0,11.0,12.0,0,2.0,1,0,20.5,24.24,0.48,6.0032,176.0
3,0.0,12.0,21.0,0,3.0,1,2,13.94,16.665,0.66,11.0014,154.0
0,0.0,9.0,13.0,0,2.0,1,3,22.14,25.76,0.88,19.9995,29.0
1,1.0,1.0,11.0,0,2.0,1,0,13.94,16.665,0.87,8.9981,153.0
2,1.0,3.0,21.0,0,4.0,1,0,18.04,21.97,0.44,19.0012,224.0
0,0.0,9.0,8.0,0,3.0,1,2,22.14,25.76,1.0,7.0015,462.0
2,0.0,4.0,6.0,0,3.0,1,0,22.96,26.515,0.94,16.997899999999998,84.0
3,0.0,11.0,19.0,0,1.0,1,3,16.400000000000002,20.455,0.94,12.998,137.0
0,1.0,8.0,1.0,0,2.0,1,2,24.6,28.03,0.83,8.9981,33.0
2,1.0,6.0,23.0,0,4.0,1,2,25.42,30.305,0.69,11.0014,172.0
0,1.0,7.0,22.0,0,0.0,0,3,30.34,34.85,0.7,6.0032,122.0
3,0.0,12.0,1.0,0,6.0,0,0,10.66,12.88,0.65,12.998,71.0
1,1.0,2.0,2.0,1,1.0,0,2,9.84,12.88,0.87,6.0032,20.0
2,1.0,6.0,10.0,0,0.0,0,0,25.42,31.06,0.43,15.0013,404.0
1,0.0,1.0,6.0,1,1.0,0,2,7.38,9.09,0.43,12.998,5.0
1,1.0,2.0,1.0,0,4.0,1,2,12.3,16.665,0.7,0.0,5.0
1,0.0,2.0,0.0,0,2.0,1,2,11.48,15.909999999999998,0.87,0.0,10.0
3,0.0,10.0,16.0,0,2.0,1,0,23.78,27.275,0.56,22.0028,309.0
0,0.0,7.0,10.0,0,0.0,0,0,30.34,34.85,0.66,11.0014,264.0
3,1.0,10.0,6.0,0,4.0,1,3,25.42,27.275,0.94,6.0032,133.0
0,0.0,7.0,5.0,0,4.0,1,0,28.7,32.575,0.65,7.0015,27.0
2,1.0,4.0,6.0,0,2.0,1,0,12.3,14.395,0.7,15.0013,120.0
3,1.0,9.0,10.0,0,2.0,1,0,22.96,26.515,0.52,19.9995,170.0
1,0.0,2.0,9.0,0,2.0,1,0,9.02,9.85,0.29,30.0026,110.0
2,1.0,6.0,3.0,0,2.0,1,3,20.5,24.24,0.82,12.998,5.0
3,1.0,12.0,6.0,0,6.0,0,2,9.84,14.395,0.75,0.0,11.0
1,1.0,3.0,12.0,0,1.0,1,2,10.66,15.15,0.52,0.0,137.0
0,0.0,9.0,23.0,0,3.0,1,0,24.6,25.76,0.94,7.0015,95.0
3,1.0,11.0,9.0,1,1.0,0,0,18.04,21.97,0.88,7.0015,397.0
3,0.0,12.0,15.0,0,1.0,1,0,15.58,19.695,0.46,11.0014,159.0
2,0.0,4.0,10.0,0,0.0,0,0,16.400000000000002,20.455,0.43,27.9993,215.0
0,1.0,7.0,8.0,0,6.0,0,0,33.62,41.665,0.63,12.998,152.0
0,0.0,8.0,2.0,0,3.0,1,2,31.98,35.605,0.49,11.0014,11.0
3,1.0,10.0,2.0,0,4.0,1,0,17.22,21.21,0.5,8.9981,11.0
3,0.0,12.0,3.0,0,3.0,1,0,11.48,15.909999999999998,0.65,0.0,3.0
1,1.0,1.0,4.0,0,6.0,0,0,13.12,16.665,0.57,6.0032,10.0
2,0.0,5.0,0.0,0,1.0,1,2,22.96,26.515,0.88,8.9981,41.0
2,0.0,4.0,16.0,0,0.0,0,2,18.86,22.725,0.31,12.998,303.0
3,1.0,12.0,12.0,0,4.0,1,0,11.48,15.909999999999998,0.41,0.0,235.0
1,0.0,2.0,6.0,0,4.0,1,0,12.3,15.15,0.7,8.9981,47.0
1,0.0,1.0,2.0,0,6.0,0,2,6.5600000000000005,9.85,0.59,6.0032,12.0
