checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
2,12.0,1,4,1480.0,1,4,2.0,3,2,4.0,2,66.0,0,0,3.0,2,1.0,0,1,1
1,8.0,1,4,731.0,2,3,4.0,3,2,4.0,3,47.0,1,1,2.0,3,1.0,0,1,1
3,18.0,4,0,4165.0,2,0,2.0,3,2,2.0,0,36.0,2,1,2.0,1,2.0,0,1,0
0,24.0,1,3,4736.0,2,2,2.0,0,2,4.0,0,25.0,0,1,1.0,3,1.0,0,1,0
0,60.0,3,4,7408.0,0,2,4.0,0,2,2.0,1,24.0,1,1,1.0,0,1.0,0,1,0
3,15.0,3,4,3186.0,3,1,2.0,0,2,3.0,0,20.0,1,2,1.0,1,1.0,0,1,1
1,18.0,3,6,1936.0,4,1,2.0,2,2,4.0,0,23.0,1,2,2.0,3,1.0,0,1,1
0,60.0,2,6,9157.0,4,0,2.0,3,2,2.0,2,27.0,1,0,1.0,0,1.0,0,1,1
3,24.0,3,6,3621.0,0,3,2.0,3,2,4.0,0,31.0,1,1,2.0,1,1.0,0,1,0
3,9.0,3,6,2697.0,2,0,1.0,3,2,2.0,3,32.0,1,1,1.0,1,2.0,0,1,1
3,24.0,3,6,5943.0,4,2,1.0,0,2,1.0,0,44.0,1,1,2.0,1,1.0,1,1,0
3,30.0,1,6,5954.0,2,1,3.0,3,0,2.0,0,38.0,1,1,1.0,1,1.0,0,1,1
1,12.0,1,9,1409.0,2,3,4.0,3,2,3.0,3,54.0,1,1,1.0,1,1.0,0,1,1
0,24.0,2,3,2333.0,4,2,4.0,3,2,2.0,1,29.0,0,1,1.0,3,1.0,0,1,1
0,9.0,3,3,918.0,2,0,4.0,0,2,1.0,1,30.0,1,1,1.0,1,1.0,0,1,0
0,24.0,2,6,6403.0,2,2,1.0,3,2,2.0,0,33.0,1,1,1.0,1,1.0,0,1,1
0,36.0,0,1,3990.0,4,2,3.0,0,2,2.0,2,29.0,0,1,1.0,2,1.0,0,1,1
3,15.0,3,9,3812.0,0,2,1.0,0,2,4.0,0,23.0,1,1,1.0,1,1.0,1,1,1
3,9.0,1,6,3074.0,4,0,1.0,3,2,2.0,3,33.0,1,1,2.0,1,2.0,0,1,1
0,48.0,3,6,3060.0,2,1,4.0,3,2,4.0,3,28.0,1,1,2.0,1,1.0,0,1,0
0,12.0,3,3,951.0,0,2,4.0,0,2,4.0,0,27.0,0,2,4.0,1,1.0,0,1,0
0,18.0,1,4,1056.0,2,3,3.0,3,1,3.0,3,30.0,0,1,2.0,1,1.0,0,1,0
3,24.0,3,6,1901.0,0,0,4.0,3,2,4.0,0,29.0,1,2,1.0,0,1.0,1,1,1
1,18.0,3,4,2249.0,0,1,4.0,3,2,3.0,0,30.0,1,1,1.0,0,2.0,1,1,1
0,6.0,3,6,753.0,2,0,2.0,0,1,3.0,3,64.0,1,1,1.0,1,1.0,0,1,1
3,18.0,1,6,6070.0,2,3,3.0,3,2,4.0,0,33.0,1,1,2.0,1,1.0,1,1,1
3,15.0,1,4,5045.0,4,3,1.0,0,2,4.0,0,59.0,1,1,1.0,1,1.0,1,1,1
0,18.0,1,0,3590.0,2,4,3.0,2,2,3.0,0,40.0,1,1,3.0,2,2.0,1,1,1
0,30.0,3,6,2991.0,4,3,2.0,0,2,4.0,0,25.0,1,1,1.0,1,1.0,0,1,1
3,24.0,3,9,3488.0,0,1,3.0,0,2,4.0,0,23.0,1,1,1.0,1,1.0,0,1,1
3,12.0,3,9,4675.0,4,2,1.0,0,2,4.0,0,20.0,1,2,1.0,1,1.0,0,1,1
1,12.0,2,4,1344.0,2,0,4.0,3,2,2.0,3,43.0,1,1,2.0,3,2.0,0,1,1
1,24.0,1,9,6419.0,2,3,2.0,0,2,4.0,2,44.0,1,0,2.0,0,2.0,1,1,1
1,15.0,3,4,1721.0,2,2,2.0,3,2,3.0,3,36.0,1,1,1.0,1,1.0,0,1,1
3,48.0,1,0,7629.0,4,3,4.0,1,2,2.0,0,46.0,0,1,2.0,0,2.0,0,1,1
3,24.0,1,6,5103.0,2,2,3.0,2,2,3.0,2,47.0,1,0,3.0,1,1.0,1,1,1
3,20.0,1,4,3485.0,4,2,2.0,1,2,4.0,3,44.0,1,1,2.0,1,1.0,1,1,1
3,12.0,1,6,1934.0,2,3,2.0,3,2,2.0,2,26.0,1,1,2.0,1,1.0,0,1,1
2,6.0,1,4,1343.0,2,3,1.0,3,2,4.0,3,46.0,1,1,2.0,1,2.0,0,0,1
1,9.0,3,4,1422.0,2,2,3.0,3,2,2.0,2,27.0,1,0,1.0,0,1.0,1,1,0
1,9.0,3,6,1366.0,2,2,3.0,0,2,4.0,1,22.0,1,2,1.0,1,1.0,0,1,0
1,18.0,3,3,2462.0,2,0,2.0,3,2,2.0,0,22.0,1,1,1.0,1,1.0,0,1,0
3,36.0,1,4,7855.0,2,0,4.0,0,2,2.0,3,25.0,2,1,2.0,1,1.0,1,1,0
3,18.0,1,9,3229.0,4,4,2.0,3,2,4.0,2,38.0,1,1,1.0,0,1.0,1,1,1
1,24.0,0,3,6872.0,2,2,2.0,1,2,1.0,1,55.0,0,1,1.0,1,1.0,1,1,0
1,12.0,3,4,3651.0,3,0,1.0,3,2,3.0,1,31.0,1,1,1.0,1,2.0,0,1,1
3,21.0,2,9,2993.0,2,0,3.0,3,2,2.0,3,28.0,2,1,2.0,3,1.0,0,1,1
3,6.0,3,6,1595.0,2,1,3.0,3,2,2.0,1,51.0,1,1,1.0,1,2.0,0,1,1
3,36.0,3,0,5742.0,0,1,2.0,3,2,2.0,0,31.0,1,1,2.0,1,1.0,1,1,1
3,24.0,2,4,2538.0,2,3,4.0,3,2,4.0,0,47.0,1,1,2.0,3,2.0,0,1,0
1,21.0,2,2,3414.0,2,2,2.0,3,2,1.0,1,26.0,1,1,2.0,1,1.0,0,1,0
1,12.0,0,6,626.0,2,0,4.0,0,2,4.0,3,24.0,0,1,1.0,3,1.0,0,1,0
0,8.0,3,0,907.0,2,2,3.0,2,2,2.0,3,26.0,1,1,1.0,1,1.0,1,1,1
0,9.0,3,6,790.0,1,0,4.0,0,2,3.0,3,66.0,1,1,1.0,3,1.0,0,1,1
0,36.0,3,3,9034.0,0,2,4.0,3,0,1.0,2,29.0,1,2,1.0,0,1.0,1,1,0
3,9.0,3,0,1449.0,2,1,3.0,0,2,2.0,0,27.0,1,1,2.0,1,1.0,0,1,1
3,36.0,3,4,909.0,1,3,4.0,3,2,4.0,1,36.0,1,1,1.0,1,1.0,0,1,1
1,24.0,3,6,1987.0,2,0,2.0,3,2,4.0,3,21.0,1,2,1.0,3,2.0,0,1,0
3,21.0,3,9,5248.0,4,0,1.0,3,2,3.0,0,26.0,1,1,1.0,1,1.0,0,1,1
1,24.0,3,6,3660.0,2,0,2.0,0,2,4.0,0,28.0,1,1,1.0,1,1.0,0,1,1
3,30.0,3,9,4811.0,4,1,2.0,0,2,4.0,1,24.0,2,2,1.0,3,1.0,0,1,1
0,27.0,1,6,2520.0,1,0,4.0,3,2,2.0,1,23.0,1,1,2.0,3,1.0,0,1,0
1,42.0,3,6,3965.0,2,2,4.0,3,2,3.0,0,34.0,1,1,1.0,1,1.0,0,1,0
1,12.0,3,2,1200.0,4,0,4.0,0,2,4.0,1,23.0,0,2,1.0,1,1.0,1,1,1
1,45.0,4,0,11816.0,2,3,2.0,3,2,4.0,0,29.0,1,2,2.0,1,1.0,0,1,0
1,24.0,3,5,1755.0,2,3,4.0,0,1,4.0,3,58.0,1,1,1.0,3,1.0,1,1,1
1,12.0,3,6,1498.0,2,0,4.0,0,2,1.0,0,23.0,0,1,1.0,1,1.0,0,1,1
3,27.0,2,0,5117.0,2,1,3.0,3,2,4.0,0,26.0,1,1,2.0,1,1.0,0,1,1
1,24.0,3,3,4020.0,2,0,2.0,3,2,2.0,0,27.0,2,1,1.0,1,1.0,0,1,1
1,27.0,3,6,3416.0,2,0,3.0,3,2,2.0,0,27.0,1,1,1.0,0,1.0,0,1,1
3,12.0,1,3,5801.0,4,3,2.0,3,2,4.0,1,49.0,1,2,1.0,1,1.0,1,1,1
3,12.0,0,8,3447.0,1,0,4.0,0,2,3.0,3,35.0,1,1,1.0,3,2.0,0,1,1
1,36.0,0,3,2746.0,2,3,4.0,3,2,4.0,0,31.0,0,1,1.0,1,1.0,0,1,0
2,6.0,3,3,2116.0,2,0,2.0,3,2,2.0,3,41.0,1,1,1.0,1,1.0,1,1,1
1,18.0,3,1,1217.0,2,0,4.0,2,2,3.0,3,47.0,1,1,1.0,3,1.0,1,1,0
0,6.0,0,2,433.0,3,2,4.0,0,2,2.0,1,24.0,0,2,1.0,1,2.0,0,1,0
0,24.0,2,3,2064.0,2,4,3.0,0,2,2.0,1,34.0,1,1,1.0,0,1.0,1,1,0
0,48.0,0,4,12169.0,4,4,4.0,3,0,4.0,2,36.0,1,0,1.0,0,1.0,1,1,1
3,36.0,1,9,5711.0,3,3,4.0,3,2,2.0,0,38.0,1,1,2.0,0,1.0,1,1,1
3,12.0,1,7,996.0,4,1,4.0,0,2,4.0,3,23.0,1,1,2.0,1,1.0,0,1,1
3,15.0,3,3,2186.0,4,1,1.0,0,2,4.0,3,33.0,0,2,1.0,3,1.0,0,1,1
1,12.0,1,4,691.0,2,3,4.0,3,2,3.0,1,35.0,1,1,2.0,1,1.0,0,1,0
1,15.0,3,3,1845.0,2,2,4.0,0,1,1.0,1,46.0,1,2,1.0,1,1.0,0,1,1
0,24.0,1,0,1935.0,2,3,4.0,1,2,4.0,3,31.0,1,1,2.0,1,1.0,1,1,0
3,6.0,3,7,660.0,1,1,2.0,2,2,4.0,3,23.0,1,2,1.0,3,1.0,0,1,1
2,21.0,3,4,2923.0,0,0,1.0,0,2,1.0,0,28.0,0,1,1.0,0,1.0,1,1,1
3,24.0,1,9,3868.0,2,3,4.0,0,2,2.0,0,41.0,1,2,2.0,0,1.0,1,1,1
1,15.0,3,4,1403.0,2,0,2.0,0,2,4.0,0,28.0,1,2,1.0,1,1.0,0,1,1
3,21.0,3,9,2476.0,4,3,4.0,3,2,4.0,3,46.0,1,1,1.0,0,1.0,1,1,1
1,6.0,1,4,860.0,2,3,1.0,0,2,4.0,2,39.0,1,1,2.0,1,1.0,1,1,1
3,36.0,3,9,4686.0,2,0,2.0,3,2,2.0,2,32.0,1,0,1.0,0,1.0,1,1,1
0,48.0,3,6,3979.0,4,1,4.0,3,2,1.0,0,41.0,1,1,2.0,1,2.0,1,1,1
3,24.0,1,4,2022.0,2,0,4.0,0,2,4.0,0,37.0,1,1,1.0,1,1.0,1,1,1
3,48.0,1,9,8858.0,4,1,2.0,3,2,1.0,2,35.0,1,0,2.0,1,1.0,1,1,1
3,12.0,3,6,776.0,2,0,4.0,2,2,2.0,3,28.0,1,1,1.0,1,1.0,0,1,1
1,24.0,3,9,6579.0,2,4,4.0,3,2,2.0,2,29.0,1,0,1.0,0,1.0,1,1,1
1,24.0,3,6,1938.0,2,2,4.0,1,2,3.0,1,32.0,1,1,1.0,1,1.0,0,1,0
3,60.0,3,4,10366.0,2,3,2.0,3,2,4.0,1,42.0,1,1,1.0,0,1.0,1,1,1
1,15.0,1,3,1433.0,2,0,4.0,0,2,3.0,1,25.0,1,2,2.0,1,1.0,0,1,1
3,48.0,1,9,11590.0,0,0,2.0,0,2,4.0,0,24.0,0,2,2.0,3,1.0,0,1,0
3,9.0,3,1,1236.0,2,2,1.0,0,2,4.0,3,23.0,1,2,1.0,1,1.0,1,1,1
1,18.0,1,3,2124.0,2,0,4.0,0,2,4.0,3,24.0,1,2,2.0,1,1.0,0,1,0
1,15.0,4,4,950.0,2,3,4.0,3,2,3.0,0,33.0,1,2,2.0,1,2.0,0,1,0
0,60.0,3,4,14027.0,2,1,4.0,3,2,2.0,2,27.0,1,1,1.0,0,1.0,1,1,0
3,24.0,1,3,2028.0,2,1,2.0,3,2,2.0,1,30.0,1,1,2.0,3,1.0,0,1,1
3,24.0,3,0,1258.0,2,1,4.0,3,2,1.0,3,25.0,1,1,1.0,1,1.0,1,1,1
0,12.0,1,4,958.0,2,1,2.0,3,2,3.0,3,47.0,1,1,2.0,3,2.0,0,1,1
1,6.0,3,4,1203.0,0,3,3.0,3,2,2.0,1,43.0,1,1,1.0,1,1.0,1,1,1
0,12.0,3,6,1155.0,2,3,3.0,2,1,3.0,3,40.0,0,1,2.0,3,1.0,0,1,1
0,20.0,2,5,2629.0,2,0,2.0,3,2,3.0,0,29.0,0,1,2.0,1,1.0,1,1,1
3,21.0,3,4,2782.0,1,1,1.0,0,2,2.0,0,31.0,0,1,1.0,0,1.0,0,1,1
0,9.0,3,6,1082.0,2,3,4.0,3,2,4.0,0,27.0,1,1,2.0,3,1.0,0,1,1
3,21.0,2,3,1591.0,0,1,4.0,3,2,3.0,3,34.0,1,1,2.0,0,1.0,0,1,1
1,20.0,1,3,4272.0,2,3,1.0,0,2,4.0,1,24.0,1,1,2.0,1,1.0,0,1,1
