,21,22,23,24,25,26,27,28,29,30,31,"2,21,5,3","2,22,5,3","2,23,5,3","2,24,5,3","2,25,5,3","2,28,5,3","2,29,5,3","2,30,5,3","2,31,5,3",32
2463,7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,2.701851217221259,0.8185352771872451,0.1414213562373095,1.4832396974191326,0.2683281572999748,0.9978276404269427,1.8220867158288598,0.8246211251235321,3.331666249791536,6.0
2464,5.9,0.655,0.0,5.6,0.033,8.0,31.0,0.9936,3.32,0.51,10.5,2.4289915602982237,0.8093207028119322,0.0,2.3664319132398464,0.1816590212458495,0.996794863550169,1.8220867158288598,0.714142842854285,3.24037034920393,4.0
2465,6.2,0.32,0.24,4.1,0.051,34.0,149.0,0.99306,3.36,0.52,11.0,2.4899799195977463,0.565685424949238,0.4898979485566356,2.0248456731316584,0.22583179581272428,0.9965239585679815,1.833030277982336,0.7211102550927979,3.3166247903554,5.0
2466,7.0,0.3,0.32,6.4,0.034,28.0,97.0,0.9924,3.23,0.44,11.8,2.6457513110645907,0.5477225575051661,0.565685424949238,2.5298221281347035,0.18439088914585774,0.9961927524329817,1.797220075561143,0.6633249580710799,3.4351128074635335,6.0
2467,7.1,0.26,0.34,14.4,0.067,35.0,189.0,0.9986,3.07,0.53,9.1,2.6645825188948455,0.5099019513592785,0.5830951894845301,3.794733192202055,0.2588435821108957,0.9992997548283498,1.752141546793523,0.7280109889280518,3.0166206257996713,7.0
2468,7.8,0.34,0.35,1.8,0.042,8.0,167.0,0.9908,3.11,0.41,12.1,2.792848008753788,0.5830951894845301,0.5916079783099616,1.3416407864998738,0.20493901531919198,0.9953893710503443,1.7635192088548397,0.6403124237432849,3.478505426185217,6.0
2469,9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,3.0495901363953815,0.8455767262643882,0.4898979485566356,1.449137674618944,0.2645751311064591,0.9982985525382675,1.7663521732655694,0.7681145747868608,3.146426544510455,5.0
2470,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,2.588435821108957,0.6782329983125268,0.4898979485566356,1.3038404810405297,0.27748873851023215,0.9973966111833347,1.841195263952197,0.7745966692414834,3.255764119219941,6.0
2471,7.0,0.36,0.35,2.5,0.048,67.0,161.0,0.99146,3.05,0.56,11.1,2.6457513110645907,0.6,0.5916079783099616,1.5811388300841898,0.21908902300206645,0.9957208444137343,1.746424919657298,0.7483314773547883,3.331666249791536,6.0
2472,6.5,0.27,0.4,10.0,0.039,74.0,227.0,0.99582,3.18,0.5,9.4,2.5495097567963922,0.5196152422706632,0.6324555320336759,3.1622776601683795,0.19748417658131498,0.9979078113733754,1.783255450012701,0.7071067811865476,3.0659419433511785,5.0
2473,6.9,0.25,0.26,5.2,0.024,36.0,135.0,0.9948,3.16,0.72,10.7,2.6267851073127395,0.5,0.5099019513592785,2.280350850198276,0.15491933384829668,0.9973966111833347,1.7776388834631178,0.848528137423857,3.271085446759225,7.0
2474,6.7,0.24,0.35,13.1,0.05,64.0,205.0,0.997,3.15,0.5,9.5,2.588435821108957,0.4898979485566356,0.5916079783099616,3.6193922141707713,0.22360679774997896,0.9984988733093293,1.7748239349298849,0.7071067811865476,3.082207001484488,5.0
2475,7.9,0.31,0.22,13.3,0.048,46.0,212.0,0.99942,3.47,0.59,10.0,2.8106938645110393,0.5567764362830022,0.469041575982343,3.646916505762094,0.21908902300206645,0.999709957937801,1.862793601019716,0.7681145747868608,3.1622776601683795,5.0
2476,9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,3.0166206257996713,0.8746427842267951,0.2,1.2649110640673518,0.2792848008753788,0.9989994994993742,1.8138357147217055,0.7348469228349535,3.1144823004794873,4.0
2477,6.9,0.3,0.21,15.7,0.056,49.0,159.0,0.99827,3.11,0.48,9.0,2.6267851073127395,0.5477225575051661,0.458257569495584,3.96232255123179,0.23664319132398465,0.9991346255635424,1.7635192088548397,0.6928203230275509,3.0,5.0
2478,6.8,0.24,0.33,3.2,0.049,68.0,161.0,0.99324,3.1,0.69,10.2,2.6076809620810595,0.4898979485566356,0.5744562646538028,1.7888543819998317,0.22135943621178655,0.9966142684108029,1.760681686165901,0.8306623862918074,3.1937438845342623,6.0
2479,6.6,0.34,0.4,8.1,0.046,68.0,170.0,0.99494,3.15,0.5,9.53333333333333,2.569046515733026,0.5830951894845301,0.6324555320336759,2.8460498941515415,0.21447610589527216,0.9974667914271633,1.7748239349298849,0.7071067811865476,3.0876096471758423,6.0
2480,8.0,0.17,0.29,2.4,0.029,52.0,119.0,0.98944,3.03,0.33,12.9,2.8284271247461903,0.41231056256176607,0.5385164807134504,1.5491933384829668,0.17029386365926402,0.9947059867116513,1.740689518552921,0.5744562646538028,3.591656999213594,6.0
2481,6.2,0.22,0.2,20.8,0.035,58.0,184.0,1.00022,3.11,0.53,9.0,2.4899799195977463,0.469041575982343,0.4472135954999579,4.560701700396552,0.18708286933869708,1.0001099939506655,1.7635192088548397,0.7280109889280518,3.0,6.0
2482,8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,2.8635642126552705,0.9407443861113389,0.4472135954999579,1.1832159566199232,0.29325756597230357,0.9972963451251589,1.7635192088548397,0.6782329983125268,3.1622776601683795,5.0
2483,6.7,0.58,0.08,1.8,0.097,15.0,65.0,0.9959,3.28,0.54,9.2,2.588435821108957,0.7615773105863908,0.282842712474619,1.3416407864998738,0.31144823004794875,0.9979478944313676,1.8110770276274832,0.7348469228349535,3.03315017762062,5.0
2484,9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,3.0166206257996713,0.458257569495584,0.6082762530298219,1.2649110640673518,0.2588435821108957,0.9977574855645033,1.797220075561143,0.7615773105863908,3.331666249791536,7.0
2485,6.7,0.39,0.31,2.7,0.054,27.0,202.0,0.9948,3.46,0.57,10.5,2.588435821108957,0.6244997998398398,0.5567764362830022,1.6431676725154984,0.232379000772445,0.9973966111833347,1.8601075237738274,0.7549834435270749,3.24037034920393,6.0
2486,8.4,0.24,0.49,7.4,0.039,46.0,108.0,0.9934,3.03,0.33,11.9,2.898275349237888,0.4898979485566356,0.7,2.7202941017470885,0.19748417658131498,0.9966945369570358,1.740689518552921,0.5744562646538028,3.449637662132068,7.0
2487,5.9,0.32,0.26,1.5,0.057,17.0,141.0,0.9917,3.24,0.36,10.7,2.4289915602982237,0.565685424949238,0.5099019513592785,1.224744871391589,0.23874672772626646,0.9958413528268446,1.8,0.6,3.271085446759225,5.0
2488,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,2.6832815729997477,0.47958315233127197,0.6244997998398398,3.7682887362833544,0.24083189157584592,0.9989494481704267,1.7262676501632068,0.6928203230275509,3.0,7.0
2489,5.8,0.13,0.22,12.7,0.058,24.0,183.0,0.9956,3.32,0.42,11.7,2.4083189157584592,0.36055512754639896,0.469041575982343,3.5637059362410923,0.24083189157584592,0.9977975746613138,1.8220867158288598,0.648074069840786,3.420526275297414,6.0
2490,8.3,0.3,0.36,10.0,0.042,33.0,169.0,0.9982,3.23,0.51,9.3,2.8809720581775866,0.5477225575051661,0.6,3.1622776601683795,0.20493901531919198,0.9990995946350895,1.797220075561143,0.714142842854285,3.0495901363953815,6.0
2491,9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,3.146426544510455,0.7071067811865476,0.7071067811865476,3.714835124201342,0.4527692569068708,1.0012092688344432,1.7776388834631178,0.8660254037844386,2.9664793948382653,5.0
2492,6.8,0.33,0.28,1.2,0.032,38.0,131.0,0.9889,3.19,0.41,13.0,2.6076809620810595,0.5744562646538028,0.5291502622129182,1.0954451150103321,0.17888543819998318,0.9944345126754199,1.786057109949175,0.6403124237432849,3.605551275463989,6.0
2493,7.2,0.2,0.31,10.0,0.054,49.0,165.0,0.997,3.4,0.42,9.9,2.6832815729997477,0.4472135954999579,0.5567764362830022,3.1622776601683795,0.232379000772445,0.9984988733093293,1.8439088914585775,0.648074069840786,3.146426544510455,6.0
2494,9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,3.0495901363953815,0.7071067811865476,0.6,1.3416407864998738,0.28982753492378877,0.9985189031760991,1.8083141320025125,0.8774964387392122,3.286335345030997,6.0
2495,10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,3.2093613071762426,0.5196152422706632,0.4898979485566356,1.449137674618944,0.2683281572999748,0.9977975746613138,1.794435844492636,0.812403840463596,3.5777087639996634,6.0
2496,7.0,0.32,0.35,1.5,0.039,24.0,125.0,0.9918,3.17,0.64,12.2,2.6457513110645907,0.565685424949238,0.5916079783099616,1.224744871391589,0.19748417658131498,0.9958915603618699,1.7804493814764855,0.8,3.492849839314596,6.0
2497,8.5,0.23,0.34,1.3,0.035,54.0,110.0,0.99176,3.07,0.55,11.0,2.9154759474226504,0.47958315233127197,0.5830951894845301,1.140175425099138,0.18708286933869708,0.9958714776516094,1.752141546793523,0.7416198487095663,3.3166247903554,7.0
2498,6.6,0.56,0.22,8.9,0.034,27.0,133.0,0.99675,3.2,0.51,9.1,2.569046515733026,0.7483314773547883,0.469041575982343,2.9832867780352594,0.18439088914585774,0.9983736775376242,1.7888543819998317,0.714142842854285,3.0166206257996713,5.0
2499,6.8,0.22,0.3,10.6,0.07,67.0,194.0,0.99654,2.89,0.42,9.0,2.6076809620810595,0.469041575982343,0.5477225575051661,3.255764119219941,0.2645751311064591,0.9982685009555294,1.7,0.648074069840786,3.0,6.0
2500,6.3,0.29,0.29,3.3,0.037,32.0,140.0,0.9895,3.17,0.36,12.8,2.5099800796022267,0.5385164807134504,0.5385164807134504,1.816590212458495,0.19235384061671346,0.9947361459201128,1.7804493814764855,0.6,3.5777087639996634,7.0
2501,6.5,0.18,0.33,1.4,0.029,35.0,138.0,0.99114,3.36,0.6,11.5,2.5495097567963922,0.4242640687119285,0.5744562646538028,1.1832159566199232,0.17029386365926402,0.9955601438386332,1.833030277982336,0.7745966692414834,3.391164991562634,7.0
2502,7.9,0.19,0.26,2.1,0.039,8.0,143.0,0.9942,3.05,0.74,9.8,2.8106938645110393,0.43588989435406733,0.5099019513592785,1.449137674618944,0.19748417658131498,0.9970957827611147,1.746424919657298,0.8602325267042626,3.1304951684997055,5.0
2503,8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,2.932575659723036,0.7416198487095663,0.3,1.816590212458495,0.260768096208106,0.9986741210224684,1.797220075561143,0.6633249580710799,3.1622776601683795,5.0
2504,3.8,0.31,0.02,11.1,0.036,20.0,114.0,0.99248,3.75,0.44,12.4,1.9493588689617927,0.5567764362830022,0.1414213562373095,3.331666249791536,0.18973665961010275,0.9962329044957309,1.9364916731037085,0.6633249580710799,3.521363372331802,6.0
2505,6.8,0.28,0.44,9.3,0.031,35.0,137.0,0.9946,3.16,0.36,10.4,2.6076809620810595,0.5291502622129182,0.6633249580710799,3.0495901363953815,0.17606816861659008,0.9972963451251589,1.7776388834631178,0.6,3.22490309931942,6.0
2506,5.8,0.22,0.29,0.9,0.034,34.0,89.0,0.98936,3.14,0.36,11.1,2.4083189157584592,0.469041575982343,0.5385164807134504,0.9486832980505138,0.18439088914585774,0.9946657730112161,1.772004514666935,0.6,3.331666249791536,7.0
2507,9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,3.0,0.7745966692414834,0.5385164807134504,1.4142135623730951,0.26267851073127396,0.9982685009555294,1.8275666882497066,0.7549834435270749,3.1622776601683795,5.0
2508,7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,2.6457513110645907,0.565685424949238,0.5567764362830022,2.5298221281347035,0.17606816861659008,0.9961676565719246,1.8384776310850235,0.7615773105863908,3.492849839314596,7.0
2509,7.8,0.3,0.29,16.85,0.054,23.0,135.0,0.9998,3.16,0.38,9.0,2.792848008753788,0.5477225575051661,0.5385164807134504,4.104875150354759,0.232379000772445,0.9998999949995,1.7776388834631178,0.6164414002968976,3.0,6.0
2510,6.3,0.24,0.37,1.8,0.031,6.0,61.0,0.9897,3.3,0.34,12.2,2.5099800796022267,0.4898979485566356,0.6082762530298219,1.3416407864998738,0.17606816861659008,0.994836670011716,1.816590212458495,0.5830951894845301,3.492849839314596,4.0
2511,5.8,0.29,0.38,10.7,0.038,49.0,136.0,0.99366,3.11,0.59,11.2,2.4083189157584592,0.5385164807134504,0.6164414002968976,3.271085446759225,0.19493588689617927,0.9968249595590993,1.7635192088548397,0.7681145747868608,3.3466401061363023,6.0
2512,8.6,0.23,0.25,11.3,0.031,13.0,96.0,0.99645,3.11,0.4,10.8,2.932575659723036,0.47958315233127197,0.5,3.361547262794322,0.17606816861659008,0.9982234218851008,1.7635192088548397,0.6324555320336759,3.286335345030997,5.0
2513,6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,2.569046515733026,0.85146931829632,0.3,2.345207879911715,0.3420526275297414,0.9982735096154761,1.8303005217723127,0.7,3.286335345030997,6.0
2514,12.5,0.6,0.49,4.3,0.1,5.0,14.0,1.001,3.25,0.74,11.9,3.5355339059327378,0.7745966692414834,0.7,2.073644135332772,0.31622776601683794,1.000499875062461,1.8027756377319946,0.8602325267042626,3.449637662132068,6.0
2515,6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.99727,3.19,0.34,9.3,2.6267851073127395,0.7842193570679061,0.648074069840786,3.4641016151377544,0.2588435821108957,0.998634067113675,1.786057109949175,0.5830951894845301,3.0495901363953815,5.0
2516,5.6,0.27,0.37,0.9,0.025,11.0,49.0,0.98845,3.29,0.33,13.1,2.3664319132398464,0.5196152422706632,0.6082762530298219,0.9486832980505138,0.15811388300841897,0.9942082276867357,1.8138357147217055,0.5744562646538028,3.6193922141707713,6.0
2517,5.9,0.33,0.32,8.1,0.038,9.0,34.0,0.9911,3.22,0.36,12.7,2.4289915602982237,0.5744562646538028,0.565685424949238,2.8460498941515415,0.19493588689617927,0.9955400544428135,1.794435844492636,0.6,3.5637059362410923,7.0
2518,7.9,0.25,0.35,6.7,0.039,22.0,64.0,0.99362,2.93,0.49,10.7,2.8106938645110393,0.5,0.5916079783099616,2.588435821108957,0.19748417658131498,0.9968048956541095,1.711724276862369,0.7,3.271085446759225,5.0
2519,7.7,0.27,0.49,1.8,0.041,23.0,86.0,0.9914,3.16,0.42,12.5,2.7748873851023217,0.5196152422706632,0.7,1.3416407864998738,0.2024845673131659,0.9956907150315303,1.7776388834631178,0.648074069840786,3.5355339059327378,6.0
2520,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.99212,3.18,0.44,12.0,2.6076809620810595,0.6244997998398398,0.5830951894845301,2.7202941017470885,0.1414213562373095,0.9960522074670585,1.783255450012701,0.6633249580710799,3.4641016151377544,7.0
2521,7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.99362,2.99,0.44,11.4,2.6832815729997477,0.565685424949238,0.5477225575051661,2.8722813232690143,0.1414213562373095,0.9968048956541095,1.7291616465790582,0.6633249580710799,3.3763886032268267,6.0
2522,7.5,0.26,0.31,1.6,0.032,36.0,109.0,0.99044,2.97,0.43,11.9,2.7386127875258306,0.5099019513592785,0.5567764362830022,1.2649110640673518,0.17888543819998318,0.9952085208638439,1.7233687939614086,0.6557438524302001,3.449637662132068,6.0
2523,10.4,0.24,0.49,1.8,0.075,6.0,20.0,0.9977,3.18,1.06,11.0,3.22490309931942,0.4898979485566356,0.7,1.3416407864998738,0.27386127875258304,0.9988493379884676,1.783255450012701,1.0295630140987,3.3166247903554,6.0
2524,7.5,0.14,0.34,1.3,0.055,50.0,153.0,0.9945,3.29,0.8,9.6,2.7386127875258306,0.37416573867739417,0.5830951894845301,1.140175425099138,0.2345207879911715,0.9972462083156797,1.8138357147217055,0.8944271909999159,3.0983866769659336,6.0
2525,6.8,0.19,0.32,7.05,0.019,54.0,188.0,0.9935,3.25,0.37,11.1,2.6076809620810595,0.43588989435406733,0.565685424949238,2.6551836094703507,0.13784048752090222,0.9967447015158897,1.8027756377319946,0.6082762530298219,3.331666249791536,8.0
2526,6.1,0.6,0.12,1.8,0.05,11.0,76.0,0.99268,3.42,0.48,10.4,2.4698178070456938,0.7745966692414834,0.34641016151377546,1.3416407864998738,0.22360679774997896,0.9963332775733229,1.849324200890693,0.6928203230275509,3.22490309931942,4.0
2527,6.4,0.29,0.3,6.5,0.209,62.0,156.0,0.99478,3.1,0.4,9.4,2.5298221281347035,0.5385164807134504,0.5477225575051661,2.5495097567963922,0.4571651780264984,0.9973865850311001,1.760681686165901,0.6324555320336759,3.0659419433511785,5.0
2528,6.4,0.14,0.31,1.2,0.034,53.0,138.0,0.99084,3.38,0.35,11.5,2.5298221281347035,0.37416573867739417,0.5567764362830022,1.0954451150103321,0.18439088914585774,0.9954094634872627,1.8384776310850235,0.5916079783099616,3.391164991562634,7.0
2529,7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,2.6645825188948455,0.7745966692414834,0.1,1.51657508881031,0.2810693864511039,0.9975670403536797,1.8439088914585775,0.7810249675906654,3.3015148038438356,6.0
2530,7.1,0.17,0.4,14.55,0.047,47.0,156.0,0.99945,3.34,0.78,9.1,2.6645825188948455,0.41231056256176607,0.6324555320336759,3.8144462245521304,0.216794833886788,0.9997249621770979,1.8275666882497066,0.8831760866327847,3.0166206257996713,6.0
2531,8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,2.8635642126552705,0.47958315233127197,0.648074069840786,1.378404875209022,0.26267851073127396,0.996875117554852,1.7916472867168918,0.7348469228349535,3.5071355833500366,6.0
2532,6.3,0.24,0.74,1.4,0.172,24.0,108.0,0.9932,3.27,0.39,9.9,2.5099800796022267,0.4898979485566356,0.8602325267042626,1.1832159566199232,0.4147288270665544,0.9965942002640794,1.8083141320025125,0.6244997998398398,3.146426544510455,6.0
2533,4.9,0.42,0.0,2.1,0.048,16.0,42.0,0.99154,3.71,0.74,14.0,2.2135943621178655,0.648074069840786,0.0,1.449137674618944,0.21908902300206645,0.9957610155052266,1.9261360284258222,0.8602325267042626,3.7416573867739413,7.0
2534,9.1,0.27,0.45,10.6,0.035,28.0,124.0,0.997,3.2,0.46,10.4,3.0166206257996713,0.5196152422706632,0.6708203932499369,3.255764119219941,0.18708286933869708,0.9984988733093293,1.7888543819998317,0.6782329983125268,3.22490309931942,9.0
2535,10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,3.1622776601683795,0.7483314773547883,0.4898979485566356,1.4832396974191326,0.2810693864511039,0.9995498987044118,1.783255450012701,0.7483314773547883,3.1780497164141406,6.0
2536,7.6,0.39,0.32,3.6,0.035,22.0,93.0,0.99144,3.08,0.6,12.5,2.756809750418044,0.6244997998398398,0.565685424949238,1.8973665961010275,0.18708286933869708,0.9957108013876318,1.7549928774784245,0.7745966692414834,3.5355339059327378,7.0
2537,7.7,0.42,0.38,8.1,0.061,49.0,144.0,0.9966,3.4,0.58,11.0,2.7748873851023217,0.648074069840786,0.6164414002968976,2.8460498941515415,0.2469817807045694,0.9982985525382675,1.8439088914585775,0.7615773105863908,3.3166247903554,6.0
2538,6.7,0.34,0.54,16.3,0.047,44.0,181.0,0.9987,3.04,0.56,8.8,2.588435821108957,0.5830951894845301,0.7348469228349535,4.03732584763727,0.216794833886788,0.9993497886125758,1.7435595774162693,0.7483314773547883,2.9664793948382653,5.0
2539,7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,2.792848008753788,0.8,0.0,1.378404875209022,0.2683281572999748,0.9980981915623331,1.8193405398660252,0.7937253933193772,3.3166247903554,5.0
2540,7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,2.6457513110645907,0.806225774829855,0.1414213562373095,1.449137674618944,0.2569046515733026,0.9985990186255943,1.862793601019716,0.8185352771872451,3.082207001484488,6.0
2541,6.2,0.36,0.14,8.9,0.036,38.0,155.0,0.99622,3.27,0.5,9.4,2.4899799195977463,0.6,0.37416573867739417,2.9832867780352594,0.18973665961010275,0.9981082105663694,1.8083141320025125,0.7071067811865476,3.0659419433511785,5.0
2542,7.3,0.22,0.41,15.4,0.05,55.0,191.0,1.0,3.32,0.59,8.9,2.701851217221259,0.469041575982343,0.6403124237432849,3.924283374069717,0.22360679774997896,1.0,1.8220867158288598,0.7681145747868608,2.9832867780352594,6.0
2543,6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,2.6267851073127395,0.916515138991168,0.458257569495584,2.0248456731316584,0.2720294101747089,0.9992096877032368,1.8788294228055935,0.848528137423857,3.0386400466875525,6.0
2544,7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,2.6457513110645907,0.6,0.458257569495584,1.51657508881031,0.29325756597230357,0.9977875525381142,1.8439088914585775,0.7348469228349535,3.1780497164141406,6.0
2545,6.3,0.34,0.19,5.8,0.041,22.0,145.0,0.9943,3.15,0.63,9.9,2.5099800796022267,0.5830951894845301,0.43588989435406733,2.4083189157584592,0.2024845673131659,0.9971459271340378,1.7748239349298849,0.7937253933193772,3.146426544510455,5.0
2546,7.3,0.28,0.35,1.6,0.054,31.0,148.0,0.99178,3.18,0.47,10.7,2.701851217221259,0.5291502622129182,0.5916079783099616,1.2649110640673518,0.232379000772445,0.9958815190573626,1.783255450012701,0.6855654600401044,3.271085446759225,5.0
2547,7.8,0.25,0.41,3.7,0.042,37.0,149.0,0.9954,3.36,0.45,10.0,2.792848008753788,0.5,0.6403124237432849,1.9235384061671346,0.20493901531919198,0.9976973488989535,1.833030277982336,0.6708203932499369,3.1622776601683795,6.0
2548,6.9,0.54,0.26,12.7,0.049,59.0,195.0,0.99596,3.26,0.54,10.5,2.6267851073127395,0.7348469228349535,0.5099019513592785,3.5637059362410923,0.22135943621178655,0.9979779556683605,1.8055470085267789,0.7348469228349535,3.24037034920393,6.0
2549,7.0,0.24,0.34,1.4,0.031,27.0,107.0,0.99,3.06,0.39,11.9,2.6457513110645907,0.4898979485566356,0.5830951894845301,1.1832159566199232,0.17606816861659008,0.99498743710662,1.7492855684535902,0.6244997998398398,3.449637662132068,6.0
2550,7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,2.792848008753788,0.7280109889280518,0.1,1.2649110640673518,0.27748873851023215,0.9974968671630001,1.7776388834631178,0.6782329983125268,3.1304951684997055,5.0
2551,5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,2.345207879911715,0.7,0.17320508075688773,1.3416407864998738,0.20976176963403032,0.9953893710503443,1.8708286933869707,0.9055385138137416,3.7416573867739413,8.0
2552,7.6,0.36,0.49,11.3,0.046,87.0,221.0,0.9984,3.01,0.43,9.2,2.756809750418044,0.6,0.7,3.361547262794322,0.21447610589527216,0.9991996797437437,1.7349351572897471,0.6557438524302001,3.03315017762062,5.0
2553,7.4,0.37,0.43,2.6,0.082,18.0,82.0,0.99708,3.33,0.68,9.7,2.7202941017470885,0.6082762530298219,0.6557438524302001,1.61245154965971,0.2863564212655271,0.9985389326410864,1.8248287590894658,0.8246211251235321,3.1144823004794873,6.0
2554,6.0,0.19,0.26,12.4,0.048,50.0,147.0,0.9972,3.3,0.36,8.9,2.449489742783178,0.43588989435406733,0.5099019513592785,3.521363372331802,0.21908902300206645,0.9985990186255943,1.816590212458495,0.6,2.9832867780352594,6.0
2555,7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,2.7748873851023217,0.8,0.458257569495584,1.4832396974191326,0.27748873851023215,0.9977975746613138,1.8083141320025125,0.6708203932499369,3.146426544510455,5.0
2556,7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,2.7202941017470885,1.088577052853862,0.0,2.0615528128088303,0.31144823004794875,0.9982985525382675,1.905255888325765,0.7348469228349535,3.271085446759225,3.0
2557,6.6,0.17,0.26,7.4,0.052,45.0,128.0,0.99388,3.16,0.37,10.0,2.569046515733026,0.41231056256176607,0.5099019513592785,2.7202941017470885,0.22803508501982758,0.996935303818658,1.7776388834631178,0.6082762530298219,3.1622776601683795,6.0
2558,6.6,0.25,0.31,12.4,0.059,52.0,181.0,0.9984,3.51,0.47,9.8,2.569046515733026,0.5,0.5567764362830022,3.521363372331802,0.24289915602982237,0.9991996797437437,1.8734993995195195,0.6855654600401044,3.1304951684997055,6.0
2559,6.3,0.2,0.26,12.7,0.046,60.0,143.0,0.99526,3.26,0.35,10.8,2.5099800796022267,0.4472135954999579,0.5099019513592785,3.5637059362410923,0.21447610589527216,0.9976271848741893,1.8055470085267789,0.5916079783099616,3.286335345030997,6.0
2560,6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.99558,3.14,0.48,9.4,2.569046515733026,0.5291502622129182,0.6403124237432849,2.6457513110645907,0.21447610589527216,0.9977875525381142,1.772004514666935,0.6928203230275509,3.0659419433511785,5.0
2561,8.3,0.26,0.31,2.0,0.029,14.0,141.0,0.99077,2.95,0.77,12.2,2.8809720581775866,0.5099019513592785,0.5567764362830022,1.4142135623730951,0.17029386365926402,0.9953743014564923,1.7175564037317668,0.8774964387392122,3.492849839314596,6.0
2562,7.7,0.26,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,2.7748873851023217,0.5099019513592785,0.5099019513592785,1.4142135623730951,0.22803508501982758,0.9975469913743412,1.7748239349298849,0.8888194417315589,3.3015148038438356,6.0
2563,6.8,0.26,0.32,7.0,0.041,38.0,118.0,0.9939,3.25,0.52,10.8,2.6076809620810595,0.5099019513592785,0.565685424949238,2.6457513110645907,0.2024845673131659,0.9969453345093702,1.8027756377319946,0.7211102550927979,3.286335345030997,6.0
2564,7.3,0.28,0.36,12.7,0.04,38.0,140.0,0.998,3.3,0.79,9.6,2.701851217221259,0.5291502622129182,0.6,3.5637059362410923,0.2,0.9989994994993742,1.816590212458495,0.8888194417315589,3.0983866769659336,6.0
2565,6.9,0.46,0.2,0.9,0.054,5.0,126.0,0.992,3.1,0.42,10.4,2.6267851073127395,0.6782329983125268,0.4472135954999579,0.9486832980505138,0.232379000772445,0.9959919678390986,1.760681686165901,0.648074069840786,3.22490309931942,6.0
2566,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4,2.588435821108957,0.7348469228349535,0.5196152422706632,2.6645825188948455,0.22135943621178655,0.9975068922067657,1.7776388834631178,0.6164414002968976,3.0659419433511785,4.0
2567,7.2,0.22,0.35,5.5,0.054,37.0,183.0,0.99474,3.08,0.5,10.3,2.6832815729997477,0.469041575982343,0.5916079783099616,2.345207879911715,0.232379000772445,0.9973665324242638,1.7549928774784245,0.7071067811865476,3.2093613071762426,5.0
2568,6.5,0.21,0.37,2.5,0.048,70.0,138.0,0.9917,3.33,0.75,11.4,2.5495097567963922,0.458257569495584,0.6082762530298219,1.5811388300841898,0.21908902300206645,0.9958413528268446,1.8248287590894658,0.8660254037844386,3.3763886032268267,7.0
2569,6.1,0.37,0.36,4.7,0.035,36.0,116.0,0.991,3.31,0.62,12.6,2.4698178070456938,0.6082762530298219,0.6,2.16794833886788,0.18708286933869708,0.9954898291795853,1.8193405398660252,0.7874007874011811,3.5496478698597698,6.0
2570,6.6,0.34,0.4,8.1,0.046,68.0,170.0,0.99494,3.15,0.5,9.55,2.569046515733026,0.5830951894845301,0.6324555320336759,2.8460498941515415,0.21447610589527216,0.9974667914271633,1.7748239349298849,0.7071067811865476,3.0903074280724887,6.0
