,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,"2,37,14,3","2,38,14,3","2,37,16,3","2,38,16,3","2,24,14,3","2,27,14,3","2,30,14,3","2,31,14,3","2,33,14,3","2,37,9,3","2,38,9,3","2,30,13,3","2,32,14,3","2,37,11,3","2,38,11,3",39
143,91.0,40.0,83.0,166.0,60.0,8.0,160.0,41.0,20.0,133.0,189.0,383.0,155.0,72.0,5.0,7.0,186.0,191.0,5.225746673713201,5.25227342804663,0.2988048777522463,0.29967467142391135,5.111987788356543,5.075173815233827,4.890349128221754,5.241747015059643,5.043425116919247,1.0,1.0,1.0,5.948034989180646,-0.33333333333333215,-0.3333333333333339,2.0
144,98.0,44.0,78.0,160.0,63.0,8.0,142.0,47.0,18.0,148.0,160.0,300.0,171.0,63.0,19.0,2.0,201.0,207.0,5.303304908059076,5.332718793265369,0.8111831467094628,0.8486838193055231,5.075173815233827,4.955827057601261,4.997212273764115,5.075173815233827,5.141663556502659,1.0,1.0,1.0,5.703782474656201,0.6666666666666679,0.7333333333333325,3.0
145,89.0,44.0,76.0,125.0,54.0,10.0,156.0,44.0,20.0,151.0,163.0,352.0,176.0,76.0,12.0,12.0,184.0,193.0,5.214935757608986,5.262690188904886,0.23638861533598376,0.3635239406614532,4.828313737302301,5.049856007249537,5.017279836814924,5.093750200806762,5.170483995038151,1.0,1.0,1.0,5.863631175598097,-0.4666666666666668,-0.1999999999999993,3.0
146,96.0,54.0,104.0,175.0,58.0,10.0,215.0,31.0,24.0,175.0,221.0,682.0,222.0,75.0,13.0,23.0,186.0,194.0,5.225746673713201,5.267858159063328,0.2988048777522463,0.3959491251923246,5.164785973923514,5.3706380281276624,5.164785973923514,5.3981627015177525,5.402677381872279,1.0,1.0,1.0,6.5250296578434615,-0.33333333333333215,-0.13333333333333286,1.0
147,88.0,37.0,51.0,105.0,52.0,5.0,119.0,57.0,17.0,128.0,135.0,207.0,125.0,86.0,8.0,16.0,179.0,183.0,5.187385805840755,5.2094861528414205,0.08618831381989289,0.05737156449270975,4.653960350157523,4.77912349311153,4.852030263919617,4.90527477843843,4.828313737302301,1.0,1.0,1.0,5.332718793265369,-0.7999999999999989,-0.8666666666666671,3.0
148,107.0,53.0,108.0,213.0,64.0,12.0,206.0,32.0,23.0,163.0,216.0,627.0,202.0,65.0,21.0,22.0,194.0,205.0,5.267858159063328,5.323009979138408,0.5621840463945726,0.775183809202151,5.361292165709425,5.327876168789581,5.093750200806762,5.375278407684164,5.308267697401204,1.0,1.0,1.0,6.44094654063292,0.20000000000000107,0.5999999999999996,2.0
149,108.0,49.0,109.0,204.0,61.0,11.0,212.0,31.0,24.0,159.0,229.0,665.0,215.0,71.0,16.0,11.0,190.0,199.0,5.247024072160486,5.293304824724492,0.4277224593014066,0.5631498272323399,5.318119993844216,5.356586274672012,5.0689042022202315,5.433722003554239,5.3706380281276624,1.0,1.0,1.0,6.499787040655854,-0.06666666666666643,0.1999999999999993,2.0
150,89.0,44.0,68.0,113.0,50.0,7.0,150.0,45.0,19.0,147.0,171.0,328.0,189.0,88.0,6.0,5.0,179.0,182.0,5.187385805840755,5.204006687076795,0.08618831381989289,0.028528169644274737,4.727387818712341,5.0106352940962555,4.990432586778736,5.141663556502659,5.241747015059643,1.0,1.0,1.0,5.793013608384143,-0.7999999999999989,-0.9333333333333336,0.0
151,90.0,39.0,85.0,160.0,59.0,7.0,163.0,41.0,20.0,131.0,189.0,396.0,158.0,71.0,7.0,13.0,186.0,192.0,5.225746673713201,5.2574953720277815,0.2988048777522463,0.33143303340752106,5.075173815233827,5.093750200806762,4.875197323201151,5.241747015059643,5.062595033026967,1.0,1.0,1.0,5.981414211254481,-0.33333333333333215,-0.2666666666666657,2.0
152,85.0,43.0,69.0,141.0,62.0,7.0,152.0,44.0,19.0,145.0,178.0,341.0,179.0,84.0,1.0,4.0,181.0,184.0,5.198497031265825,5.214935757608986,0.14527634922371768,0.08653191655192116,4.948759890378168,5.0238805208462765,4.976733742420574,5.181783550292085,5.187385805840755,1.0,1.0,1.0,5.831882477283517,-0.6666666666666661,-0.8000000000000007,0.0
153,80.0,38.0,64.0,130.0,59.0,8.0,134.0,51.0,18.0,126.0,152.0,259.0,135.0,76.0,1.0,23.0,179.0,188.0,5.187385805840755,5.236441962829949,0.08618831381989289,0.20637753702885808,4.867534450455582,4.897839799950911,4.836281906951478,5.0238805208462765,4.90527477843843,1.0,1.0,1.0,5.556828061699537,-0.7999999999999989,-0.5333333333333332,1.0
154,90.0,47.0,73.0,136.0,58.0,11.0,161.0,42.0,20.0,153.0,172.0,376.0,185.0,77.0,11.0,8.0,183.0,191.0,5.2094861528414205,5.25227342804663,0.20568473331631232,0.29967467142391135,4.9126548857360515,5.081404364984463,5.030437921392435,5.147494476813453,5.220355825078324,1.0,1.0,1.0,5.929589143389895,-0.5333333333333332,-0.3333333333333339,3.0
155,89.0,38.0,77.0,161.0,62.0,7.0,149.0,45.0,19.0,129.0,174.0,327.0,153.0,71.0,6.0,21.0,188.0,193.0,5.236441962829949,5.262690188904886,0.3625779625779628,0.3635239406614532,5.081404364984463,5.003946305945459,4.859812404361672,5.159055299214529,5.030437921392435,1.0,1.0,1.0,5.7899601708972535,-0.1999999999999993,-0.1999999999999993,2.0
156,101.0,51.0,105.0,212.0,68.0,10.0,209.0,32.0,24.0,162.0,222.0,653.0,224.0,73.0,5.0,23.0,186.0,195.0,5.225746673713201,5.272999558563747,0.2988048777522463,0.42871031900675205,5.356586274672012,5.342334251964811,5.087596335232384,5.402677381872279,5.4116460518550396,1.0,1.0,1.0,6.481577129276431,-0.33333333333333215,-0.06666666666666643,1.0
157,87.0,38.0,85.0,177.0,61.0,8.0,164.0,40.0,20.0,129.0,186.0,402.0,130.0,63.0,1.0,25.0,198.0,205.0,5.288267030694535,5.323009979138408,0.702306354937934,0.775183809202151,5.176149732573829,5.099866427824198,4.859812404361672,5.225746673713201,4.867534450455582,1.0,1.0,1.0,5.996452088619021,0.4666666666666668,0.5999999999999996,1.0
158,99.0,51.0,92.0,203.0,65.0,5.0,209.0,31.0,24.0,159.0,232.0,671.0,214.0,78.0,5.0,11.0,191.0,189.0,5.25227342804663,5.241747015059643,0.4608135463398624,0.23714865524119633,5.313205979041787,5.342334251964811,5.0689042022202315,5.44673737166631,5.365976015021851,1.0,1.0,1.0,6.508769136971681,0.0,-0.4666666666666668,0.0
159,80.0,38.0,63.0,129.0,55.0,7.0,146.0,46.0,19.0,130.0,168.0,314.0,158.0,83.0,9.0,20.0,180.0,185.0,5.19295685089021,5.220355825078324,0.11556819977872612,0.11601095782852555,4.859812404361672,4.983606621708336,4.867534450455582,5.123963979403259,5.062595033026967,1.0,1.0,1.0,5.749392985908253,-0.7333333333333325,-0.7333333333333325,2.0
160,98.0,38.0,78.0,191.0,65.0,8.0,169.0,39.0,20.0,136.0,197.0,430.0,141.0,67.0,9.0,20.0,192.0,199.0,5.2574953720277815,5.293304824724492,0.49425295741085207,0.5631498272323399,5.25227342804663,5.1298987149230735,4.9126548857360515,5.2832037287379885,4.948759890378168,1.0,1.0,1.0,6.063785208687608,0.0666666666666682,0.1999999999999993,2.0
161,87.0,41.0,76.0,165.0,67.0,7.0,148.0,45.0,19.0,140.0,171.0,327.0,152.0,72.0,7.0,13.0,188.0,195.0,5.236441962829949,5.272999558563747,0.3625779625779628,0.42871031900675205,5.10594547390058,4.997212273764115,4.941642422609304,5.141663556502659,5.0238805208462765,1.0,1.0,1.0,5.7899601708972535,-0.1999999999999993,-0.06666666666666643,0.0
162,108.0,54.0,103.0,212.0,65.0,11.0,208.0,32.0,24.0,162.0,228.0,648.0,240.0,71.0,9.0,0.0,189.0,197.0,5.241747015059643,5.2832037287379885,0.3949778726094515,0.49524766251273733,5.356586274672012,5.337538079701318,5.087596335232384,5.42934562895444,5.480638923341991,1.0,1.0,1.0,6.473890696352274,-0.13333333333333286,0.06666666666666643,2.0
163,85.0,33.0,50.0,104.0,53.0,4.0,115.0,59.0,17.0,118.0,136.0,193.0,127.0,83.0,1.0,30.0,179.0,185.0,5.187385805840755,5.220355825078324,0.08618831381989289,0.11601095782852555,4.6443908991413725,4.74493212836325,4.770684624465664,4.9126548857360515,4.844187086458591,1.0,1.0,1.0,5.262690188904886,-0.7999999999999989,-0.7333333333333325,2.0
164,103.0,46.0,106.0,209.0,66.0,10.0,203.0,33.0,23.0,149.0,217.0,612.0,210.0,70.0,9.0,10.0,191.0,199.0,5.25227342804663,5.293304824724492,0.4608135463398624,0.5631498272323399,5.342334251964811,5.313205979041787,5.003946305945459,5.37989735354046,5.3471075307174685,1.0,1.0,1.0,6.416732282512326,0.0,0.1999999999999993,2.0
165,89.0,47.0,80.0,131.0,54.0,11.0,160.0,43.0,20.0,163.0,175.0,369.0,174.0,77.0,1.0,7.0,182.0,193.0,5.204006687076795,5.262690188904886,0.17531458584090176,0.3635239406614532,4.875197323201151,5.075173815233827,5.093750200806762,5.164785973923514,5.159055299214529,1.0,1.0,1.0,5.910796644040527,-0.5999999999999996,-0.1999999999999993,3.0
166,81.0,44.0,68.0,120.0,53.0,6.0,151.0,45.0,19.0,147.0,170.0,333.0,178.0,86.0,4.0,5.0,179.0,183.0,5.187385805840755,5.2094861528414205,0.08618831381989289,0.05737156449270975,4.787491742782046,5.017279836814924,4.990432586778736,5.135798437050261,5.181783550292085,1.0,1.0,1.0,5.808142489980444,-0.7999999999999989,-0.8666666666666671,0.0
167,102.0,51.0,108.0,193.0,57.0,10.0,212.0,31.0,24.0,162.0,219.0,663.0,184.0,66.0,7.0,21.0,191.0,201.0,5.25227342804663,5.303304908059076,0.4608135463398624,0.6324306692184896,5.262690188904886,5.356586274672012,5.087596335232384,5.389071729816501,5.214935757608986,1.0,1.0,1.0,6.4967749901858625,0.0,0.3333333333333339,1.0
168,94.0,37.0,73.0,186.0,71.0,7.0,154.0,42.0,19.0,127.0,171.0,362.0,132.0,67.0,2.0,8.0,197.0,206.0,5.2832037287379885,5.327876168789581,0.6667387022650184,0.8117554175723616,5.225746673713201,5.036952602413629,4.844187086458591,5.141663556502659,4.882801922586371,1.0,1.0,1.0,5.891644211825771,0.40000000000000036,0.6666666666666661,0.0
169,93.0,47.0,84.0,205.0,71.0,7.0,176.0,36.0,21.0,152.0,190.0,476.0,201.0,70.0,7.0,19.0,198.0,201.0,5.288267030694535,5.303304908059076,0.702306354937934,0.6324306692184896,5.323009979138408,5.170483995038151,5.0238805208462765,5.247024072160486,5.303304908059076,1.0,1.0,1.0,6.1654178542314195,0.4666666666666668,0.3333333333333339,0.0
170,92.0,46.0,79.0,176.0,64.0,8.0,162.0,41.0,20.0,149.0,183.0,396.0,178.0,67.0,2.0,10.0,191.0,198.0,5.25227342804663,5.288267030694535,0.4608135463398624,0.5290272762175283,5.170483995038151,5.087596335232384,5.003946305945459,5.2094861528414205,5.181783550292085,1.0,1.0,1.0,5.981414211254481,0.0,0.13333333333333286,1.0
171,94.0,38.0,88.0,179.0,60.0,7.0,170.0,39.0,21.0,131.0,188.0,435.0,144.0,66.0,2.0,28.0,195.0,204.0,5.272999558563747,5.318119993844216,0.5966793716793719,0.738967262188275,5.187385805840755,5.135798437050261,4.875197323201151,5.236441962829949,4.969813299576001,1.0,1.0,1.0,6.075346031088684,0.2666666666666675,0.5333333333333332,2.0
172,100.0,46.0,81.0,187.0,61.0,9.0,166.0,40.0,20.0,154.0,189.0,415.0,175.0,63.0,13.0,9.0,198.0,207.0,5.288267030694535,5.332718793265369,0.702306354937934,0.8486838193055231,5.231108616854587,5.111987788356543,5.036952602413629,5.241747015059643,5.164785973923514,1.0,1.0,1.0,6.028278520230698,0.4666666666666668,0.7333333333333325,2.0
173,105.0,54.0,108.0,234.0,70.0,12.0,215.0,31.0,24.0,168.0,226.0,687.0,228.0,68.0,4.0,22.0,189.0,201.0,5.241747015059643,5.303304908059076,0.3949778726094515,0.6324306692184896,5.455321115357701,5.3706380281276624,5.123963979403259,5.420534999272285,5.42934562895444,1.0,1.0,1.0,6.532334292222349,-0.13333333333333286,0.3333333333333339,2.0
174,96.0,47.0,103.0,215.0,69.0,10.0,200.0,33.0,23.0,147.0,220.0,598.0,200.0,73.0,6.0,6.0,187.0,194.0,5.231108616854587,5.267858159063328,0.33052090552090574,0.3959491251923246,5.3706380281276624,5.298317366548036,4.990432586778736,5.393627546352361,5.298317366548036,1.0,1.0,1.0,6.393590753950631,-0.2666666666666657,-0.13333333333333286,1.0
175,106.0,54.0,105.0,164.0,48.0,5.0,247.0,27.0,27.0,165.0,269.0,891.0,243.0,84.0,12.0,1.0,181.0,182.0,5.198497031265825,5.204006687076795,0.14527634922371768,0.028528169644274737,5.099866427824198,5.5093883366279774,5.10594547390058,5.594711379601839,5.493061443340548,1.0,1.0,1.0,6.792344427470809,-0.6666666666666661,-0.9333333333333336,0.0
176,85.0,36.0,51.0,115.0,56.0,5.0,119.0,57.0,17.0,124.0,139.0,207.0,127.0,81.0,13.0,5.0,181.0,184.0,5.198497031265825,5.214935757608986,0.14527634922371768,0.08653191655192116,4.74493212836325,4.77912349311153,4.820281565605037,4.9344739331306915,4.844187086458591,1.0,1.0,1.0,5.332718793265369,-0.6666666666666661,-0.8000000000000007,3.0
177,96.0,44.0,85.0,166.0,66.0,10.0,155.0,43.0,19.0,150.0,167.0,355.0,159.0,67.0,3.0,10.0,192.0,202.0,5.2574953720277815,5.308267697401204,0.49425295741085207,0.6675924242030604,5.111987788356543,5.043425116919247,5.0106352940962555,5.1179938124167546,5.0689042022202315,1.0,1.0,1.0,5.872117789475416,0.0666666666666682,0.40000000000000036,3.0
178,106.0,52.0,107.0,211.0,62.0,8.0,200.0,33.0,23.0,161.0,218.0,602.0,200.0,67.0,9.0,17.0,194.0,201.0,5.267858159063328,5.303304908059076,0.5621840463945726,0.6324306692184896,5.351858133476067,5.298317366548036,5.081404364984463,5.384495062789089,5.298317366548036,1.0,1.0,1.0,6.400257445308821,0.20000000000000107,0.3333333333333339,1.0
179,100.0,55.0,101.0,189.0,57.0,10.0,222.0,30.0,25.0,177.0,225.0,731.0,211.0,71.0,7.0,17.0,188.0,197.0,5.236441962829949,5.2832037287379885,0.3625779625779628,0.49524766251273733,5.241747015059643,5.402677381872279,5.176149732573829,5.41610040220442,5.351858133476067,1.0,1.0,1.0,6.594413459749778,-0.1999999999999993,0.06666666666666643,1.0
180,107.0,51.0,103.0,182.0,56.0,11.0,213.0,31.0,24.0,162.0,226.0,673.0,217.0,72.0,2.0,4.0,188.0,198.0,5.236441962829949,5.288267030694535,0.3625779625779628,0.5290272762175283,5.204006687076795,5.361292165709425,5.087596335232384,5.420534999272285,5.37989735354046,1.0,1.0,1.0,6.511745329644728,-0.1999999999999993,0.13333333333333286,2.0
181,90.0,43.0,72.0,172.0,59.0,8.0,154.0,42.0,19.0,144.0,174.0,360.0,158.0,61.0,15.0,9.0,203.0,209.0,5.313205979041787,5.342334251964811,0.8855974395448081,0.9236179308871624,5.147494476813453,5.036952602413629,4.969813299576001,5.159055299214529,5.062595033026967,1.0,1.0,1.0,5.886104031450156,0.8000000000000007,0.8666666666666671,2.0
182,100.0,36.0,73.0,199.0,73.0,6.0,162.0,40.0,20.0,127.0,189.0,401.0,125.0,72.0,6.0,19.0,200.0,204.0,5.298317366548036,5.318119993844216,0.7745267534741223,0.738967262188275,5.293304824724492,5.087596335232384,4.844187086458591,5.241747015059643,4.828313737302301,1.0,1.0,1.0,5.993961427306569,0.6000000000000014,0.5333333333333332,0.0
183,94.0,48.0,87.0,162.0,64.0,10.0,157.0,43.0,20.0,161.0,179.0,363.0,186.0,75.0,4.0,15.0,184.0,195.0,5.214935757608986,5.272999558563747,0.23638861533598376,0.42871031900675205,5.087596335232384,5.056245805348308,5.081404364984463,5.187385805840755,5.225746673713201,1.0,1.0,1.0,5.8944028342648505,-0.4666666666666668,-0.06666666666666643,3.0
184,107.0,54.0,108.0,228.0,68.0,12.0,218.0,31.0,25.0,170.0,223.0,700.0,224.0,67.0,13.0,25.0,190.0,204.0,5.247024072160486,5.318119993844216,0.4277224593014066,0.738967262188275,5.42934562895444,5.384495062789089,5.135798437050261,5.407171771460119,5.4116460518550396,1.0,1.0,1.0,6.551080335043404,-0.06666666666666643,0.5333333333333332,2.0
185,98.0,38.0,72.0,192.0,69.0,5.0,166.0,38.0,20.0,131.0,189.0,427.0,138.0,70.0,1.0,3.0,200.0,202.0,5.298317366548036,5.308267697401204,0.7745267534741223,0.6675924242030604,5.2574953720277815,5.111987788356543,4.875197323201151,5.241747015059643,4.927253685157204,1.0,1.0,1.0,6.056784013228624,0.6000000000000014,0.40000000000000036,0.0
186,105.0,53.0,108.0,206.0,63.0,12.0,222.0,31.0,25.0,168.0,226.0,712.0,201.0,71.0,15.0,35.0,189.0,203.0,5.241747015059643,5.313205979041787,0.3949778726094515,0.7031040445241168,5.327876168789581,5.402677381872279,5.123963979403259,5.420534999272285,5.303304908059076,1.0,1.0,1.0,6.568077911411976,-0.13333333333333286,0.4666666666666668,2.0
187,104.0,50.0,106.0,209.0,66.0,10.0,207.0,32.0,23.0,158.0,223.0,635.0,220.0,73.0,14.0,9.0,188.0,196.0,5.236441962829949,5.278114659230517,0.3625779625779628,0.46180925411135054,5.342334251964811,5.332718793265369,5.062595033026967,5.407171771460119,5.393627546352361,1.0,1.0,1.0,6.453624998892692,-0.1999999999999993,0.0,2.0
188,97.0,47.0,87.0,164.0,64.0,9.0,156.0,43.0,20.0,149.0,173.0,359.0,182.0,68.0,1.0,13.0,192.0,202.0,5.2574953720277815,5.308267697401204,0.49425295741085207,0.6675924242030604,5.099866427824198,5.049856007249537,5.003946305945459,5.153291594497778,5.204006687076795,1.0,1.0,1.0,5.883322388488279,0.0666666666666682,0.40000000000000036,3.0
189,89.0,45.0,81.0,246.0,102.0,43.0,155.0,44.0,20.0,160.0,200.0,347.0,177.0,90.0,9.0,17.0,183.0,192.0,5.2094861528414205,5.2574953720277815,0.20568473331631232,0.33143303340752106,5.5053315359323625,5.043425116919247,5.075173815233827,5.298317366548036,5.176149732573829,1.0,1.0,1.0,5.849324779946859,-0.5333333333333332,-0.2666666666666657,3.0
190,86.0,43.0,61.0,119.0,53.0,8.0,150.0,46.0,19.0,144.0,169.0,326.0,172.0,85.0,8.0,8.0,179.0,182.0,5.187385805840755,5.204006687076795,0.08618831381989289,0.028528169644274737,4.77912349311153,5.0106352940962555,4.969813299576001,5.1298987149230735,5.147494476813453,1.0,1.0,1.0,5.786897381366708,-0.7999999999999989,-0.9333333333333336,0.0
191,91.0,39.0,82.0,164.0,68.0,10.0,143.0,46.0,19.0,137.0,164.0,308.0,158.0,68.0,13.0,9.0,191.0,201.0,5.25227342804663,5.303304908059076,0.4608135463398624,0.6324306692184896,5.099866427824198,4.962844630259907,4.919980925828125,5.099866427824198,5.062595033026967,1.0,1.0,1.0,5.730099782973574,0.0,0.3333333333333339,3.0
192,103.0,41.0,83.0,194.0,63.0,9.0,175.0,38.0,21.0,142.0,199.0,455.0,138.0,65.0,7.0,30.0,197.0,206.0,5.2832037287379885,5.327876168789581,0.6667387022650184,0.8117554175723616,5.267858159063328,5.164785973923514,4.955827057601261,5.293304824724492,4.927253685157204,1.0,1.0,1.0,6.12029741895095,0.40000000000000036,0.6666666666666661,1.0
193,101.0,42.0,62.0,175.0,67.0,6.0,149.0,43.0,19.0,139.0,169.0,341.0,165.0,65.0,7.0,11.0,202.0,209.0,5.308267697401204,5.342334251964811,0.84820610083768,0.9236179308871624,5.164785973923514,5.003946305945459,4.9344739331306915,5.1298987149230735,5.10594547390058,1.0,1.0,1.0,5.831882477283517,0.7333333333333343,0.8666666666666671,0.0
194,90.0,48.0,77.0,132.0,56.0,10.0,157.0,44.0,20.0,164.0,169.0,354.0,187.0,78.0,1.0,3.0,182.0,191.0,5.204006687076795,5.25227342804663,0.17531458584090176,0.29967467142391135,4.882801922586371,5.056245805348308,5.099866427824198,5.1298987149230735,5.231108616854587,1.0,1.0,1.0,5.869296913133774,-0.5999999999999996,-0.3333333333333339,3.0
195,82.0,36.0,54.0,117.0,53.0,7.0,125.0,54.0,18.0,126.0,146.0,229.0,128.0,78.0,1.0,5.0,180.0,184.0,5.19295685089021,5.214935757608986,0.11556819977872612,0.08653191655192116,4.762173934797756,4.828313737302301,4.836281906951478,4.983606621708336,4.852030263919617,1.0,1.0,1.0,5.433722003554239,-0.7333333333333325,-0.8000000000000007,2.0
196,85.0,41.0,66.0,155.0,65.0,22.0,149.0,45.0,19.0,139.0,173.0,330.0,155.0,75.0,6.0,16.0,184.0,191.0,5.214935757608986,5.25227342804663,0.23638861533598376,0.29967467142391135,5.043425116919247,5.003946305945459,4.9344739331306915,5.153291594497778,5.043425116919247,1.0,1.0,1.0,5.799092654460526,-0.4666666666666668,-0.3333333333333339,0.0
197,87.0,45.0,82.0,164.0,60.0,8.0,156.0,42.0,19.0,144.0,181.0,366.0,174.0,70.0,2.0,2.0,190.0,196.0,5.247024072160486,5.278114659230517,0.4277224593014066,0.46180925411135054,5.099866427824198,5.049856007249537,4.969813299576001,5.198497031265825,5.159055299214529,1.0,1.0,1.0,5.902633333401366,-0.06666666666666643,0.0,1.0
198,98.0,49.0,84.0,219.0,74.0,7.0,190.0,34.0,22.0,154.0,208.0,558.0,209.0,74.0,4.0,7.0,195.0,195.0,5.272999558563747,5.272999558563747,0.5966793716793719,0.42871031900675205,5.389071729816501,5.247024072160486,5.036952602413629,5.337538079701318,5.342334251964811,1.0,1.0,1.0,6.324358962381311,0.2666666666666675,-0.06666666666666643,0.0
199,93.0,46.0,82.0,145.0,58.0,11.0,159.0,43.0,20.0,160.0,180.0,371.0,189.0,77.0,2.0,4.0,183.0,194.0,5.2094861528414205,5.267858159063328,0.20568473331631232,0.3959491251923246,4.976733742420574,5.0689042022202315,5.075173815233827,5.19295685089021,5.241747015059643,1.0,1.0,1.0,5.916202062607435,-0.5333333333333332,-0.13333333333333286,3.0
200,83.0,44.0,70.0,166.0,69.0,5.0,143.0,46.0,18.0,143.0,166.0,306.0,170.0,69.0,7.0,6.0,188.0,193.0,5.236441962829949,5.262690188904886,0.3625779625779628,0.3635239406614532,5.111987788356543,4.962844630259907,4.962844630259907,5.111987788356543,5.135798437050261,1.0,1.0,1.0,5.723585101952381,-0.1999999999999993,-0.1999999999999993,0.0
201,86.0,39.0,84.0,149.0,57.0,8.0,156.0,43.0,20.0,133.0,185.0,358.0,157.0,74.0,0.0,23.0,183.0,190.0,5.2094861528414205,5.247024072160486,0.20568473331631232,0.26824712270400863,5.003946305945459,5.049856007249537,4.890349128221754,5.220355825078324,5.056245805348308,1.0,1.0,1.0,5.8805329864007,-0.5333333333333332,-0.40000000000000036,1.0
202,85.0,42.0,66.0,120.0,53.0,7.0,149.0,46.0,19.0,143.0,169.0,321.0,160.0,85.0,10.0,7.0,180.0,182.0,5.19295685089021,5.204006687076795,0.11556819977872612,0.028528169644274737,4.787491742782046,5.003946305945459,4.962844630259907,5.1298987149230735,5.075173815233827,1.0,1.0,1.0,5.771441123130016,-0.7333333333333325,-0.9333333333333336,0.0
203,98.0,52.0,86.0,207.0,69.0,5.0,192.0,33.0,22.0,161.0,212.0,570.0,221.0,75.0,4.0,6.0,194.0,195.0,5.267858159063328,5.272999558563747,0.5621840463945726,0.42871031900675205,5.332718793265369,5.2574953720277815,5.081404364984463,5.356586274672012,5.3981627015177525,1.0,1.0,1.0,6.345636360828595,0.20000000000000107,-0.06666666666666643,0.0
204,100.0,51.0,109.0,231.0,70.0,11.0,220.0,30.0,25.0,163.0,238.0,722.0,206.0,73.0,11.0,19.0,189.0,198.0,5.241747015059643,5.288267030694535,0.3949778726094515,0.5290272762175283,5.442417710521793,5.393627546352361,5.093750200806762,5.472270673671474,5.327876168789581,1.0,1.0,1.0,6.582025138892826,-0.13333333333333286,0.13333333333333286,1.0
205,86.0,43.0,66.0,130.0,56.0,7.0,152.0,44.0,19.0,142.0,177.0,340.0,173.0,81.0,6.0,14.0,181.0,185.0,5.198497031265825,5.220355825078324,0.14527634922371768,0.11601095782852555,4.867534450455582,5.0238805208462765,4.955827057601261,5.176149732573829,5.153291594497778,1.0,1.0,1.0,5.828945617610207,-0.6666666666666661,-0.7333333333333325,0.0
206,79.0,40.0,80.0,133.0,55.0,7.0,147.0,47.0,19.0,135.0,172.0,311.0,144.0,76.0,8.0,30.0,181.0,193.0,5.198497031265825,5.262690188904886,0.14527634922371768,0.3635239406614532,4.890349128221754,4.990432586778736,4.90527477843843,5.147494476813453,4.969813299576001,1.0,1.0,1.0,5.739792912179234,-0.6666666666666661,-0.1999999999999993,1.0
207,87.0,38.0,71.0,123.0,53.0,8.0,137.0,49.0,18.0,127.0,158.0,277.0,145.0,75.0,0.0,9.0,181.0,186.0,5.198497031265825,5.225746673713201,0.14527634922371768,0.14581042032913882,4.812184355372417,4.919980925828125,4.844187086458591,5.062595033026967,4.976733742420574,1.0,1.0,1.0,5.6240175061873385,-0.6666666666666661,-0.6666666666666661,2.0
208,80.0,43.0,68.0,123.0,53.0,7.0,150.0,46.0,19.0,147.0,169.0,327.0,176.0,81.0,7.0,14.0,179.0,184.0,5.187385805840755,5.214935757608986,0.08618831381989289,0.08653191655192116,4.812184355372417,5.0106352940962555,4.990432586778736,5.1298987149230735,5.170483995038151,1.0,1.0,1.0,5.7899601708972535,-0.7999999999999989,-0.8000000000000007,0.0
209,90.0,39.0,89.0,181.0,62.0,8.0,175.0,38.0,21.0,132.0,200.0,458.0,154.0,70.0,11.0,15.0,189.0,195.0,5.241747015059643,5.272999558563747,0.3949778726094515,0.42871031900675205,5.198497031265825,5.164785973923514,4.882801922586371,5.298317366548036,5.036952602413629,1.0,1.0,1.0,6.1268691841141845,-0.13333333333333286,-0.06666666666666643,2.0
210,89.0,41.0,75.0,143.0,56.0,7.0,146.0,46.0,19.0,137.0,170.0,317.0,156.0,76.0,18.0,5.0,184.0,188.0,5.214935757608986,5.236441962829949,0.23638861533598376,0.20637753702885808,4.962844630259907,4.983606621708336,4.919980925828125,5.135798437050261,5.049856007249537,1.0,1.0,1.0,5.75890177387728,-0.4666666666666668,-0.5333333333333332,1.0
211,96.0,55.0,103.0,201.0,65.0,9.0,204.0,32.0,23.0,166.0,227.0,624.0,246.0,74.0,6.0,2.0,186.0,194.0,5.225746673713201,5.267858159063328,0.2988048777522463,0.3959491251923246,5.303304908059076,5.318119993844216,5.111987788356543,5.424950017481402,5.5053315359323625,1.0,1.0,1.0,6.436150368369427,-0.33333333333333215,-0.13333333333333286,1.0
212,88.0,34.0,69.0,152.0,57.0,5.0,138.0,48.0,18.0,122.0,158.0,284.0,120.0,62.0,9.0,29.0,204.0,210.0,5.318119993844216,5.3471075307174685,0.9233589865168812,0.9616271047488734,5.0238805208462765,4.927253685157204,4.804021044733257,5.062595033026967,4.787491742782046,1.0,1.0,1.0,5.648974238161206,0.8666666666666671,0.9333333333333336,1.0
213,92.0,42.0,75.0,172.0,60.0,8.0,147.0,45.0,19.0,142.0,174.0,322.0,160.0,62.0,22.0,10.0,206.0,211.0,5.327876168789581,5.351858133476067,1.0000000000000002,0.9999999999999998,5.147494476813453,4.990432586778736,4.955827057601261,5.159055299214529,5.075173815233827,1.0,1.0,1.0,5.7745515455444085,1.0,1.0,1.0
214,101.0,56.0,100.0,168.0,55.0,11.0,214.0,31.0,24.0,175.0,219.0,681.0,224.0,74.0,2.0,3.0,185.0,192.0,5.220355825078324,5.2574953720277815,0.2674280555859505,0.33143303340752106,5.123963979403259,5.365976015021851,5.164785973923514,5.389071729816501,5.4116460518550396,1.0,1.0,1.0,6.523562306149512,-0.3999999999999986,-0.2666666666666657,1.0
