,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,"2,21,15,3","2,22,15,3","2,23,15,3","2,24,15,3","2,41,15,3","2,30,19,26,3","2,2,21,15,3,15,3","2,2,22,15,3,15,3","2,2,23,15,3,15,3","2,2,24,15,3,15,3","2,2,41,15,3,15,3","2,2,2,21,15,3,15,3,15,3","2,2,2,22,15,3,15,3,15,3","2,2,2,23,15,3,15,3,15,3","2,2,2,24,15,3,15,3,15,3","2,2,2,41,15,3,15,3,15,3",42
568,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0
569,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0010841813963053e-06,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
570,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.997506681574486e-07,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0
571,19.0,3.0,1.0,3.0,32.0,140.55,0.12,8.13,17.3,1142.0,0.05,63.44,13.0,1.0,1.0,2.0,13.0,8.0,22.0,10.0,5.0,0.05263157894736842,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0003339750022883602,19.0,3.0,1.0,3.0,5.0,0.05263157894736842,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0
572,16.0,1.0,1.0,1.0,62.0,287.92,0.17,5.88,48.95,1693.64,0.1,94.09,12.0,0.0,0.0,0.0,8.0,17.0,37.0,25.0,1.0,0.0625,1.0,1.0,1.0,1.0,0.001014635243419862,16.0,1.0,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,0.0
573,16.0,2.0,1.0,2.0,35.0,136.74,0.07,13.75,9.94,1880.19,0.05,104.46,11.0,0.0,1.0,2.0,11.0,4.0,25.0,10.0,3.0,0.0625,0.5,1.0,0.5,0.3333333333333333,0.0005349513917317316,16.0,2.0,1.0,2.0,3.0,0.0625,0.5,1.0,0.5,0.3333333333333333,1.0
574,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.997506681574486e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
575,19.0,3.0,1.0,3.0,31.0,118.03,0.13,8.0,14.75,944.22,0.04,52.46,16.0,0.0,1.0,0.0,8.0,6.0,19.0,12.0,5.0,0.05263157894736842,0.3333333333333333,1.0,0.3333333333333333,0.2,0.00023189031470850533,19.0,3.0,1.0,3.0,5.0,0.05263157894736842,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0
576,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.997506681574486e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
577,5.0,1.0,1.0,1.0,11.0,30.88,0.38,2.67,11.58,82.35,0.01,4.57,3.0,0.0,0.0,0.0,4.0,3.0,7.0,4.0,1.0,0.2,1.0,1.0,1.0,1.0,5.291245386489695e-06,5.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.0
578,6.0,1.0,1.0,1.0,3.0,4.75,2.0,0.5,9.51,2.38,0.0,0.13,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,2.3522721911666212e-08,6.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.0
579,52.0,10.0,6.0,10.0,174.0,955.58,0.06,17.66,54.12,16870.97,0.32,937.28,46.0,1.0,3.0,0.0,16.0,29.0,110.0,64.0,19.0,0.019230769230769232,0.1,0.16666666666666666,0.1,0.05263157894736842,0.03354471545711727,52.0,10.0,6.0,10.0,19.0,0.019230769230769232,0.1,0.16666666666666666,0.1,0.05263157894736842,0.0
580,96.0,9.0,1.0,8.0,274.0,1554.24,0.04,22.29,69.72,34646.7,0.52,1924.82,82.0,7.0,5.0,0.0,15.0,36.0,167.0,107.0,17.0,0.010416666666666666,0.1111111111111111,1.0,0.125,0.058823529411764705,0.1120461568713564,96.0,9.0,1.0,8.0,17.0,0.010416666666666666,0.1111111111111111,1.0,0.125,0.058823529411764705,1.0
581,10.0,1.0,1.0,1.0,26.0,104.0,0.23,4.28,24.31,444.89,0.03,24.72,5.0,0.0,3.0,0.0,7.0,9.0,15.0,11.0,1.0,0.1,1.0,1.0,1.0,1.0,9.627266431961457e-05,10.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0
582,18.0,3.0,1.0,3.0,41.0,164.0,0.11,9.0,18.22,1476.0,0.05,82.0,14.0,0.0,2.0,0.0,9.0,7.0,27.0,14.0,5.0,0.05555555555555555,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0005036713097590067,18.0,3.0,1.0,3.0,5.0,0.05555555555555555,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0
583,92.0,10.0,3.0,10.0,219.0,1248.4,0.05,19.59,63.73,24453.88,0.42,1358.55,76.0,5.0,8.0,1.0,18.0,34.0,145.0,74.0,18.0,0.010869565217391304,0.1,0.3333333333333333,0.1,0.05555555555555555,0.06352117812616791,92.0,10.0,3.0,10.0,18.0,0.010869565217391304,0.1,0.3333333333333333,0.1,0.05555555555555555,0.0
584,1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2057940135137396e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
585,14.0,1.0,1.0,1.0,34.0,141.78,0.19,5.2,27.26,737.24,0.05,40.96,8.0,0.0,0.0,0.0,8.0,10.0,21.0,13.0,1.0,0.07142857142857142,1.0,1.0,1.0,1.0,0.0002174907896661469,14.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,1.0,0.0
586,4.0,1.0,1.0,1.0,3.0,4.75,2.0,0.5,9.51,2.38,0.0,0.13,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,2.3522721911666212e-08,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
587,11.0,1.0,1.0,1.0,35.0,133.26,0.23,4.44,29.98,592.26,0.04,32.9,6.0,0.0,0.0,3.0,5.0,9.0,19.0,16.0,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.0001642211990847679,11.0,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.0
588,5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,1.0,0.0,4.0,2.0,4.0,2.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0010841813963053e-06,5.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.0
589,22.0,2.0,1.0,2.0,63.0,288.85,0.18,5.7,50.68,1646.46,0.1,91.47,16.0,0.0,1.0,0.0,9.0,15.0,44.0,19.0,3.0,0.045454545454545456,0.5,1.0,0.5,0.3333333333333333,0.000989556426766146,22.0,2.0,1.0,2.0,3.0,0.045454545454545456,0.5,1.0,0.5,0.3333333333333333,0.0
590,44.0,5.0,4.0,5.0,88.0,423.05,0.08,12.57,33.66,5316.29,0.14,295.35,34.0,2.0,6.0,0.0,13.0,15.0,59.0,29.0,9.0,0.022727272727272728,0.2,0.25,0.2,0.1111111111111111,0.004679693078153307,44.0,5.0,4.0,5.0,9.0,0.022727272727272728,0.2,0.25,0.2,0.1111111111111111,0.0
591,32.0,4.0,3.0,3.0,105.0,554.97,0.09,11.5,48.26,6382.12,0.18,354.56,30.0,0.0,0.0,0.0,13.0,26.0,59.0,46.0,7.0,0.03125,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.007369728359717042,32.0,4.0,3.0,3.0,7.0,0.03125,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.0
592,12.0,1.0,1.0,1.0,10.0,31.7,0.42,2.4,13.21,76.08,0.01,4.23,7.0,0.0,0.0,0.0,4.0,5.0,4.0,6.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,5.018186223118463e-06,12.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,0.0
593,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1.0,1.0,1.0,1.0,0.0,15.0,1.0,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,1.0,0.0
594,54.0,6.0,1.0,6.0,132.0,733.21,0.06,15.83,46.32,11604.88,0.24,644.72,45.0,0.0,7.0,0.0,18.0,29.0,81.0,51.0,11.0,0.018518518518518517,0.16666666666666666,1.0,0.16666666666666666,0.09090909090909091,0.017704596819492668,54.0,6.0,1.0,6.0,11.0,0.018518518518518517,0.16666666666666666,1.0,0.16666666666666666,0.09090909090909091,0.0
595,78.0,7.0,1.0,6.0,213.0,1189.6,0.06,17.71,67.19,21062.86,0.4,1170.16,66.0,4.0,6.0,0.0,14.0,34.0,127.0,86.0,13.0,0.01282051282051282,0.14285714285714285,1.0,0.16666666666666666,0.07692307692307693,0.05213571144001839,78.0,7.0,1.0,6.0,13.0,0.01282051282051282,0.14285714285714285,1.0,0.16666666666666666,0.07692307692307693,1.0
596,15.0,3.0,1.0,3.0,43.0,185.84,0.08,13.0,14.3,2415.96,0.06,134.22,13.0,0.0,0.0,0.0,13.0,7.0,29.0,14.0,5.0,0.06666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0009342130809278319,15.0,3.0,1.0,3.0,5.0,0.06666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0
597,27.0,2.0,1.0,2.0,54.0,237.19,0.13,7.88,30.12,1867.83,0.08,103.77,16.0,5.0,4.0,0.0,9.0,12.0,33.0,21.0,3.0,0.037037037037037035,0.5,1.0,0.5,0.3333333333333333,0.0009218297698413417,27.0,2.0,1.0,2.0,3.0,0.037037037037037035,0.5,1.0,0.5,0.3333333333333333,0.0
598,35.0,6.0,5.0,6.0,85.0,412.93,0.09,11.38,36.3,4697.06,0.14,260.95,26.0,1.0,6.0,0.0,13.0,16.0,57.0,28.0,11.0,0.02857142857142857,0.16666666666666666,0.2,0.16666666666666666,0.09090909090909091,0.0040357062900312195,35.0,6.0,5.0,6.0,11.0,0.02857142857142857,0.16666666666666666,0.2,0.16666666666666666,0.09090909090909091,0.0
599,9.0,1.0,1.0,1.0,25.0,83.05,0.39,2.57,32.29,213.55,0.03,11.86,7.0,0.0,0.0,0.0,3.0,7.0,13.0,12.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,3.690253664704346e-05,9.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,0.0
600,12.0,3.0,3.0,3.0,33.0,134.89,0.11,9.17,14.71,1236.46,0.04,68.69,9.0,0.0,1.0,0.0,11.0,6.0,23.0,10.0,5.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.0003470378416356037,12.0,3.0,3.0,3.0,5.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.0
601,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1.0,1.0,1.0,1.0,0.0,27.0,1.0,1.0,1.0,1.0,0.037037037037037035,1.0,1.0,1.0,1.0,0.0
602,1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2057940135137396e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
603,5.0,2.0,1.0,1.0,17.0,68.0,0.22,4.5,15.11,306.0,0.02,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0.2,0.5,1.0,1.0,0.3333333333333333,4.329595732312698e-05,5.0,2.0,1.0,1.0,3.0,0.2,0.5,1.0,1.0,0.3333333333333333,0.0
604,28.0,2.0,1.0,2.0,65.0,305.53,0.12,8.57,35.65,2618.82,0.1,145.49,24.0,0.0,2.0,0.0,12.0,14.0,45.0,20.0,5.0,0.03571428571428571,0.5,1.0,0.5,0.2,0.0016648553907591965,28.0,2.0,1.0,2.0,5.0,0.03571428571428571,0.5,1.0,0.5,0.2,0.0
605,19.0,2.0,1.0,2.0,45.0,187.65,0.16,6.4,29.32,1200.94,0.06,66.72,13.0,1.0,3.0,0.0,8.0,10.0,29.0,16.0,3.0,0.05263157894736842,0.5,1.0,0.5,0.3333333333333333,0.00046890718412292954,19.0,2.0,1.0,2.0,3.0,0.05263157894736842,0.5,1.0,0.5,0.3333333333333333,0.0
606,123.0,15.0,9.0,12.0,350.0,2218.95,0.03,32.61,68.03,72378.03,0.74,4021.0,108.0,2.0,11.0,0.0,26.0,55.0,212.0,138.0,29.0,0.008130081300813009,0.06666666666666667,0.1111111111111111,0.08333333333333333,0.034482758620689655,0.33417294202632336,122.99999999999999,15.0,9.0,12.0,29.0,0.008130081300813009,0.06666666666666667,0.1111111111111111,0.08333333333333333,0.034482758620689655,0.0
607,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,4.2057940135137396e-07,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
608,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
609,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,4.2057940135137396e-07,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
610,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.997506681574486e-07,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0
611,7.0,1.0,1.0,1.0,15.0,53.77,0.24,4.2,12.8,225.85,0.02,12.55,5.0,0.0,0.0,0.0,7.0,5.0,9.0,6.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,2.5268364848423482e-05,7.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.0
612,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0
613,4.0,1.0,1.0,1.0,7.0,18.09,0.67,1.5,12.06,27.14,0.01,1.51,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0215636186491477e-06,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
614,2.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,5.609335841113671e-07,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0
615,23.0,2.0,1.0,2.0,58.0,265.93,0.14,6.9,38.54,1834.9,0.09,101.94,16.0,1.0,3.0,0.0,9.0,15.0,35.0,23.0,3.0,0.043478260869565216,0.5,1.0,0.5,0.3333333333333333,0.0010153055072030116,23.0,2.0,1.0,2.0,3.0,0.043478260869565216,0.5,1.0,0.5,0.3333333333333333,0.0
616,23.0,3.0,3.0,3.0,60.0,278.63,0.1,9.69,28.75,2700.58,0.09,150.03,18.0,1.0,2.0,0.0,12.0,13.0,39.0,21.0,5.0,0.043478260869565216,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.001565676127001506,23.0,3.0,3.0,3.0,5.0,0.043478260869565216,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.0
617,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.997506681574486e-07,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
618,48.0,12.0,1.0,11.0,177.0,977.67,0.04,26.92,36.31,26321.9,0.33,1462.33,38.0,2.0,6.0,0.0,20.0,26.0,107.0,70.0,21.0,0.020833333333333332,0.08333333333333333,1.0,0.09090909090909091,0.047619047619047616,0.05354593808394491,48.0,12.0,1.0,11.0,21.0,0.020833333333333332,0.08333333333333333,1.0,0.09090909090909091,0.047619047619047616,1.0
619,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0
620,84.0,15.0,9.0,15.0,230.0,1347.34,0.04,25.26,53.35,34029.33,0.45,1890.52,72.0,0.0,10.0,0.0,21.0,37.0,141.0,89.0,29.0,0.011904761904761904,0.06666666666666667,0.1111111111111111,0.06666666666666667,0.034482758620689655,0.09539983189033417,84.0,15.0,9.0,15.0,29.0,0.011904761904761904,0.06666666666666667,0.1111111111111111,0.06666666666666667,0.034482758620689655,1.0
621,6.0,1.0,1.0,1.0,10.0,31.7,0.33,3.0,10.57,95.1,0.01,5.28,4.0,0.0,0.0,0.0,6.0,3.0,7.0,3.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,6.272732778898078e-06,6.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.0
622,17.0,1.0,1.0,1.0,45.0,194.49,0.18,5.5,35.36,1069.68,0.06,59.43,13.0,0.0,2.0,0.0,10.0,10.0,34.0,11.0,1.0,0.058823529411764705,1.0,1.0,1.0,1.0,0.00043288063676098077,17.0,1.0,1.0,1.0,1.0,0.058823529411764705,1.0,1.0,1.0,1.0,0.0
623,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.997506681574486e-07,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0
624,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.997506681574486e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
625,43.0,4.0,1.0,2.0,111.0,590.73,0.1,9.63,61.35,5688.55,0.2,316.03,25.0,2.0,3.0,0.0,13.0,27.0,71.0,40.0,7.0,0.023255813953488372,0.25,1.0,0.5,0.14285714285714285,0.006992099732177139,43.0,4.0,1.0,2.0,7.0,0.023255813953488372,0.25,1.0,0.5,0.14285714285714285,0.0
626,6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,5.227277315748398e-06,6.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.0
627,27.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.037037037037037035,0.5,1.0,0.5,0.3333333333333333,0.0,27.0,2.0,1.0,2.0,3.0,0.037037037037037035,0.5,1.0,0.5,0.3333333333333333,0.0
628,11.0,1.0,1.0,1.0,22.0,76.11,0.3,3.33,22.83,253.69,0.03,14.09,6.0,1.0,2.0,0.0,5.0,6.0,14.0,8.0,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,4.017557285979305e-05,11.0,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.0
629,53.0,7.0,3.0,7.0,181.0,963.27,0.05,21.67,44.46,20870.83,0.32,1159.49,44.0,0.0,4.0,0.0,16.0,24.0,116.0,65.0,13.0,0.018867924528301886,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.07692307692307693,0.041831627651220095,53.0,7.0,3.0,7.0,13.0,0.018867924528301886,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.07692307692307693,0.0
630,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.997506681574486e-07,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
631,16.0,2.0,1.0,2.0,20.0,76.15,0.19,5.33,14.28,406.12,0.03,22.56,8.0,0.0,1.0,0.0,8.0,6.0,12.0,8.0,3.0,0.0625,0.5,1.0,0.5,0.3333333333333333,6.434892452044422e-05,16.0,2.0,1.0,2.0,3.0,0.0625,0.5,1.0,0.5,0.3333333333333333,0.0
632,13.0,1.0,1.0,1.0,12.0,33.69,0.5,2.0,16.84,67.38,0.01,3.74,11.0,0.0,0.0,0.0,2.0,5.0,2.0,10.0,1.0,0.07692307692307693,1.0,1.0,1.0,1.0,4.72333800717628e-06,13.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.0
633,5.0,1.0,1.0,1.0,10.0,28.07,0.27,3.75,7.49,105.28,0.01,5.85,3.0,0.0,0.0,0.0,5.0,2.0,7.0,3.0,1.0,0.2,1.0,1.0,1.0,1.0,6.149011376513608e-06,5.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0
634,73.0,10.0,7.0,9.0,247.0,1421.46,0.02,40.09,35.46,56980.83,0.47,3165.6,59.0,0.0,12.0,0.0,25.0,29.0,154.0,93.0,19.0,0.0136986301369863,0.1,0.14285714285714285,0.1111111111111111,0.05263157894736842,0.16853124216425125,73.0,10.0,7.0,9.0,19.0,0.0136986301369863,0.1,0.14285714285714285,0.1111111111111111,0.05263157894736842,1.0
635,82.0,9.0,1.0,9.0,191.0,1072.41,0.06,15.76,68.06,16898.58,0.36,938.81,74.0,0.0,3.0,0.0,16.0,33.0,126.0,65.0,16.0,0.012195121951219513,0.1111111111111111,1.0,0.1111111111111111,0.0625,0.03770752908856868,82.0,9.0,1.0,9.0,16.0,0.012195121951219513,0.1111111111111111,1.0,0.1111111111111111,0.0625,0.0
636,17.0,4.0,3.0,3.0,32.0,125.02,0.12,8.25,15.15,1031.42,0.04,57.3,15.0,0.0,0.0,0.0,9.0,6.0,21.0,11.0,7.0,0.058823529411764705,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.00026830702922450494,17.0,4.0,3.0,3.0,7.0,0.058823529411764705,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,1.0
637,72.0,11.0,7.0,9.0,154.0,850.63,0.04,26.13,32.56,22222.67,0.28,1234.59,60.0,2.0,5.0,1.0,22.0,24.0,97.0,57.0,21.0,0.013888888888888888,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.047619047619047616,0.0393327163472394,72.0,11.0,7.0,9.0,21.0,0.013888888888888888,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.047619047619047616,1.0
638,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0
639,37.0,5.0,3.0,5.0,91.0,455.0,0.09,10.61,42.9,4825.39,0.15,268.08,33.0,1.0,2.0,0.0,13.0,19.0,60.0,31.0,8.0,0.02702702702702703,0.2,0.3333333333333333,0.2,0.125,0.004568365300648159,37.0,5.0,3.0,5.0,8.0,0.02702702702702703,0.2,0.3333333333333333,0.2,0.125,0.0
640,18.0,3.0,1.0,3.0,39.0,178.81,0.11,8.86,20.17,1584.94,0.06,88.05,15.0,1.0,0.0,0.0,13.0,11.0,24.0,15.0,5.0,0.05555555555555555,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0005896871130995471,18.0,3.0,1.0,3.0,5.0,0.05555555555555555,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0
641,52.0,6.0,5.0,5.0,139.0,729.46,0.06,15.65,46.6,11417.66,0.24,634.31,39.0,3.0,1.0,1.0,15.0,23.0,91.0,48.0,11.0,0.019230769230769232,0.16666666666666666,0.2,0.2,0.09090909090909091,0.01732988162556865,52.0,6.0,5.0,5.0,11.0,0.019230769230769232,0.16666666666666666,0.2,0.2,0.09090909090909091,0.0
642,25.0,3.0,1.0,3.0,45.0,191.16,0.13,7.65,24.99,1462.35,0.06,81.24,18.0,1.0,3.0,1.0,9.0,10.0,28.0,17.0,5.0,0.04,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0005816548570012645,25.0,3.0,1.0,3.0,5.0,0.04,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0
643,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.997506681574486e-07,4.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0
644,7.0,1.0,1.0,1.0,12.0,36.0,0.33,3.0,12.0,108.0,0.01,6.0,5.0,0.0,0.0,0.0,4.0,4.0,6.0,6.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,8.089902060376668e-06,7.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.0
