lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
7.0,5.0,1341.0,240.0,120.0,0.4,0.6,718437.0,672290.0,4.8,2532.0,1037078.0,90.0
17.0,25.0,1405.0,83.0,142.0,0.6,0.6,12122.0,157021.0,1.2,144.0,1746180.0,94.0
1.0,0.0,2185.0,167.0,838.0,0.6,0.8,47868.0,97238.0,1.8,1974.0,1734194.0,90.0
223.0,44.0,3169.0,245.0,254.0,0.4,1.8,341846.0,241158.0,1.0,143.0,1016059.0,83.0
40.0,9.0,1113.0,135.0,87.0,1.4,0.6,121004.0,31788.0,1.0,204.0,982482.0,89.0
18.0,26.0,1425.0,83.0,50.0,2.61,2.4,177846.0,24584.0,1.0,8610.0,1870708.0,89.0
1.0,1.0,373.0,51.0,16.0,0.2,0.2,21680.0,8776.0,1.0,5384.0,1860088.0,98.0
35.0,3.0,3940.0,450.0,375.0,8.62,20.04,344858.0,244721.0,5.2,356.0,1098964.0,64.0
187.0,207.0,2510.0,354.0,209.0,2.79,1.0,1060574.0,29950.0,1.6,2526.0,1089847.0,84.0
13.0,0.0,2594.0,417.0,362.0,6.8,2.4,217746.0,24709.0,3.0,432.0,1742651.0,79.0
5.0,4.0,386.0,77.0,76.0,0.2,0.2,23370.0,32312.0,2.0,387.0,1708888.0,95.0
179.0,170.0,4794.0,358.0,239.0,3.0,2.4,348791.0,319511.0,5.0,336.0,1337942.0,82.0
0.0,0.0,325.0,122.0,41.0,0.2,0.2,213523.0,167029.0,3.4,952.0,1753448.0,98.0
1.0,0.0,5838.0,448.0,248.0,0.2,0.2,114398.0,54983.0,1.0,279.0,1070259.0,87.0
32.0,28.0,1946.0,176.0,112.0,1.6,1.6,366407.0,150365.0,1.0,205.0,1081718.0,81.0
4.0,2.0,3081.0,205.0,123.0,0.4,1.8,27783.0,79274.0,1.0,553.0,1077114.0,90.0
30.0,40.0,3888.0,207.0,130.0,0.8,1.0,119982.0,45116.0,2.0,271.0,1069917.0,88.0
16.0,11.0,4775.0,249.0,162.0,1.0,1.8,336027.0,29890.0,2.2,2037.0,969858.0,86.0
7.0,0.0,2107.0,235.0,154.0,7.21,3.81,132739.0,29310.0,1.0,318.0,1022535.0,81.0
57.0,78.0,3549.0,385.0,461.0,1.4,1.6,242442.0,686812.0,4.2,271.0,1009008.0,76.0
0.0,0.0,359.0,51.0,30.0,0.2,0.2,272187.0,42273.0,1.6,2042.0,1767325.0,91.0
1.0,0.0,1609.0,104.0,45.0,0.2,0.2,101426.0,89444.0,4.2,2020.0,1559666.0,97.0
4.0,1.0,769.0,95.0,96.0,0.4,0.4,183897.0,306485.0,4.0,182.0,1708040.0,86.0
39.0,2.0,4137.0,227.0,161.0,7.62,18.64,70587.0,30229.0,2.7,357.0,1096063.0,74.0
1.0,0.0,489.0,86.0,64.0,0.8,1.0,129749.0,34764.0,2.6,966.0,1717426.0,95.0
3.0,0.0,926.0,90.0,67.0,0.6,1.0,5411.0,19322.0,1.0,1177.0,1020400.0,92.0
0.0,0.0,2595.0,174.0,146.0,0.2,0.2,84039.0,82244.0,1.0,156.0,1751064.0,94.0
4.0,2.0,1165.0,198.0,95.0,0.4,0.4,20605.0,23601.0,1.0,1200.0,1015337.0,93.0
1.0,0.0,2435.0,365.0,106.0,0.6,3.18,543956.0,75753.0,5.6,2173.0,983060.0,90.0
3.0,1.0,1057.0,134.0,43.0,0.2,0.2,27113.0,13876.0,1.6,495.0,1732306.0,95.0
1.0,0.0,2498.0,135.0,77.0,0.4,0.4,45680.0,30423.0,1.2,1903.0,1752755.0,94.0
0.0,0.0,1774.0,100.0,66.0,0.4,1.8,109071.0,26956.0,1.0,176.0,1009816.0,91.0
6.0,1.0,2282.0,125.0,125.0,1.2,1.4,48385.0,63513.0,4.2,2743.0,1531896.0,92.0
4.0,0.0,2781.0,263.0,222.0,2.6,1.2,245197.0,44762.0,1.7,2744.0,1047638.0,88.0
3.0,1.0,667.0,55.0,91.0,2.0,3.0,56315.0,138603.0,1.0,5601.0,1841586.0,89.0
7.0,2.0,1885.0,165.0,82.0,1.2,1.6,59639.0,44156.0,1.0,410.0,1067469.0,91.0
3.0,0.0,2297.0,283.0,214.0,0.6,1.0,238430.0,171208.0,1.0,259.0,1054470.0,85.0
3.0,0.0,2201.0,201.0,74.0,0.4,1.0,111582.0,23487.0,3.6,139.0,1112096.0,90.0
2.0,0.0,2276.0,166.0,118.0,0.4,0.6,29704.0,23901.0,2.0,1352.0,1075373.0,94.0
5.0,5.0,691.0,72.0,53.0,0.2,0.2,5917.0,23539.0,2.0,575.0,967896.0,96.0
11.0,3.0,2515.0,215.0,140.0,1.4,2.8,328668.0,20783.0,4.2,1027.0,1122035.0,83.0
17.0,14.0,2406.0,98.0,78.0,0.4,2.0,22998.0,33809.0,3.0,7657.0,1370880.0,95.0
3.0,2.0,1042.0,93.0,71.0,0.4,0.4,85904.0,36139.0,2.2,1566.0,1538107.0,94.0
14.0,2.0,4725.0,247.0,161.0,10.62,33.87,464922.0,45701.0,1.0,174.0,1090443.0,58.0
4.0,2.0,588.0,47.0,46.0,0.4,0.4,51753.0,37560.0,1.5,729.0,1039062.0,95.0
6.0,4.0,765.0,72.0,38.0,0.2,0.2,149433.0,24390.0,1.4,607.0,965299.0,96.0
1.0,0.0,941.0,88.0,71.0,0.8,1.0,180557.0,96584.0,1.0,133.0,990742.0,90.0
1.0,1.0,224.0,27.0,22.0,0.2,0.2,93905.0,10793.0,2.2,7426.0,1869323.0,97.0
0.0,0.0,283.0,34.0,51.0,0.2,0.2,10756.0,22572.0,1.0,249.0,1740794.0,97.0
66.0,80.0,4529.0,182.0,149.0,2.8,4.2,98313.0,86538.0,4.8,1782.0,1531538.0,81.0
6.0,0.0,2719.0,136.0,105.0,1.0,2.4,50963.0,25627.0,5.6,6421.0,1404078.0,88.0
13.0,0.0,4279.0,235.0,176.0,12.22,34.47,289309.0,30701.0,1.0,184.0,1079269.0,61.0
45.0,64.0,712.0,47.0,46.0,0.4,0.4,42938.0,14112.0,2.2,488.0,992288.0,95.0
6.0,0.0,3755.0,313.0,232.0,3.79,1.6,190407.0,88541.0,1.0,267.0,1006453.0,79.0
0.0,0.0,314.0,40.0,40.0,0.6,0.6,6241.0,9258.0,2.0,3170.0,1708352.0,97.0
40.0,3.0,2374.0,255.0,138.0,3.79,4.39,300938.0,45485.0,2.2,2604.0,950612.0,73.0
89.0,53.0,2558.0,211.0,189.0,0.6,1.0,215246.0,121020.0,990.0,84.0,16.0,0.0
4.0,0.0,889.0,77.0,36.0,2.59,5.19,134414.0,28946.0,1.4,6376.0,1847115.0,87.0
22.0,8.0,6591.0,176.0,98.0,4.0,9.0,169740.0,99954.0,3.8,156.0,1317042.0,73.0
3.0,1.0,814.0,68.0,45.0,2.6,2.8,160007.0,70993.0,1.6,8400.0,1838891.0,90.0
36.0,44.0,3028.0,350.0,336.0,2.4,7.2,239705.0,224320.0,3.8,498.0,1095611.0,82.0
5.0,5.0,2175.0,83.0,77.0,0.6,0.6,17319.0,29789.0,1.5,425.0,988923.0,94.0
0.0,0.0,615.0,40.0,24.0,0.2,0.2,17074.0,9089.0,2.0,4592.0,1731704.0,98.0
37.0,33.0,2128.0,330.0,288.0,3.0,3.8,289446.0,109712.0,2.0,724.0,1122869.0,81.0
10.0,9.0,1289.0,144.0,85.0,0.4,0.4,58855.0,28895.0,2.0,685.0,1012931.0,93.0
2.0,0.0,401.0,36.0,38.0,1.6,1.6,93100.0,32813.0,2.0,158.0,1784021.0,85.0
3.0,1.0,1299.0,258.0,126.0,0.4,0.4,194200.0,56983.0,3.2,967.0,1540414.0,94.0
2.0,1.0,2710.0,183.0,114.0,0.6,0.6,317726.0,22725.0,2.0,274.0,1086291.0,88.0
9.0,1.0,3326.0,383.0,177.0,6.2,19.2,34844.0,28865.0,1.5,188.0,1103072.0,76.0
29.0,40.0,1473.0,93.0,73.0,0.2,0.2,4410.0,27749.0,2.0,159.0,1087457.0,93.0
29.0,19.0,2621.0,298.0,138.0,1.4,1.8,437944.0,411901.0,4.2,1022.0,1343950.0,92.0
16.0,5.0,662.0,68.0,34.0,2.2,2.0,175605.0,58186.0,1.8,7836.0,1866947.0,88.0
7.0,0.0,609.0,98.0,48.0,1.4,1.8,77701.0,6884.0,2.4,6367.0,1712043.0,91.0
22.0,13.0,3581.0,211.0,134.0,1.0,1.2,312204.0,31194.0,4.2,871.0,1529306.0,90.0
6.0,0.0,1981.0,108.0,56.0,1.4,2.4,48258.0,15708.0,2.5,647.0,1069704.0,87.0
24.0,21.0,2013.0,472.0,171.0,2.8,3.6,623893.0,577518.0,1.5,606.0,1045882.0,87.0
0.0,0.0,305.0,95.0,22.0,0.2,0.2,88105.0,14491.0,1.2,1597.0,1784334.0,97.0
9.0,7.0,919.0,61.0,63.0,0.6,0.4,23544.0,42471.0,2.2,506.0,1532699.0,96.0
0.0,0.0,281.0,26.0,29.0,0.2,0.2,22484.0,40083.0,1.0,1852.0,1763705.0,90.0
3.0,1.0,3289.0,165.0,162.0,1.6,2.4,112097.0,189578.0,3.0,173.0,997024.0,85.0
8.0,1.0,3382.0,168.0,115.0,6.99,22.75,31740.0,16446.0,4.0,329.0,1103171.0,72.0
35.0,39.0,700.0,150.0,56.0,2.0,2.0,82631.0,8659.0,2.6,534.0,1745819.0,87.0
2.0,0.0,322.0,37.0,30.0,0.8,1.2,51712.0,26236.0,1.0,492.0,1762806.0,95.0
1.0,0.0,494.0,129.0,125.0,0.2,0.2,2538.0,14811.0,2.0,3135.0,1707992.0,97.0
19.0,1.0,5834.0,598.0,551.0,3.79,1.4,350133.0,289622.0,3.8,2295.0,1641327.0,79.0
1.0,0.0,1411.0,314.0,145.0,0.2,0.2,6590.0,26933.0,2.0,135.0,1057440.0,92.0
4.0,3.0,4246.0,493.0,167.0,0.4,0.4,1654907.0,138898.0,1.0,422.0,984907.0,81.0
2.0,1.0,888.0,52.0,59.0,0.2,0.2,237283.0,288087.0,2.0,4355.0,1818307.0,96.0
0.0,0.0,193.0,46.0,25.0,0.2,0.2,274032.0,258127.0,2.4,5690.0,1837224.0,97.0
9.0,3.0,3120.0,405.0,277.0,1.0,1.79,162000.0,110195.0,2.0,566.0,1068770.0,87.0
1.0,0.0,2061.0,220.0,184.0,0.2,0.2,118267.0,40022.0,175.0,94.0,6.0,0.0
3.0,0.0,1960.0,164.0,105.0,0.6,0.8,186247.0,42768.0,3.8,136.0,1104960.0,86.0
3.0,1.0,525.0,84.0,52.0,2.0,2.0,240540.0,185870.0,2.6,3340.0,1819246.0,84.0
10.0,0.0,5975.0,692.0,612.0,2.2,2.0,505718.0,475455.0,1.8,126.0,1039337.0,77.0
93.0,123.0,3393.0,430.0,325.0,3.0,1.2,485834.0,161780.0,6.2,222.0,1292978.0,73.0
4.0,1.0,1310.0,114.0,123.0,1.0,0.6,22851.0,96155.0,3.5,611.0,1059350.0,93.0
184.0,138.0,4782.0,626.0,394.0,1.6,4.6,132194.0,158954.0,1.3,149.0,1016229.0,77.0
10.0,5.0,2243.0,96.0,87.0,1.6,0.6,39657.0,55403.0,2.0,1775.0,1638170.0,94.0
40.0,11.0,3402.0,283.0,202.0,2.8,4.2,225184.0,28672.0,1.0,1025.0,1092723.0,86.0
5.0,1.0,1758.0,213.0,114.0,2.0,2.8,147106.0,38579.0,1.0,1700.0,1096987.0,87.0
1.0,0.0,3573.0,106.0,114.0,0.4,0.6,75742.0,125259.0,1.8,448.0,1018682.0,92.0
12.0,2.0,3575.0,345.0,198.0,3.4,2.0,125934.0,75566.0,3.4,1417.0,1531504.0,79.0
19.0,25.0,179.0,10.0,23.0,0.2,0.2,2064.0,8280.0,1.2,7382.0,1874901.0,98.0
32.0,4.0,3243.0,182.0,140.0,5.2,5.6,337517.0,94832.0,5.6,1300.0,1535309.0,80.0
25.0,0.0,1420.0,165.0,98.0,6.19,18.16,300171.0,25054.0,1.0,339.0,1086665.0,81.0
1.0,1.0,1242.0,41.0,36.0,0.2,0.2,35851.0,15667.0,1.4,4621.0,1828408.0,98.0
21.0,1.0,4547.0,1070.0,707.0,9.0,6.0,461040.0,51939.0,5.4,2182.0,1727709.0,66.0
3.0,2.0,627.0,86.0,56.0,0.2,0.2,178422.0,21013.0,2.0,207.0,1024472.0,96.0
2.0,1.0,2472.0,208.0,137.0,2.4,5.8,254546.0,21373.0,2.0,193.0,1030011.0,86.0
41.0,58.0,4876.0,270.0,204.0,0.2,0.2,63051.0,106043.0,1.6,296.0,1067949.0,86.0
4.0,0.0,4182.0,383.0,239.0,2.2,1.6,556305.0,413659.0,1.8,3443.0,1041373.0,86.0
105.0,96.0,4309.0,386.0,272.0,6.0,5.2,305737.0,110175.0,1.2,183.0,1083451.0,77.0
63.0,32.0,2379.0,315.0,216.0,7.2,17.6,889404.0,112252.0,2.0,297.0,1097571.0,74.0
3.0,1.0,474.0,43.0,50.0,2.4,2.4,72534.0,44687.0,1.8,236.0,1801544.0,85.0
3.0,1.0,3085.0,306.0,153.0,0.4,0.4,142703.0,32976.0,1.7,575.0,1076379.0,90.0
3.0,1.0,3736.0,161.0,145.0,0.4,0.4,10611.0,211654.0,2.2,277.0,1382574.0,92.0
2.0,0.0,3971.0,696.0,630.0,2.0,1.8,490705.0,450985.0,2.0,317.0,1130125.0,83.0
3.0,1.0,794.0,32.0,32.0,0.6,0.6,25397.0,10264.0,1.0,8565.0,1883538.0,96.0
29.0,39.0,239.0,32.0,24.0,0.4,0.8,1216.0,6747.0,1.2,7038.0,1848915.0,95.0
7.0,1.0,1950.0,180.0,97.0,5.99,6.19,397379.0,148245.0,1.6,365.0,1005349.0,74.0
1.0,1.0,488.0,33.0,42.0,0.2,0.2,9922.0,141695.0,1.2,5652.0,1836271.0,97.0
10.0,5.0,2767.0,302.0,228.0,0.2,0.2,77857.0,97525.0,1.5,1322.0,1114163.0,85.0
3.0,2.0,1494.0,165.0,118.0,1.0,2.6,19279.0,19156.0,1.0,2094.0,1072672.0,91.0
6.0,2.0,964.0,170.0,99.0,0.6,0.6,683508.0,18269.0,3.2,226.0,1038432.0,92.0
1.0,0.0,2282.0,401.0,210.0,0.2,0.2,12692.0,54386.0,1.6,235.0,1742318.0,88.0
6.0,0.0,4507.0,446.0,381.0,5.0,1.4,229819.0,58808.0,2.4,233.0,1710437.0,82.0
2.0,1.0,2768.0,210.0,232.0,0.4,0.4,320031.0,216650.0,3.8,3419.0,1427370.0,87.0
39.0,17.0,4118.0,358.0,218.0,6.19,5.79,596924.0,159901.0,1.0,208.0,1081980.0,72.0
73.0,79.0,2821.0,287.0,153.0,3.79,9.18,130158.0,64654.0,3.8,818.0,1541429.0,83.0
0.0,0.0,219.0,25.0,23.0,0.2,0.2,754.0,5505.0,1.0,585.0,1736176.0,98.0
41.0,54.0,2578.0,193.0,108.0,1.2,1.4,212626.0,32407.0,1.0,910.0,1057162.0,83.0
5.0,1.0,6795.0,310.0,214.0,2.2,7.41,180947.0,182196.0,1.7,639.0,993645.0,81.0
34.0,43.0,793.0,55.0,50.0,1.0,0.4,34368.0,22420.0,2.0,5398.0,1680534.0,95.0
0.0,0.0,131.0,6.0,10.0,0.2,0.2,419.0,6684.0,1.0,1913.0,1781405.0,99.0
12.0,11.0,4931.0,544.0,254.0,0.2,0.2,237284.0,187031.0,1.8,377.0,1007014.0,85.0
26.0,40.0,2662.0,301.0,155.0,0.2,0.2,8421.0,32644.0,1.8,954.0,1125487.0,90.0
4.0,0.0,480.0,79.0,26.0,2.0,2.0,51676.0,49322.0,1.4,7667.0,1869042.0,95.0
76.0,85.0,4335.0,281.0,203.0,3.6,3.2,203259.0,34160.0,5.4,292.0,1523802.0,83.0
6.0,0.0,1375.0,108.0,81.0,2.0,2.0,34508.0,22602.0,1.8,255.0,1114565.0,91.0
2.0,0.0,2091.0,74.0,162.0,0.2,0.2,37888.0,206184.0,2.2,136.0,1710504.0,92.0
15.0,14.0,4292.0,252.0,146.0,0.8,0.8,222526.0,76937.0,1.7,128.0,995545.0,88.0
20.0,14.0,2173.0,460.0,246.0,1.4,2.2,626503.0,563710.0,745.0,91.0,9.0,0.0
2.0,1.0,710.0,40.0,41.0,0.2,0.2,2913.0,18830.0,1.0,684.0,1039054.0,97.0
32.0,43.0,1148.0,86.0,36.0,1.8,7.0,205838.0,15591.0,2.2,140.0,1754102.0,90.0
50.0,64.0,1493.0,162.0,83.0,0.6,1.0,106998.0,27928.0,1.3,473.0,1065485.0,89.0
1.0,1.0,330.0,163.0,40.0,0.2,0.2,286593.0,260061.0,2.2,5762.0,1830802.0,97.0
23.0,18.0,2996.0,257.0,265.0,1.4,1.6,170904.0,76164.0,212.0,81.0,19.0,0.0
14.0,7.0,3390.0,531.0,410.0,5.59,3.99,510713.0,145422.0,2.5,136.0,954700.0,67.0
7.0,0.0,1629.0,264.0,238.0,5.2,1.4,152408.0,20174.0,2.2,8355.0,1864778.0,87.0
2.0,1.0,163.0,10.0,18.0,0.2,0.2,427.0,25545.0,1.0,6470.0,1855784.0,98.0
10.0,1.0,3301.0,345.0,236.0,3.4,1.4,310665.0,42670.0,7.4,171.0,1518701.0,83.0
19.0,17.0,1063.0,124.0,73.0,1.6,2.8,71903.0,23242.0,3.0,309.0,974800.0,92.0
28.0,41.0,1882.0,100.0,85.0,0.2,0.2,3722.0,9791.0,1.4,397.0,1730840.0,95.0
3.0,0.0,2254.0,107.0,88.0,0.6,2.2,206795.0,72088.0,3.0,990.0,1547120.0,95.0
10.0,9.0,579.0,87.0,71.0,0.6,2.0,22680.0,20401.0,2.6,843.0,1008656.0,96.0
3.0,0.0,1752.0,151.0,80.0,0.4,0.4,570699.0,77482.0,3.8,115.0,1531446.0,86.0
3.0,1.0,1065.0,60.0,42.0,1.8,2.6,98610.0,319867.0,1.8,6823.0,1843387.0,89.0
3.0,0.0,4944.0,257.0,200.0,0.6,2.0,228459.0,144888.0,3.0,2246.0,1533838.0,87.0
37.0,47.0,3209.0,204.0,81.0,2.0,5.2,228027.0,46911.0,1.8,159.0,1126944.0,87.0
45.0,59.0,2875.0,238.0,128.0,1.6,6.4,184912.0,159603.0,3.2,890.0,1545994.0,86.0
1.0,1.0,1622.0,141.0,171.0,0.2,0.2,361119.0,115977.0,1.0,143.0,1046370.0,95.0
8.0,2.0,1388.0,190.0,158.0,1.0,0.8,1087958.0,385189.0,1.0,136.0,1059101.0,84.0
1.0,0.0,1930.0,113.0,128.0,0.2,0.2,134171.0,244514.0,2.6,136.0,1539870.0,93.0
27.0,19.0,2989.0,268.0,204.0,3.61,10.02,448136.0,389807.0,1.8,577.0,1084218.0,78.0
41.0,50.0,2676.0,434.0,375.0,2.8,1.2,168112.0,174379.0,2.0,441.0,1058874.0,82.0
1.0,0.0,2574.0,77.0,155.0,0.4,0.4,5773.0,23044.0,2.2,672.0,1720138.0,93.0
0.0,0.0,221.0,22.0,23.0,0.2,0.2,7212.0,12680.0,1.0,7447.0,1865839.0,98.0
4.0,1.0,434.0,40.0,16.0,2.2,2.2,86587.0,12381.0,1.6,11527.0,1882008.0,89.0
0.0,0.0,620.0,73.0,37.0,0.2,0.2,85768.0,9920.0,1.4,658.0,1731074.0,96.0
37.0,16.0,3666.0,627.0,255.0,4.2,4.4,591437.0,86958.0,1.5,212.0,988462.0,72.0
24.0,11.0,2682.0,212.0,193.0,1.0,0.8,122747.0,89983.0,1.2,263.0,1074010.0,91.0
55.0,76.0,1846.0,251.0,198.0,0.6,0.6,382579.0,56300.0,1.0,128.0,1046594.0,86.0
10.0,4.0,6601.0,1078.0,1011.0,4.8,2.0,839271.0,734468.0,1.8,227.0,1121504.0,72.0
3.0,0.0,3548.0,171.0,145.0,2.0,3.8,59768.0,39613.0,4.6,606.0,1014917.0,86.0
39.0,0.0,5830.0,921.0,784.0,3.6,1.8,417541.0,127394.0,3.2,147.0,1046022.0,69.0
1.0,1.0,2173.0,184.0,149.0,0.4,0.4,767207.0,294541.0,1.6,345.0,1018735.0,86.0
3.0,1.0,565.0,74.0,42.0,1.8,2.0,178698.0,115623.0,1.0,5270.0,1839325.0,90.0
5.0,5.0,1282.0,121.0,82.0,0.4,0.2,110743.0,33071.0,1.0,175.0,1101082.0,93.0
30.0,40.0,2497.0,85.0,155.0,0.4,1.8,6519.0,21026.0,3.2,1319.0,1724685.0,91.0
29.0,40.0,624.0,41.0,45.0,1.8,1.6,53108.0,133278.0,1.2,6893.0,1853598.0,93.0
3.0,1.0,2428.0,149.0,108.0,0.4,0.4,20081.0,174651.0,2.4,237.0,1519549.0,94.0
5.0,1.0,3552.0,237.0,126.0,0.8,0.4,33094.0,56108.0,2.4,156.0,1018071.0,84.0
2.0,1.0,308.0,24.0,32.0,0.8,0.8,189492.0,30085.0,1.2,9327.0,1873303.0,95.0
35.0,31.0,4232.0,320.0,187.0,1.8,2.4,176180.0,143770.0,5.6,1455.0,1314174.0,82.0
11.0,0.0,2951.0,291.0,216.0,8.82,18.04,458725.0,109507.0,1.0,131.0,1107928.0,68.0
2.0,0.0,2276.0,149.0,158.0,1.0,0.4,101233.0,110252.0,1.0,401.0,1062278.0,91.0
47.0,59.0,414.0,178.0,71.0,0.2,0.2,299254.0,317256.0,2.4,5380.0,1826053.0,93.0
22.0,6.0,6243.0,410.0,347.0,1.2,1.6,248374.0,39425.0,4.2,131.0,1393301.0,77.0
9.0,2.0,1532.0,179.0,143.0,7.2,5.4,419570.0,11651.0,2.0,3216.0,1846592.0,85.0
7.0,2.0,2570.0,277.0,119.0,2.58,4.37,250167.0,21618.0,1.3,118.0,1123723.0,82.0
0.0,0.0,653.0,95.0,63.0,0.2,0.2,3396.0,18647.0,1.4,264.0,1757120.0,92.0
50.0,0.0,5031.0,397.0,239.0,14.2,34.8,150140.0,25263.0,1.0,187.0,1105467.0,55.0
5.0,2.0,2282.0,166.0,124.0,0.4,0.4,97019.0,25076.0,1.8,500.0,974101.0,91.0
2.0,1.0,4242.0,319.0,121.0,0.8,0.6,1392751.0,146008.0,2.8,2826.0,1407747.0,83.0
6.0,0.0,2805.0,184.0,135.0,0.6,0.6,33796.0,65116.0,2.8,1090.0,1531406.0,90.0
8.0,5.0,1028.0,134.0,141.0,1.0,0.6,39910.0,46082.0,5.0,548.0,973145.0,93.0
1.0,0.0,1030.0,49.0,34.0,0.4,0.2,94546.0,25256.0,1.2,717.0,1037518.0,93.0
16.0,1.0,2239.0,174.0,120.0,1.0,1.2,84704.0,41242.0,1.5,205.0,1096663.0,88.0
5.0,0.0,2628.0,152.0,133.0,1.6,1.4,208287.0,177679.0,2.6,2657.0,1648291.0,94.0
2.0,0.0,1977.0,229.0,179.0,0.6,0.6,401623.0,145101.0,3.5,152.0,1035016.0,88.0
0.0,0.0,870.0,101.0,72.0,0.2,0.2,82498.0,117368.0,1.8,1952.0,1769032.0,89.0
169.0,186.0,3660.0,405.0,197.0,0.6,0.8,32957.0,25578.0,1.5,1195.0,1133937.0,86.0
4.0,2.0,1159.0,104.0,75.0,0.6,0.6,13302.0,26359.0,1.0,374.0,1097306.0,89.0
51.0,68.0,3126.0,163.0,85.0,1.0,1.0,482044.0,67636.0,2.0,199.0,1029074.0,89.0
29.0,39.0,452.0,62.0,44.0,1.8,1.8,66490.0,41917.0,1.8,399.0,1801952.0,84.0
2.0,1.0,2914.0,402.0,484.0,1.0,1.2,49843.0,50430.0,2.0,771.0,1703163.0,88.0
3.0,1.0,363.0,32.0,28.0,1.6,1.6,53787.0,31694.0,1.0,11943.0,1884942.0,93.0
34.0,45.0,4051.0,198.0,165.0,2.2,8.58,300514.0,250049.0,5.0,957.0,1604386.0,81.0
3.0,1.0,2241.0,84.0,107.0,0.4,0.8,46882.0,143333.0,2.0,770.0,1646266.0,94.0
4.0,0.0,2056.0,93.0,100.0,1.0,1.4,12514.0,71606.0,2.0,2976.0,1654442.0,94.0
13.0,11.0,2080.0,139.0,110.0,0.4,0.4,16990.0,25726.0,1.6,1436.0,970912.0,90.0
28.0,36.0,1326.0,75.0,50.0,0.4,2.0,84961.0,36739.0,2.0,4667.0,1732315.0,96.0
1.0,1.0,2811.0,273.0,137.0,1.6,4.2,1047353.0,926559.0,3.8,405.0,1034064.0,81.0
2.0,1.0,3236.0,279.0,185.0,0.8,3.59,427214.0,34775.0,3.0,609.0,1093292.0,86.0
6.0,1.0,3382.0,153.0,140.0,0.8,2.2,69020.0,50599.0,3.8,2853.0,1533090.0,90.0
5.0,0.0,2014.0,171.0,95.0,4.0,3.6,127863.0,8310.0,2.2,1512.0,1747224.0,86.0
1.0,0.0,944.0,110.0,77.0,0.4,0.2,8785.0,20711.0,1.0,778.0,1020872.0,94.0
5.0,0.0,883.0,47.0,52.0,1.0,2.6,18899.0,19440.0,1.0,276.0,1016429.0,95.0
1.0,0.0,655.0,50.0,25.0,0.2,0.2,146677.0,13323.0,1.3,2988.0,1014718.0,97.0
8.0,5.0,2735.0,341.0,201.0,1.8,4.6,248991.0,30043.0,2.2,1094.0,1130794.0,83.0
6.0,5.0,2622.0,97.0,100.0,0.8,0.8,4307.0,6878.0,2.4,370.0,1453632.0,94.0
5.0,4.0,2207.0,178.0,98.0,1.0,2.2,34542.0,25834.0,2.2,1111.0,1128755.0,89.0
32.0,41.0,467.0,106.0,51.0,0.8,2.0,80631.0,5836.0,2.0,6231.0,1709760.0,93.0
0.0,0.0,456.0,31.0,38.0,0.2,0.2,624.0,9687.0,1.6,748.0,1757904.0,90.0
0.0,0.0,886.0,105.0,62.0,0.2,0.2,5502.0,23118.0,2.2,262.0,1757120.0,93.0
14.0,20.0,1384.0,40.0,30.0,0.2,0.2,97418.0,10952.0,1.2,8234.0,1863248.0,97.0
1.0,0.0,1927.0,73.0,68.0,0.8,1.4,5096.0,9534.0,2.2,2957.0,1706870.0,96.0
11.0,15.0,768.0,74.0,81.0,0.2,0.2,3565.0,71315.0,1.0,494.0,1733956.0,96.0
1.0,0.0,2054.0,344.0,308.0,0.6,3.6,10011.0,57033.0,2.6,231.0,1696379.0,89.0
12.0,0.0,4838.0,583.0,646.0,6.59,4.99,679610.0,63248.0,6.0,1836.0,1694959.0,75.0
1.0,0.0,1338.0,77.0,75.0,0.6,3.4,86591.0,15400.0,2.2,3308.0,1709498.0,98.0
3.0,0.0,921.0,46.0,20.0,2.6,2.8,113745.0,20790.0,1.0,8829.0,1872480.0,89.0
47.0,3.0,3870.0,363.0,173.0,10.4,28.2,1108597.0,47821.0,3.8,137.0,1097941.0,58.0
2.0,1.0,569.0,88.0,36.0,0.2,0.2,286993.0,4202.0,1.6,1143.0,1744085.0,94.0
26.0,18.0,4169.0,837.0,451.0,1.8,3.4,103527.0,34744.0,4.0,623.0,1540648.0,79.0
5.0,2.0,2521.0,118.0,103.0,0.6,0.6,99305.0,82467.0,2.2,839.0,1645302.0,93.0
1.0,0.0,1607.0,93.0,67.0,0.4,0.6,9713.0,48502.0,1.0,154.0,1126918.0,94.0
2.0,2.0,7028.0,361.0,221.0,0.2,0.2,38090.0,64418.0,2.6,158.0,1137550.0,84.0
32.0,31.0,603.0,76.0,64.0,2.0,1.8,112623.0,55035.0,1.2,509.0,1802803.0,85.0
12.0,11.0,6414.0,431.0,191.0,0.2,0.2,935068.0,57293.0,1.6,405.0,1010683.0,85.0
2.0,1.0,1584.0,95.0,113.0,0.6,0.6,44283.0,95737.0,2.0,272.0,1535600.0,95.0
1.0,1.0,1028.0,49.0,48.0,0.2,0.2,93613.0,102306.0,1.2,8439.0,1837168.0,93.0
0.0,0.0,134.0,10.0,8.0,0.2,0.2,1856.0,3830.0,1.0,7226.0,1847216.0,97.0
3.0,1.0,583.0,58.0,110.0,1.2,4.2,5458.0,533869.0,3.4,276.0,1714979.0,87.0
