season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,target
0,1.0,7.0,4.0,0,2.0,1,0,27.06,30.305,0.83,6.0032,6.0
2,0.0,3.0,2.0,0,3.0,1,2,13.12,17.424999999999997,0.57,0.0,4.0
2,1.0,6.0,1.0,0,2.0,1,2,24.6,28.79,0.78,11.0014,14.0
2,1.0,4.0,18.0,0,0.0,0,0,28.7,31.82,0.42,16.997899999999998,479.0
3,1.0,11.0,9.0,0,1.0,1,0,11.48,15.15,0.56,6.0032,286.0
2,0.0,5.0,15.0,0,1.0,1,0,25.42,31.06,0.41,15.0013,199.0
1,0.0,2.0,17.0,0,6.0,0,0,17.22,21.21,0.19,40.9973,127.0
3,0.0,11.0,19.0,0,0.0,0,0,15.58,19.695,0.76,12.998,151.0
1,1.0,1.0,6.0,0,5.0,1,2,10.66,12.88,0.75,15.0013,73.0
3,0.0,11.0,23.0,0,5.0,1,0,13.94,17.424999999999997,0.76,7.0015,33.0
1,0.0,2.0,16.0,0,2.0,1,0,9.02,9.09,0.35,35.0008,83.0
3,1.0,10.0,20.0,0,6.0,0,0,19.68,23.485,0.55,16.997899999999998,247.0
0,0.0,7.0,1.0,0,3.0,1,0,31.98,35.605,0.49,12.998,10.0
2,0.0,5.0,2.0,0,0.0,0,0,19.68,23.485,0.63,0.0,59.0
1,0.0,1.0,17.0,0,0.0,0,0,9.02,10.605,0.37,16.997899999999998,105.0
1,0.0,3.0,21.0,0,1.0,1,0,11.48,13.635,0.38,15.0013,54.0
0,1.0,8.0,12.0,0,3.0,1,2,32.800000000000004,37.12,0.52,0.0,280.0
0,0.0,8.0,6.0,0,4.0,1,0,27.06,30.305,0.83,22.0028,102.0
0,1.0,7.0,5.0,0,3.0,1,0,29.52,34.09,0.7,11.0014,46.0
1,1.0,3.0,13.0,0,5.0,1,2,18.86,22.725,0.77,6.0032,260.0
2,0.0,4.0,9.0,0,0.0,0,2,15.58,19.695,0.94,8.9981,81.0
1,0.0,12.0,23.0,0,5.0,1,2,14.76,16.665,0.66,16.997899999999998,73.0
2,1.0,4.0,9.0,0,2.0,1,0,16.400000000000002,20.455,0.47,23.9994,308.0
0,0.0,7.0,18.0,0,5.0,1,0,27.06,30.305,0.83,6.0032,316.0
1,1.0,3.0,2.0,0,4.0,1,2,18.86,22.725,0.94,19.0012,6.0
1,1.0,3.0,9.0,0,3.0,1,0,21.32,25.0,0.68,0.0,351.0
2,0.0,4.0,23.0,0,0.0,0,3,22.14,25.76,1.0,6.0032,42.0
0,1.0,8.0,5.0,0,1.0,1,2,24.6,28.03,0.83,0.0,37.0
1,0.0,3.0,17.0,0,5.0,1,2,14.76,16.665,0.5,16.997899999999998,228.0
2,0.0,4.0,4.0,0,6.0,0,3,12.3,13.635,1.0,16.997899999999998,3.0
2,1.0,6.0,3.0,0,2.0,1,2,27.06,31.06,0.69,16.997899999999998,12.0
1,0.0,12.0,23.0,0,5.0,1,0,13.12,16.665,0.66,8.9981,25.0
0,1.0,8.0,10.0,0,3.0,1,0,28.7,32.575,0.61,6.0032,225.0
1,1.0,12.0,10.0,0,6.0,0,0,10.66,11.365,0.48,22.0028,118.0
2,1.0,5.0,0.0,0,4.0,1,0,24.6,28.79,0.78,8.9981,79.0
0,1.0,8.0,8.0,0,0.0,0,2,26.24,30.305,0.69,7.0015,124.0
0,1.0,7.0,21.0,0,1.0,1,0,29.52,34.09,0.7,12.998,322.0
3,0.0,10.0,5.0,0,5.0,1,0,17.22,21.21,0.82,0.0,27.0
1,1.0,3.0,7.0,0,0.0,0,2,12.3,13.635,0.52,19.9995,23.0
1,0.0,2.0,5.0,0,3.0,1,0,2.46,5.305,0.45,7.0015,7.0
0,0.0,7.0,6.0,0,4.0,1,2,26.24,28.79,0.89,8.9981,118.0
2,0.0,5.0,12.0,0,2.0,1,0,31.16,34.09,0.45,26.0027,170.0
0,1.0,9.0,14.0,0,2.0,1,0,32.800000000000004,37.88,0.55,27.9993,274.0
1,1.0,2.0,21.0,0,0.0,0,3,10.66,12.88,0.65,11.0014,36.0
1,1.0,2.0,2.0,0,3.0,1,0,10.66,15.15,0.65,0.0,1.0
0,1.0,8.0,5.0,0,2.0,1,0,22.96,26.515,0.83,6.0032,34.0
2,0.0,6.0,17.0,0,2.0,1,3,26.24,31.06,0.5,19.0012,569.0
0,0.0,8.0,23.0,0,1.0,1,0,27.880000000000003,31.82,0.74,12.998,96.0
3,1.0,11.0,17.0,0,6.0,0,2,14.76,16.665,0.46,19.9995,410.0
2,0.0,4.0,10.0,0,3.0,1,0,16.400000000000002,20.455,0.37,26.0027,69.0
0,0.0,9.0,14.0,0,3.0,1,0,31.98,35.605,0.52,15.0013,124.0
1,0.0,2.0,4.0,0,6.0,0,0,4.92,8.334999999999999,0.74,6.0032,4.0
0,0.0,8.0,11.0,0,2.0,1,0,29.52,32.575,0.37,12.998,175.0
1,1.0,2.0,17.0,0,6.0,0,0,12.3,13.635,0.33,23.9994,159.0
2,0.0,5.0,5.0,1,1.0,0,2,25.42,27.275,0.94,7.0015,7.0
0,0.0,7.0,20.0,0,3.0,1,0,31.16,34.09,0.45,15.0013,294.0
2,1.0,4.0,2.0,0,2.0,1,0,13.12,15.909999999999998,0.81,12.998,3.0
2,0.0,5.0,16.0,0,0.0,0,0,30.34,34.85,0.7,19.0012,361.0
1,0.0,3.0,8.0,0,6.0,0,2,12.3,13.635,1.0,19.9995,45.0
2,1.0,3.0,7.0,0,0.0,0,2,16.400000000000002,20.455,0.94,22.0028,39.0
1,0.0,3.0,16.0,0,4.0,1,0,10.66,15.15,0.23,0.0,71.0
2,1.0,4.0,14.0,0,0.0,0,0,24.6,29.545,0.18,30.0026,503.0
2,1.0,6.0,9.0,0,0.0,0,0,24.6,31.06,0.46,12.998,300.0
0,0.0,7.0,2.0,0,3.0,1,0,31.16,34.85,0.55,0.0,5.0
1,1.0,2.0,21.0,0,3.0,1,0,13.94,16.665,0.53,11.0014,178.0
0,0.0,7.0,19.0,0,4.0,1,0,33.62,40.15,0.59,12.998,322.0
1,0.0,1.0,7.0,0,1.0,1,0,4.92,6.0600000000000005,0.5,15.0013,77.0
0,0.0,7.0,11.0,0,6.0,0,0,32.800000000000004,35.605,0.36,6.0032,357.0
1,1.0,1.0,18.0,0,5.0,1,2,8.200000000000001,11.365,0.34,6.0032,301.0
1,1.0,1.0,13.0,0,2.0,1,0,13.94,16.665,0.87,11.0014,203.0
2,1.0,5.0,5.0,0,2.0,1,2,21.32,25.0,0.72,19.0012,20.0
0,0.0,6.0,17.0,0,2.0,1,0,31.98,37.88,0.66,15.0013,572.0
3,1.0,12.0,15.0,0,0.0,0,0,18.04,21.97,0.67,8.9981,417.0
3,0.0,12.0,1.0,0,0.0,0,0,8.200000000000001,11.365,0.69,7.0015,46.0
1,1.0,12.0,10.0,0,0.0,0,0,9.02,11.365,0.64,12.998,93.0
1,1.0,1.0,20.0,0,2.0,1,0,16.400000000000002,20.455,0.58,7.0015,238.0
2,0.0,6.0,19.0,0,6.0,0,2,28.7,31.82,0.39,6.0032,285.0
1,0.0,1.0,0.0,0,4.0,1,0,10.66,11.365,0.56,26.0027,13.0
1,0.0,12.0,17.0,0,2.0,1,3,16.400000000000002,20.455,0.87,8.9981,115.0
3,0.0,12.0,23.0,0,4.0,1,0,9.84,12.88,0.7,7.0015,61.0
3,0.0,12.0,13.0,0,5.0,1,0,15.58,19.695,0.5,12.998,168.0
1,1.0,12.0,8.0,0,6.0,0,2,10.66,12.12,0.81,0.0,44.0
0,0.0,7.0,20.0,0,5.0,1,0,28.7,32.575,0.51,15.0013,343.0
2,1.0,4.0,1.0,0,0.0,0,2,14.76,17.424999999999997,0.76,11.0014,62.0
1,1.0,12.0,14.0,0,1.0,1,2,11.48,13.635,0.45,15.0013,247.0
1,1.0,2.0,7.0,0,0.0,0,0,3.28,4.545,0.53,12.998,18.0
3,0.0,11.0,7.0,1,5.0,0,0,11.48,13.635,0.45,16.997899999999998,121.0
3,0.0,11.0,8.0,1,5.0,0,0,12.3,13.635,0.42,23.9994,258.0
0,1.0,7.0,6.0,0,6.0,0,0,28.7,32.575,0.7,7.0015,50.0
2,0.0,5.0,9.0,0,1.0,1,2,20.5,24.24,0.77,19.0012,172.0
2,1.0,6.0,21.0,0,2.0,1,0,22.14,25.76,0.56,11.0014,283.0
0,1.0,8.0,19.0,0,5.0,1,2,32.800000000000004,39.395,0.63,15.0013,469.0
1,1.0,1.0,13.0,0,4.0,1,0,9.02,10.605,0.47,19.0012,124.0
2,0.0,6.0,17.0,0,0.0,0,0,30.34,33.335,0.51,0.0,390.0
0,1.0,7.0,9.0,0,4.0,1,2,31.16,35.605,0.58,19.0012,318.0
1,0.0,1.0,6.0,0,3.0,1,0,4.92,7.575,0.93,8.9981,16.0
1,1.0,2.0,7.0,0,1.0,1,0,9.84,11.365,0.6,15.0013,280.0
0,1.0,8.0,15.0,0,3.0,1,0,31.16,34.09,0.48,8.9981,316.0
1,1.0,3.0,5.0,0,6.0,0,0,9.02,10.605,0.42,19.0012,10.0
2,0.0,6.0,17.0,0,4.0,1,2,26.24,29.545,0.78,7.0015,272.0
3,1.0,11.0,18.0,0,5.0,1,2,13.94,18.18,0.61,0.0,509.0
0,0.0,7.0,13.0,0,6.0,0,0,36.08,37.88,0.29,0.0,308.0
2,1.0,5.0,15.0,0,4.0,1,0,31.16,33.335,0.33,19.9995,290.0
1,0.0,3.0,10.0,0,2.0,1,2,13.12,15.909999999999998,0.66,12.998,78.0
3,0.0,10.0,8.0,0,0.0,0,0,10.66,12.88,0.7,15.0013,80.0
2,1.0,4.0,5.0,0,1.0,1,0,18.04,21.97,0.24,12.998,32.0
3,1.0,11.0,20.0,0,4.0,1,0,12.3,15.15,0.52,11.0014,252.0
0,1.0,9.0,15.0,1,1.0,0,0,30.34,34.85,0.7,15.0013,449.0
0,0.0,7.0,1.0,0,6.0,0,0,31.16,34.85,0.55,6.0032,90.0
0,0.0,8.0,20.0,0,6.0,0,0,30.34,34.09,0.62,15.0013,248.0
3,0.0,12.0,5.0,0,4.0,1,2,13.12,15.15,0.7,19.0012,24.0
1,1.0,3.0,5.0,0,0.0,0,2,16.400000000000002,20.455,0.94,7.0015,6.0
2,1.0,6.0,11.0,0,1.0,1,2,22.14,25.76,0.88,11.0014,121.0
2,1.0,4.0,14.0,0,0.0,0,2,19.68,23.485,0.55,15.0013,561.0
3,0.0,10.0,15.0,0,0.0,0,0,17.22,21.21,0.35,11.0014,290.0
0,0.0,7.0,22.0,0,6.0,0,0,32.800000000000004,38.635000000000005,0.59,12.998,125.0
2,0.0,4.0,15.0,0,0.0,0,0,27.06,31.06,0.61,16.997899999999998,369.0
0,0.0,9.0,13.0,0,2.0,1,2,22.96,26.515,0.94,8.9981,103.0
3,0.0,12.0,7.0,0,5.0,1,0,9.02,12.88,0.87,6.0032,205.0
3,1.0,10.0,10.0,0,5.0,1,2,23.78,27.275,0.88,12.998,224.0
2,1.0,4.0,7.0,0,5.0,1,0,17.22,21.21,0.94,0.0,359.0
3,1.0,10.0,21.0,0,5.0,1,0,16.400000000000002,20.455,0.54,12.998,190.0
1,1.0,1.0,7.0,0,4.0,1,2,11.48,15.15,0.81,6.0032,239.0
0,0.0,9.0,17.0,0,1.0,1,0,29.52,33.335,0.51,11.0014,590.0
0,1.0,7.0,3.0,0,2.0,1,0,28.7,32.575,0.65,8.9981,2.0
0,1.0,7.0,9.0,0,6.0,0,0,34.44,41.665,0.59,11.0014,256.0
1,1.0,1.0,17.0,0,6.0,0,0,17.22,21.21,0.44,26.0027,290.0
1,1.0,1.0,12.0,0,3.0,1,3,12.3,16.665,0.81,0.0,55.0
0,0.0,8.0,15.0,0,4.0,1,2,30.34,34.85,0.7,0.0,132.0
1,1.0,12.0,5.0,0,6.0,0,2,9.84,12.12,0.75,6.0032,3.0
0,0.0,8.0,21.0,0,0.0,0,3,24.6,27.275,0.88,32.9975,155.0
3,0.0,11.0,5.0,1,4.0,0,0,12.3,15.909999999999998,0.61,7.0015,11.0
3,1.0,11.0,8.0,0,2.0,1,0,13.94,16.665,0.71,8.9981,665.0
0,0.0,8.0,4.0,0,5.0,1,0,25.42,31.06,0.53,8.9981,5.0
1,1.0,2.0,9.0,0,0.0,0,2,9.84,11.365,0.7,15.0013,92.0
0,0.0,8.0,23.0,0,2.0,1,0,31.16,34.09,0.48,19.0012,75.0
2,1.0,5.0,6.0,0,6.0,0,0,25.42,28.03,0.88,12.998,31.0
1,0.0,1.0,10.0,0,1.0,1,2,5.74,6.0600000000000005,0.5,19.9995,31.0
2,0.0,6.0,12.0,0,0.0,0,2,26.24,30.305,0.69,7.0015,335.0
3,1.0,10.0,18.0,0,6.0,0,0,21.32,25.0,0.39,15.0013,521.0
2,0.0,4.0,21.0,0,2.0,1,0,13.94,14.395,0.46,35.0008,89.0
1,1.0,2.0,15.0,0,2.0,1,2,17.22,21.21,0.38,30.0026,145.0
1,1.0,2.0,19.0,0,1.0,1,0,14.76,16.665,0.43,16.997899999999998,291.0
3,0.0,10.0,2.0,1,1.0,0,0,19.68,23.485,0.88,0.0,19.0
1,0.0,3.0,23.0,0,3.0,1,0,10.66,10.605,0.3,35.0008,22.0
1,1.0,1.0,0.0,0,0.0,0,0,14.76,18.94,0.66,0.0,48.0
2,1.0,5.0,21.0,0,3.0,1,0,21.32,25.0,0.77,15.0013,239.0
0,1.0,9.0,12.0,0,6.0,0,0,32.800000000000004,37.88,0.55,32.9975,694.0
0,0.0,8.0,1.0,0,1.0,1,0,27.880000000000003,31.82,0.83,8.9981,12.0
1,0.0,2.0,6.0,0,0.0,0,2,8.200000000000001,10.605,0.69,8.9981,5.0
1,1.0,1.0,1.0,0,0.0,0,0,14.76,17.424999999999997,0.66,8.9981,93.0
3,0.0,10.0,14.0,0,6.0,0,0,25.42,31.06,0.5,6.0032,465.0
2,0.0,5.0,5.0,0,4.0,1,0,17.22,21.21,0.94,8.9981,29.0
2,0.0,3.0,20.0,0,0.0,0,0,11.48,13.635,0.36,11.0014,57.0
1,0.0,3.0,20.0,0,4.0,1,0,17.22,21.21,0.67,15.0013,137.0
1,0.0,1.0,16.0,0,3.0,1,1,9.02,9.85,0.93,22.0028,36.0
0,0.0,9.0,11.0,0,4.0,1,2,26.24,28.03,0.94,15.0013,98.0
1,0.0,1.0,7.0,0,3.0,1,0,5.74,7.575,0.69,8.9981,54.0
1,1.0,1.0,14.0,0,2.0,1,0,14.76,17.424999999999997,0.81,15.0013,173.0
2,1.0,5.0,21.0,0,0.0,0,0,26.24,30.305,0.69,26.0027,233.0
1,1.0,12.0,1.0,0,6.0,0,0,10.66,10.605,0.44,30.0026,35.0
0,0.0,8.0,12.0,0,0.0,0,0,33.62,40.15,0.59,19.0012,374.0
0,1.0,7.0,14.0,0,5.0,1,2,32.800000000000004,35.605,0.38,0.0,369.0
0,1.0,8.0,21.0,0,1.0,1,0,24.6,28.03,0.83,0.0,245.0
1,0.0,12.0,9.0,0,6.0,0,0,15.58,19.695,0.76,0.0,90.0
3,0.0,10.0,21.0,0,0.0,0,0,22.14,25.76,0.83,7.0015,173.0
0,1.0,6.0,9.0,0,0.0,0,0,29.52,33.335,0.51,0.0,232.0
0,1.0,8.0,2.0,0,4.0,1,0,26.24,30.305,0.69,12.998,15.0
1,0.0,12.0,17.0,0,5.0,1,0,15.58,19.695,0.54,11.0014,242.0
3,1.0,11.0,2.0,0,4.0,1,0,9.02,13.635,0.64,0.0,7.0
1,1.0,12.0,12.0,0,1.0,1,2,11.48,15.15,0.56,6.0032,135.0
1,0.0,12.0,23.0,0,4.0,1,0,12.3,15.15,0.65,11.0014,45.0
3,0.0,12.0,15.0,0,0.0,0,0,13.12,15.15,0.45,19.0012,207.0
2,1.0,6.0,0.0,0,3.0,1,2,27.06,29.545,0.94,12.998,34.0
1,1.0,1.0,23.0,0,3.0,1,2,8.200000000000001,11.365,0.44,7.0015,32.0
2,0.0,6.0,10.0,0,0.0,0,0,31.16,35.605,0.58,6.0032,311.0
0,0.0,7.0,23.0,0,1.0,1,0,28.7,33.335,0.84,6.0032,87.0
1,0.0,3.0,11.0,0,0.0,0,0,13.94,17.424999999999997,0.39,7.0015,203.0
1,0.0,3.0,15.0,0,5.0,1,0,14.76,16.665,0.4,19.9995,106.0
2,1.0,6.0,5.0,0,6.0,0,0,24.6,31.06,0.56,7.0015,19.0
3,0.0,12.0,21.0,0,0.0,0,0,14.76,18.18,0.81,7.0015,72.0
3,1.0,10.0,3.0,0,1.0,1,0,18.04,21.97,0.77,0.0,7.0
2,0.0,5.0,12.0,0,1.0,1,0,27.880000000000003,31.82,0.69,26.0027,204.0
0,1.0,7.0,15.0,0,2.0,1,0,33.62,38.635000000000005,0.49,19.9995,285.0
0,0.0,9.0,17.0,0,3.0,1,0,31.16,34.85,0.52,19.0012,599.0
1,1.0,3.0,4.0,0,6.0,0,0,9.84,10.605,0.41,23.9994,4.0
2,0.0,4.0,8.0,0,6.0,0,0,16.400000000000002,20.455,0.54,19.9995,91.0
2,1.0,4.0,23.0,0,2.0,1,0,14.76,16.665,0.4,27.9993,62.0
0,0.0,6.0,16.0,0,4.0,1,2,30.34,34.09,0.62,19.9995,275.0
2,0.0,6.0,6.0,0,4.0,1,2,29.52,35.605,0.84,6.0032,118.0
3,0.0,11.0,0.0,0,0.0,0,0,11.48,15.909999999999998,0.75,0.0,75.0
1,1.0,3.0,12.0,0,0.0,0,0,16.400000000000002,20.455,0.37,19.9995,410.0
0,1.0,6.0,20.0,0,2.0,1,0,28.7,31.82,0.3,19.0012,505.0
2,1.0,3.0,2.0,0,0.0,0,3,17.22,21.21,1.0,19.9995,35.0
0,0.0,8.0,15.0,0,1.0,1,0,34.44,37.88,0.41,19.9995,126.0
2,0.0,3.0,8.0,0,4.0,1,2,9.84,11.365,1.0,16.997899999999998,192.0
2,0.0,4.0,4.0,0,6.0,0,2,14.76,17.424999999999997,0.87,15.0013,5.0
3,1.0,9.0,13.0,0,3.0,1,0,28.7,32.575,0.58,15.0013,340.0
0,1.0,8.0,1.0,0,3.0,1,0,27.06,30.305,0.83,6.0032,33.0
0,0.0,8.0,22.0,0,0.0,0,3,24.6,27.275,0.88,32.9975,39.0
3,1.0,10.0,16.0,0,2.0,1,3,25.42,28.03,0.88,8.9981,374.0
3,0.0,10.0,9.0,0,3.0,1,2,19.68,23.485,0.63,15.0013,240.0
1,0.0,2.0,21.0,0,4.0,1,0,7.38,10.605,0.55,7.0015,54.0
2,0.0,4.0,11.0,0,1.0,1,0,26.24,30.305,0.73,15.0013,147.0
0,1.0,8.0,13.0,0,5.0,1,2,32.800000000000004,35.605,0.41,7.0015,351.0
2,1.0,5.0,4.0,0,3.0,1,0,22.14,25.76,0.88,0.0,4.0
2,0.0,5.0,17.0,0,6.0,0,2,22.96,26.515,0.88,12.998,272.0
3,1.0,11.0,20.0,0,2.0,1,0,10.66,11.365,0.75,22.0028,232.0
3,1.0,10.0,8.0,0,2.0,1,2,17.22,21.21,0.8,12.998,713.0
2,0.0,5.0,1.0,0,2.0,1,2,22.96,26.515,0.78,16.997899999999998,14.0
1,0.0,1.0,14.0,0,0.0,0,0,9.02,9.09,0.32,31.0009,72.0
2,1.0,5.0,15.0,0,4.0,1,0,22.14,25.76,0.37,26.0027,271.0
0,0.0,6.0,18.0,0,6.0,0,0,29.52,32.575,0.45,16.997899999999998,307.0
2,1.0,5.0,11.0,0,2.0,1,0,31.16,35.605,0.62,19.9995,197.0
2,0.0,6.0,21.0,0,1.0,1,0,27.06,31.06,0.57,6.0032,189.0
1,1.0,12.0,21.0,0,0.0,0,0,9.84,14.395,0.7,0.0,42.0
0,0.0,9.0,8.0,0,5.0,1,3,25.42,27.275,0.94,11.0014,288.0
3,0.0,12.0,18.0,0,0.0,0,0,11.48,13.635,0.45,12.998,138.0
2,1.0,5.0,14.0,0,1.0,1,2,25.42,31.06,0.5,23.9994,239.0
0,1.0,9.0,19.0,0,2.0,1,2,24.6,27.275,0.88,19.9995,324.0
2,1.0,6.0,12.0,0,0.0,0,0,33.62,35.605,0.3,0.0,502.0
2,1.0,4.0,16.0,0,6.0,0,0,28.7,31.82,0.42,22.0028,639.0
1,1.0,1.0,19.0,0,3.0,1,3,13.12,15.15,0.93,15.0013,93.0
0,1.0,8.0,22.0,0,5.0,1,0,31.16,36.365,0.7,16.997899999999998,202.0
0,1.0,8.0,10.0,0,1.0,1,0,29.52,34.85,0.74,8.9981,206.0
0,1.0,8.0,19.0,0,1.0,1,0,31.98,37.12,0.59,12.998,640.0
2,1.0,4.0,20.0,0,2.0,1,0,19.68,23.485,0.21,22.0028,285.0
0,0.0,9.0,7.0,0,4.0,1,2,24.6,25.0,1.0,7.0015,311.0
3,0.0,10.0,2.0,0,1.0,1,0,9.84,14.395,0.87,0.0,3.0
2,1.0,4.0,23.0,0,3.0,1,2,20.5,24.24,0.51,6.0032,104.0
2,0.0,5.0,23.0,0,4.0,1,2,22.14,25.76,0.77,12.998,103.0
1,1.0,2.0,7.0,0,4.0,1,0,14.76,17.424999999999997,0.81,15.0013,326.0
2,1.0,4.0,4.0,0,4.0,1,2,19.68,23.485,0.59,6.0032,3.0
2,1.0,6.0,20.0,0,4.0,1,0,27.06,31.06,0.36,19.9995,478.0
2,1.0,4.0,23.0,0,5.0,1,0,21.32,25.0,0.72,8.9981,187.0
1,1.0,2.0,4.0,0,6.0,0,0,9.84,12.88,0.81,6.0032,6.0
0,1.0,8.0,2.0,0,4.0,1,0,25.42,28.79,0.83,0.0,20.0
1,0.0,2.0,20.0,0,5.0,1,0,12.3,12.88,0.49,40.9973,62.0
0,1.0,8.0,9.0,0,3.0,1,2,29.52,34.09,0.62,12.998,367.0
2,1.0,6.0,0.0,0,5.0,1,0,24.6,29.545,0.73,11.0014,94.0
2,1.0,4.0,14.0,0,4.0,1,2,22.14,25.76,0.77,12.998,169.0
1,1.0,1.0,19.0,0,2.0,1,0,4.92,4.545,0.28,27.9993,156.0
0,0.0,9.0,21.0,1,1.0,0,2,27.06,29.545,0.94,19.9995,60.0
1,0.0,1.0,16.0,0,5.0,1,0,6.5600000000000005,6.819999999999999,0.26,23.9994,97.0
3,0.0,12.0,16.0,0,6.0,0,0,11.48,13.635,0.45,15.0013,222.0
2,0.0,5.0,3.0,0,3.0,1,0,22.14,25.76,1.0,8.9981,9.0
2,1.0,5.0,21.0,0,2.0,1,3,26.24,30.305,0.73,19.0012,109.0
3,0.0,11.0,18.0,1,5.0,0,0,13.94,15.909999999999998,0.39,16.997899999999998,208.0
1,1.0,1.0,19.0,0,3.0,1,2,13.94,18.18,0.53,0.0,316.0
0,1.0,6.0,4.0,0,0.0,0,2,27.06,31.06,0.65,0.0,13.0
2,1.0,4.0,4.0,0,2.0,1,0,13.94,16.665,0.71,8.9981,2.0
2,1.0,5.0,10.0,0,1.0,1,3,22.14,25.76,0.88,16.997899999999998,59.0
3,0.0,10.0,7.0,0,2.0,1,0,18.86,22.725,0.88,6.0032,341.0
0,1.0,8.0,10.0,0,5.0,1,2,31.16,34.09,0.48,0.0,262.0
2,1.0,3.0,14.0,0,5.0,1,2,29.52,32.575,0.42,7.0015,432.0
0,1.0,6.0,4.0,0,6.0,0,2,25.42,27.275,0.94,0.0,18.0
1,0.0,3.0,13.0,0,6.0,0,0,20.5,24.24,0.34,31.0009,301.0
3,0.0,11.0,16.0,0,4.0,1,0,13.12,14.395,0.39,27.9993,195.0
0,0.0,8.0,14.0,0,5.0,1,2,31.98,35.605,0.52,16.997899999999998,245.0
1,0.0,2.0,6.0,0,5.0,1,2,18.04,21.97,0.72,11.0014,50.0
1,0.0,1.0,4.0,0,4.0,1,0,5.74,6.0600000000000005,0.5,16.997899999999998,4.0
2,0.0,4.0,11.0,1,5.0,0,0,21.32,25.0,0.55,12.998,136.0
0,0.0,9.0,5.0,0,6.0,0,0,18.86,22.725,0.72,11.0014,5.0
1,1.0,2.0,16.0,0,3.0,1,0,21.32,25.0,0.29,31.0009,298.0
0,0.0,7.0,0.0,0,0.0,0,0,28.7,32.575,0.58,15.0013,144.0
3,0.0,10.0,21.0,0,2.0,1,0,18.04,21.97,0.72,8.9981,201.0
1,1.0,2.0,10.0,0,6.0,0,0,10.66,13.635,0.81,7.0015,205.0
3,0.0,12.0,10.0,0,5.0,1,0,12.3,14.395,0.75,15.0013,105.0
2,1.0,4.0,16.0,0,0.0,0,0,26.24,30.305,0.19,22.0028,476.0
3,0.0,10.0,12.0,0,2.0,1,0,22.96,26.515,0.56,19.9995,199.0
0,1.0,7.0,11.0,0,3.0,1,0,31.16,33.335,0.33,0.0,281.0
3,0.0,10.0,6.0,0,3.0,1,3,21.32,25.0,0.83,16.997899999999998,31.0
0,1.0,8.0,9.0,0,3.0,1,2,27.880000000000003,31.82,0.74,6.0032,350.0
1,0.0,1.0,22.0,0,0.0,0,0,5.74,6.0600000000000005,0.46,19.9995,15.0
0,0.0,8.0,17.0,0,4.0,1,0,31.16,35.605,0.62,22.0028,555.0
2,1.0,5.0,17.0,0,5.0,1,0,26.24,30.305,0.23,16.997899999999998,779.0
3,1.0,12.0,23.0,0,0.0,0,2,17.22,21.21,0.82,8.9981,51.0
1,0.0,3.0,13.0,0,1.0,1,0,13.12,14.395,0.36,26.0027,70.0
3,1.0,10.0,19.0,0,5.0,1,2,22.14,25.76,0.83,11.0014,471.0
1,1.0,1.0,21.0,1,1.0,0,2,9.84,10.605,0.41,22.0028,66.0
1,0.0,1.0,0.0,0,5.0,1,2,9.84,11.365,0.7,16.997899999999998,21.0
3,1.0,11.0,16.0,0,4.0,1,0,14.76,17.424999999999997,0.4,15.0013,370.0
1,0.0,1.0,16.0,0,1.0,1,0,8.200000000000001,10.605,0.4,8.9981,74.0
3,0.0,10.0,15.0,0,5.0,1,0,20.5,24.24,0.45,19.0012,235.0
2,1.0,4.0,9.0,0,5.0,1,0,13.94,15.15,0.42,22.0028,376.0
1,0.0,2.0,14.0,0,6.0,0,0,18.86,22.725,0.15,43.9989,196.0
0,1.0,8.0,2.0,0,6.0,0,2,27.06,31.06,0.74,6.0032,79.0
2,1.0,4.0,0.0,0,0.0,0,3,14.76,17.424999999999997,0.81,8.9981,36.0
1,1.0,3.0,23.0,0,5.0,1,2,18.04,21.97,0.94,0.0,126.0
1,0.0,1.0,23.0,0,6.0,0,0,6.5600000000000005,9.85,0.8,6.0032,33.0
3,0.0,11.0,11.0,0,3.0,1,0,18.86,22.725,0.67,11.0014,152.0
0,1.0,7.0,20.0,0,4.0,1,0,30.34,33.335,0.48,15.0013,514.0
1,0.0,2.0,0.0,0,6.0,0,0,9.84,11.365,0.52,12.998,28.0
3,0.0,10.0,0.0,0,4.0,1,0,22.96,26.515,0.94,19.9995,26.0
1,1.0,2.0,7.0,1,1.0,0,2,9.02,9.85,0.55,22.0028,44.0
2,0.0,4.0,18.0,0,2.0,1,0,15.58,19.695,0.4,32.9975,267.0
3,0.0,10.0,4.0,0,3.0,1,3,22.14,25.76,0.94,26.0027,7.0
2,1.0,6.0,15.0,0,5.0,1,3,29.52,34.09,0.66,19.0012,258.0
0,0.0,7.0,16.0,0,3.0,1,2,27.06,29.545,0.89,0.0,141.0
1,0.0,1.0,15.0,0,3.0,1,0,16.400000000000002,20.455,0.54,19.0012,82.0
2,1.0,4.0,9.0,0,0.0,0,2,14.76,17.424999999999997,0.81,8.9981,275.0
1,1.0,1.0,2.0,0,3.0,1,0,11.48,13.635,0.7,12.998,6.0
2,0.0,4.0,12.0,0,5.0,1,3,15.58,19.695,0.66,15.0013,80.0
3,1.0,12.0,23.0,0,1.0,1,3,17.22,21.21,0.94,15.0013,47.0
1,1.0,2.0,13.0,0,0.0,0,0,13.12,16.665,0.36,0.0,325.0
